record_id,timestamp,plant_id,store_id,sku,qty_in,qty_out,balance_before,balance_after,movement_type,reason_code,expiry_date,qty out 
INV_512294,5/2/2025 10:32,,STORE_139,Whole Wheat,74,0,-456,-382,return_from_store,Manual Correction,5/8/2025,0
INV_508288,6/30/2025 12:19,,STORE_130,Wholegrain Brown,24,0,23,47,return_from_store,Dispatch to Store,7/5/2025,0
INV_504602,3/2/2025 19:30,Willowvale_Plant,,Wholegrain Brown,0,627,25500,24873,dispatch,Manual Correction,3/7/2025,627
INV_512439,3/16/2025 16:30,Shepperton_Plant,,Seed Loaf,0,32,32494,32462,waste,Sale,3/22/2025,32
INV_516539,1/31/2025 11:50,,STORE_199,Whole Wheat,0,69,-263,-332,store_sale,Shrinkage,2/6/2025,69
INV_508116,6/13/2025 5:02,Willowvale_Plant,,Whole Wheat,0,174,-5245,-5419,waste,Production,6/19/2025,174
INV_508059,1/12/2025 1:45,Shepperton_Plant,,Family Loaf,0,156,35024,34868,waste,Damaged,1/19/2025,156
INV_500651,1/13/2025 9:57,Shepperton_Plant,,Seed Loaf,24,0,739,763,stock_adjustment,Dispatch to Store,1/19/2025,0
INV_500705,1/2/2025 8:47,Willowvale_Plant,,High Energy White,40,0,2313,2353,stock_adjustment,Return from Store,1/7/2025,0
INV_504824,2/27/2025 21:40,Willowvale_Plant,,Soft White,0,164,30581,30417,waste,Manual Correction,3/4/2025,164
INV_506491,4/15/2025 6:47,Shepperton_Plant,,Soft White,41,0,28576,28617,stock_adjustment,Return from Store,4/20/2025,0
INV_503545,7/22/2025 14:07,Willowvale_Plant,,Wholegrain Brown,1608,0,23671,25279,production,Production,7/27/2025,0
INV_511007,4/13/2025 7:05,Shepperton_Plant,,Whole Wheat,11,0,47307,47318,stock_adjustment,Return from Store,4/19/2025,0
INV_500733,5/9/2025 6:25,Shepperton_Plant,,Soft White,31,0,-2742,-2711,stock_adjustment,Production,5/14/2025,0
INV_508784,3/19/2025 16:26,,STORE_127,Whole Wheat,68,0,-82,-14,return_from_store,Dispatch to Store,3/25/2025,0
INV_513033,1/15/2025 23:18,Shepperton_Plant,,Whole Wheat,43,0,61638,61681,stock_adjustment,Expired Waste,1/21/2025,0
INV_511191,6/10/2025 11:34,Willowvale_Plant,,Soft White,0,816,61894,61078,dispatch,Damaged,6/15/2025,816
INV_517149,2/19/2025 5:56,Willowvale_Plant,,High Energy Brown,1322,0,87371,88693,production,Expired Waste,2/24/2025,0
INV_502485,2/27/2025 18:05,Willowvale_Plant,,Family Loaf,0,77,7693,7616,waste,Expired Waste,3/6/2025,77
INV_509502,5/6/2025 1:45,Willowvale_Plant,,High Energy Brown,1185,0,46374,47559,production,Damaged,5/11/2025,0
INV_509289,6/23/2025 6:11,Shepperton_Plant,,Soft White,0,22,26064,26042,stock_adjustment,Sale,6/28/2025,22
INV_509144,1/9/2025 21:36,Shepperton_Plant,,Seed Loaf,0,140,26628,26488,waste,Damaged,1/15/2025,140
INV_515607,6/20/2025 11:41,,STORE_093,Soft White,56,0,-8,48,return_from_store,Shrinkage,6/25/2025,0
INV_502885,6/6/2025 3:15,Shepperton_Plant,,Wholegrain Brown,1126,0,15042,16168,production,Manual Correction,6/11/2025,0
INV_513619,5/8/2025 13:28,Shepperton_Plant,,Soft White,1744,0,23725,25469,production,Production,5/13/2025,0
INV_515593,6/22/2025 9:18,Willowvale_Plant,,High Energy White,0,78,54049,53971,waste,Shrinkage,6/27/2025,78
INV_502008,7/21/2025 11:05,Willowvale_Plant,,Family Loaf,25,0,8439,8464,stock_adjustment,Sale,7/28/2025,0
INV_501086,7/24/2025 7:40,,STORE_171,Soft White,0,105,0,-105,store_sale,Dispatch to Store,7/29/2025,105
INV_512878,2/28/2025 22:06,Shepperton_Plant,,Seed Loaf,1010,0,33769,34779,production,Production,3/6/2025,0
INV_506189,2/27/2025 14:27,Willowvale_Plant,,Whole Wheat,0,1464,-3213,-4677,dispatch,Manual Correction,3/5/2025,1464
INV_502543,1/18/2025 8:55,Willowvale_Plant,,Soft White,0,860,18435,17575,dispatch,Return from Store,1/23/2025,860
INV_510809,3/26/2025 20:42,,STORE_120,Wholegrain Brown,0,76,260,184,store_sale,Dispatch to Store,3/31/2025,76
INV_512302,2/4/2025 11:57,Shepperton_Plant,,Family Loaf,0,13,84468,84455,stock_adjustment,Return from Store,2/11/2025,13
INV_503047,3/4/2025 22:45,,STORE_065,Family Loaf,0,285,-149,-434,store_sale,Production,3/11/2025,285
INV_501144,5/24/2025 0:27,Shepperton_Plant,,Seed Loaf,0,72,81,9,waste,Dispatch to Store,5/30/2025,72
INV_511866,5/5/2025 9:50,Willowvale_Plant,,High Energy Brown,0,10,62812,62802,stock_adjustment,Manual Correction,5/10/2025,10
INV_504074,3/13/2025 16:53,Shepperton_Plant,,High Energy White,0,112,23936,23824,waste,Damaged,3/18/2025,112
INV_501396,6/3/2025 4:55,Shepperton_Plant,,Wholegrain Brown,1371,0,64,1435,production,Manual Correction,6/8/2025,0
INV_514253,2/11/2025 7:37,Willowvale_Plant,,High Energy White,1720,0,41749,43469,production,Damaged,2/16/2025,0
INV_507945,3/20/2025 10:13,Shepperton_Plant,,Family Loaf,0,64,34622,34558,waste,,3/27/2025,64
INV_508020,3/27/2025 14:18,,STORE_053,High Energy Brown,0,209,101,-108,store_sale,Expired Waste,4/1/2025,209
INV_514024,7/17/2025 11:48,Willowvale_Plant,,Whole Wheat,0,61,33216,33155,waste,Expired Waste,7/23/2025,61
INV_509920,7/7/2025 7:02,Willowvale_Plant,,Wholegrain Brown,0,1315,65776,64461,dispatch,Manual Correction,7/12/2025,1315
INV_500476,7/29/2025 14:26,Willowvale_Plant,,Soft White,5,0,1504,1509,stock_adjustment,Expired Waste,8/3/2025,0
INV_507391,6/8/2025 18:11,Shepperton_Plant,,Wholegrain Brown,0,11,36028,36017,waste,Damaged,6/13/2025,11
INV_506679,1/25/2025 23:11,,STORE_104,Whole Wheat,54,0,-36,18,return_from_store,Expired Waste,1/31/2025,0
INV_513444,1/18/2025 1:35,Willowvale_Plant,,High Energy Brown,1837,0,63332,65169,production,Dispatch to Store,1/23/2025,0
INV_513905,3/31/2025 15:10,Willowvale_Plant,,High Energy Brown,0,1150,65626,64476,dispatch,Expired Waste,4/5/2025,1150
INV_502954,4/8/2025 19:31,,STORE_045,Family Loaf,0,266,-173,-439,store_sale,Return from Store,4/15/2025,266
INV_517305,7/28/2025 9:35,Willowvale_Plant,,High Energy White,49,0,59716,59765,stock_adjustment,Damaged,8/2/2025,0
INV_503169,1/24/2025 7:12,,STORE_081,High Energy Brown,0,262,0,-262,store_sale,Manual Correction,1/29/2025,262
INV_508902,5/25/2025 13:14,,STORE_093,High Energy White,67,0,-181,-114,return_from_store,Shrinkage,5/30/2025,0
INV_510524,6/18/2025 12:00,Willowvale_Plant,,Soft White,4874,457,58989,58532,dispatch,Dispatch to Store,6/23/2025,457
INV_500971,4/22/2025 9:10,Willowvale_Plant,,High Energy Brown,1742,0,4515,6257,production,Return from Store,4/27/2025,0
INV_517946,4/14/2025 3:39,Willowvale_Plant,,Wholegrain Brown,0,11,78796,78785,waste,Expired Waste,4/19/2025,11
INV_516580,2/23/2025 16:51,,STORE_143,Soft White,0,178,-312,-490,store_sale,Shrinkage,2/28/2025,178
INV_508606,2/9/2025 16:54,,STORE_019,Wholegrain Brown,85,0,9,94,return_from_store,Production,2/14/2025,0
INV_510765,3/13/2025 14:10,Willowvale_Plant,,Family Loaf,889,0,6943,7832,production,Shrinkage,3/20/2025,0
INV_501147,2/9/2025 17:43,,STORE_083,High Energy Brown,0,138,0,-138,store_sale,Sale,2/14/2025,138
INV_515013,3/12/2025 1:32,,STORE_193,High Energy White,4758,0,-383,-321,return_from_store,Dispatch to Store,3/17/2025,0
INV_504688,1/21/2025 0:38,,STORE_182,High Energy White,0,248,0,-248,store_sale,Damaged,1/26/2025,248
INV_516764,1/3/2025 0:57,,STORE_189,Whole Wheat,104,0,-81,23,return_from_store,Damaged,1/9/2025,0
INV_500103,6/28/2025 20:28,,STORE_185,Seed Loaf,74,0,0,74,return_from_store,Manual Correction,7/4/2025,0
INV_513054,6/6/2025 13:00,Shepperton_Plant,,High Energy Brown,0,21,41956,41935,waste,Shrinkage,6/11/2025,21
INV_510242,3/20/2025 7:01,,STORE_195,Family Loaf,0,82,-209,-291,store_sale,Sale,3/27/2025,82
INV_506649,3/11/2025 3:07,Willowvale_Plant,,Wholegrain Brown,555,0,42091,42646,production,Expired Waste,3/16/2025,0
INV_500460,7/23/2025 7:05,,STORE_025,Whole Wheat,33,0,0,33,return_from_store,Production,7/29/2025,0
INV_500101,4/2/2025 7:02,Willowvale_Plant,,Family Loaf,0,402,1879,1477,dispatch,Expired Waste,4/9/2025,402
INV_502622,7/22/2025 12:10,,STORE_016,Soft White,0,209,88,-121,store_sale,Return from Store,7/27/2025,209
INV_507453,7/1/2025 18:08,,STORE_034,Family Loaf,34,0,60,94,return_from_store,Expired Waste,7/8/2025,0
INV_506810,1/9/2025 19:49,,STORE_043,Whole Wheat,0,96,87,-9,store_sale,Dispatch to Store,1/15/2025,96
INV_513586,5/6/2025 6:24,,STORE_073,Whole Wheat,60,0,-877,-817,return_from_store,Return from Store,5/12/2025,0
INV_515703,4/16/2025 5:59,Shepperton_Plant,,Seed Loaf,0,1074,36965,35891,dispatch,Production,4/22/2025,1074
INV_504625,5/24/2025 11:03,Willowvale_Plant,,High Energy White,0,32,16432,16400,stock_adjustment,Dispatch to Store,5/29/2025,32
INV_503233,6/18/2025 11:24,Willowvale_Plant,,Soft White,0,150,19886,19736,waste,Production,6/23/2025,150
INV_507585,1/21/2025 17:52,,STORE_185,High Energy White,118,0,-409,-291,return_from_store,Dispatch to Store,1/26/2025,0
INV_514455,2/2/2025 10:47,,STORE_021,Wholegrain Brown,0,113,130,17,store_sale,Expired Waste,2/7/2025,113
INV_503441,1/23/2025 7:28,,STORE_188,Family Loaf,112,0,0,112,return_from_store,Sale,1/30/2025,0
INV_507721,5/14/2025 15:31,Willowvale_Plant,,Wholegrain Brown,0,5,45994,45989,stock_adjustment,Damaged,5/19/2025,5
INV_500563,5/31/2025 17:06,Shepperton_Plant,,High Energy Brown,0,184,3996,3812,waste,Sale,6/5/2025,184
INV_515604,1/20/2025 1:04,Shepperton_Plant,,Family Loaf,518,0,100068,100586,production,Manual Correction,1/27/2025,0
INV_507655,3/3/2025 2:39,Shepperton_Plant,,Seed Loaf,1781,0,20294,22075,production,Damaged,3/9/2025,0
INV_504391,2/17/2025 11:35,Shepperton_Plant,,Soft White,0,177,27713,27536,waste,Dispatch to Store,2/22/2025,177
INV_504528,6/22/2025 14:23,,STORE_139,Whole Wheat,0,191,0,-191,store_sale,Expired Waste,6/28/2025,191
INV_507878,7/16/2025 15:46,Willowvale_Plant,,Wholegrain Brown,0,1490,46574,45084,dispatch,Manual Correction,7/21/2025,1490
INV_507142,2/20/2025 10:30,Willowvale_Plant,,High Energy Brown,1580,0,28251,29831,production,Damaged,2/25/2025,0
INV_512558,3/31/2025 17:49,Shepperton_Plant,,Family Loaf,0,34,90962,90928,waste,Return from Store,4/7/2025,34
INV_517402,1/10/2025 7:25,Willowvale_Plant,,Family Loaf,0,169,47442,47273,waste,Return from Store,1/17/2025,169
INV_514891,3/16/2025 15:35,,STORE_113,Soft White,16,0,-668,-652,return_from_store,Dispatch to Store,3/21/2025,0
INV_508330,3/29/2025 0:13,,STORE_169,Wholegrain Brown,27,0,224,251,return_from_store,Shrinkage,4/3/2025,0
INV_511882,3/9/2025 22:45,Willowvale_Plant,,Soft White,1052,0,59689,60741,production,Expired Waste,3/14/2025,0
INV_514107,2/26/2025 10:20,Willowvale_Plant,,Soft White,0,1114,67787,66673,dispatch,Dispatch to Store,3/3/2025,1114
INV_509999,1/15/2025 7:09,,STORE_174,High Energy White,0,58,0,-58,store_sale,Dispatch to Store,1/20/2025,58
INV_517722,6/10/2025 20:16,Willowvale_Plant,,High Energy White,802,0,63798,64600,production,Damaged,6/15/2025,0
INV_504527,4/26/2025 20:13,Shepperton_Plant,,Soft White,0,384,27505,27121,dispatch,Shrinkage,5/1/2025,384
INV_509844,7/30/2025 13:14,Willowvale_Plant,,Wholegrain Brown,1979,0,60153,62132,production,Manual Correction,8/4/2025,0
INV_511235,7/24/2025 5:18,Willowvale_Plant,,Seed Loaf,0,632,7677,7045,dispatch,Damaged,7/30/2025,632
INV_504525,1/19/2025 6:27,Shepperton_Plant,,Seed Loaf,0,14,8893,8879,waste,Production,1/25/2025,14
INV_509891,3/23/2025 6:33,Willowvale_Plant,,Whole Wheat,0,483,1694,1211,dispatch,Expired Waste,3/29/2025,483
INV_511091,4/18/2025 14:00,Willowvale_Plant,,Family Loaf,0,360,17830,17470,dispatch,Return from Store,4/25/2025,360
INV_517527,1/29/2025 19:12,Shepperton_Plant,,Soft White,1272,0,29098,30370,production,Production,2/3/2025,0
INV_512283,5/5/2025 9:00,,STORE_115,High Energy Brown,0,195,279,84,store_sale,Expired Waste,5/10/2025,195
INV_506335,7/30/2025 9:22,Willowvale_Plant,,Soft White,0,19,41385,41366,stock_adjustment,Shrinkage,8/4/2025,19
INV_507089,5/1/2025 22:24,Willowvale_Plant,,Soft White,0,727,46618,45891,dispatch,Dispatch to Store,5/6/2025,727
INV_508390,4/27/2025 11:49,,STORE_184,Soft White,55,0,-204,-149,return_from_store,Shrinkage,5/2/2025,0
INV_505952,3/31/2025 19:33,,STORE_156,Wholegrain Brown,0,170,0,-170,store_sale,Production,4/5/2025,170
INV_517545,6/23/2025 2:40,Willowvale_Plant,,Soft White,1386,0,71929,73315,production,Expired Waste,6/28/2025,0
INV_506051,5/2/2025 20:42,Shepperton_Plant,,Whole Wheat,1746,0,18764,20510,production,Sale,5/8/2025,0
INV_514443,2/28/2025 20:04,Willowvale_Plant,,Whole Wheat,0,128,38916,38788,waste,Production,3/6/2025,128
INV_502730,1/18/2025 19:40,Willowvale_Plant,,Soft White,1263,0,18441,19704,production,Sale,1/23/2025,0
INV_512622,1/5/2025 14:12,Shepperton_Plant,,Wholegrain Brown,47,0,45264,45311,stock_adjustment,Production,1/10/2025,0
INV_509191,5/17/2025 10:57,Shepperton_Plant,,Wholegrain Brown,0,1287,33366,32079,dispatch,Sale,5/22/2025,1287
INV_502085,7/24/2025 11:00,,STORE_191,Wholegrain Brown,52,0,57,109,return_from_store,Sale,7/29/2025,0
INV_514641,5/24/2025 16:10,Shepperton_Plant,,Soft White,0,50,26630,26580,stock_adjustment,Return from Store,5/29/2025,50
INV_516412,5/27/2025 0:06,Shepperton_Plant,,Family Loaf,0,1480,103818,102338,dispatch,Dispatch to Store,6/3/2025,1480
INV_502751,4/5/2025 12:58,,STORE_191,Seed Loaf,0,175,83,-92,store_sale,Expired Waste,4/11/2025,175
INV_510429,2/24/2025 10:18,Shepperton_Plant,,Seed Loaf,0,131,24686,24555,waste,Production,3/2/2025,131
INV_502002,4/10/2025 10:02,Willowvale_Plant,,Family Loaf,812,0,7627,8439,production,Expired Waste,4/17/2025,0
INV_517891,5/18/2025 19:47,,STORE_187,Whole Wheat,56,0,-497,-441,return_from_store,Manual Correction,5/24/2025,0
INV_501034,6/1/2025 22:11,Shepperton_Plant,,High Energy White,0,29,-4025,-4054,stock_adjustment,Expired Waste,6/6/2025,29
INV_509566,5/19/2025 0:01,Shepperton_Plant,,Family Loaf,4037,603,61546,60943,dispatch,Production,5/26/2025,603
INV_502579,4/13/2025 3:43,Willowvale_Plant,,Seed Loaf,0,43,13104,13061,waste,Sale,4/19/2025,43
INV_500123,7/20/2025 10:59,,STORE_108,Family Loaf,0,114,0,-114,store_sale,Dispatch to Store,7/27/2025,114
INV_511509,4/1/2025 11:53,Shepperton_Plant,,Family Loaf,1275,0,77409,78684,production,Expired Waste,4/8/2025,0
INV_507677,5/29/2025 10:18,Shepperton_Plant,,High Energy Brown,912,0,22403,23315,production,Manual Correction,6/3/2025,0
INV_502928,2/24/2025 20:30,Shepperton_Plant,,Whole Wheat,921,0,5405,6326,production,Return from Store,3/2/2025,0
INV_503043,1/31/2025 0:05,Shepperton_Plant,,Family Loaf,995,0,-3732,-2737,production,Manual Correction,2/7/2025,0
INV_506712,2/7/2025 0:32,Willowvale_Plant,,High Energy Brown,0,28,25266,25238,stock_adjustment,Shrinkage,2/12/2025,28
INV_509107,7/3/2025 9:56,Willowvale_Plant,,High Energy Brown,5,0,40384,40389,stock_adjustment,Manual Correction,7/8/2025,0
INV_509286,5/17/2025 9:10,Willowvale_Plant,,Soft White,0,124,54935,54811,waste,Production,5/22/2025,124
INV_514701,1/30/2025 10:03,Willowvale_Plant,,Family Loaf,1245,0,33040,34285,production,Manual Correction,2/6/2025,0
INV_502981,5/31/2025 2:40,Shepperton_Plant,,Whole Wheat,0,98,6367,6269,waste,Return from Store,6/6/2025,98
INV_512296,5/12/2025 12:59,Shepperton_Plant,,High Energy Brown,49,0,50749,50798,stock_adjustment,Sale,5/17/2025,0
INV_501712,1/9/2025 2:09,Shepperton_Plant,,Family Loaf,0,1017,-11264,-12281,dispatch,Damaged,1/16/2025,1017
INV_505071,2/26/2025 11:58,Willowvale_Plant,,High Energy Brown,0,86,17924,17838,waste,Shrinkage,3/3/2025,86
INV_506930,7/24/2025 21:35,,STORE_195,Family Loaf,0,92,50,-42,store_sale,Shrinkage,7/31/2025,92
INV_516784,5/30/2025 13:37,Shepperton_Plant,,Wholegrain Brown,21,0,48576,48597,stock_adjustment,Production,6/4/2025,0
INV_512102,5/16/2025 20:16,,STORE_044,Soft White,92,0,111,203,return_from_store,Manual Correction,5/21/2025,0
INV_514645,5/29/2025 8:25,,STORE_188,Whole Wheat,69,0,-638,-569,return_from_store,Dispatch to Store,6/4/2025,0
INV_513606,5/20/2025 14:11,Willowvale_Plant,,Seed Loaf,0,684,23915,23231,dispatch,Damaged,5/26/2025,684
INV_512655,2/24/2025 22:05,Shepperton_Plant,,High Energy Brown,5,0,47176,47181,stock_adjustment,Shrinkage,3/1/2025,0
INV_500928,7/25/2025 22:57,Willowvale_Plant,,Soft White,19,0,1778,1797,stock_adjustment,Production,7/30/2025,0
INV_503752,5/25/2025 17:19,Willowvale_Plant,,Whole Wheat,1299,0,-10935,-9636,production,Manual Correction,5/31/2025,0
INV_512678,4/29/2025 1:44,,STORE_128,High Energy White,21,0,-72,-51,return_from_store,Production,5/4/2025,0
INV_515411,3/28/2025 23:34,,STORE_122,Whole Wheat,0,278,-561,-839,store_sale,Dispatch to Store,4/3/2025,278
INV_500856,5/22/2025 2:16,Shepperton_Plant,,Family Loaf,0,323,-2422,-2745,dispatch,Production,5/29/2025,323
INV_508122,3/23/2025 8:37,Willowvale_Plant,,Soft White,0,457,52105,51648,dispatch,Shrinkage,3/28/2025,457
INV_515680,6/26/2025 5:53,,STORE_072,Whole Wheat,89,0,-213,-124,return_from_store,Shrinkage,7/2/2025,0
INV_505751,3/26/2025 17:38,Willowvale_Plant,,Family Loaf,23,0,2017,2040,stock_adjustment,Damaged,4/2/2025,0
INV_504902,7/24/2025 1:19,Willowvale_Plant,,High Energy Brown,1761,0,14422,16183,production,Shrinkage,7/29/2025,0
INV_509601,6/22/2025 22:33,,STORE_147,Seed Loaf,84,0,0,84,return_from_store,Damaged,6/28/2025,0
INV_503002,6/8/2025 19:36,Shepperton_Plant,,Family Loaf,1728,0,-5371,-3643,production,Shrinkage,6/15/2025,0
INV_516221,6/27/2025 2:28,,STORE_014,Soft White,0,136,56,-80,store_sale,Damaged,7/2/2025,136
INV_504338,6/20/2025 13:38,Willowvale_Plant,,Soft White,0,16,28499,28483,waste,Shrinkage,6/25/2025,16
INV_506108,5/8/2025 6:37,,STORE_119,Wholegrain Brown,0,276,167,-109,store_sale,Manual Correction,5/13/2025,276
INV_501208,6/24/2025 21:27,Shepperton_Plant,,Seed Loaf,1001,0,-36,965,production,Damaged,6/30/2025,0
INV_507044,5/22/2025 9:17,,STORE_167,High Energy White,0,111,-268,-379,store_sale,Manual Correction,5/27/2025,111
INV_514822,2/4/2025 0:14,Shepperton_Plant,,High Energy Brown,0,37,43621,43584,stock_adjustment,Sale,2/9/2025,37
INV_516433,5/14/2025 20:28,,STORE_098,Family Loaf,71,0,-597,-526,return_from_store,Damaged,5/21/2025,0
INV_502051,5/18/2025 9:59,Willowvale_Plant,,Seed Loaf,0,43,3722,3679,stock_adjustment,Dispatch to Store,5/24/2025,43
INV_505826,7/21/2025 15:41,Willowvale_Plant,,Family Loaf,1175,0,3300,4475,production,Return from Store,7/28/2025,0
INV_510132,2/26/2025 2:22,Shepperton_Plant,,Whole Wheat,0,30,39794,39764,stock_adjustment,Sale,3/4/2025,30
INV_500059,2/1/2025 7:10,Willowvale_Plant,,High Energy White,0,568,-171,-739,dispatch,Damaged,2/6/2025,568
INV_505903,7/26/2025 6:51,Willowvale_Plant,,Whole Wheat,1831,0,-4411,-2580,production,Production,8/1/2025,0
INV_513958,7/10/2025 6:42,,STORE_190,High Energy White,0,117,-477,-594,store_sale,Manual Correction,7/15/2025,117
INV_511955,2/26/2025 0:55,,STORE_053,Seed Loaf,0,63,214,151,store_sale,Shrinkage,3/4/2025,63
INV_508352,4/29/2025 16:32,Shepperton_Plant,,Soft White,1456,0,26782,28238,production,Shrinkage,5/4/2025,0
INV_508403,1/24/2025 0:13,Willowvale_Plant,,Wholegrain Brown,36,0,44314,44350,stock_adjustment,Shrinkage,1/29/2025,0
INV_517418,5/20/2025 13:31,Shepperton_Plant,,Family Loaf,1072,0,105817,106889,production,Dispatch to Store,5/27/2025,0
INV_516136,3/8/2025 12:25,Shepperton_Plant,,Wholegrain Brown,0,91,51845,51754,waste,Damaged,3/13/2025,91
INV_512320,7/2/2025 7:14,Shepperton_Plant,,Family Loaf,0,116,85280,85164,waste,Manual Correction,7/9/2025,116
INV_510334,4/7/2025 12:23,Willowvale_Plant,,Whole Wheat,0,481,5330,4849,dispatch,Manual Correction,4/13/2025,481
INV_515468,3/17/2025 21:40,,STORE_046,High Energy White,78,0,-302,-224,return_from_store,Return from Store,3/22/2025,0
INV_508056,4/27/2025 20:38,Shepperton_Plant,,High Energy White,0,49,25900,25851,stock_adjustment,Damaged,5/2/2025,49
INV_506698,3/16/2025 8:24,,STORE_026,Whole Wheat,102,0,7,109,return_from_store,Manual Correction,3/22/2025,0
INV_512169,7/20/2025 14:25,,STORE_001,High Energy Brown,90,0,157,247,return_from_store,Sale,7/25/2025,0
INV_503058,7/22/2025 20:04,Shepperton_Plant,,Soft White,35,0,8357,8392,stock_adjustment,Manual Correction,7/27/2025,0
INV_503310,7/2/2025 21:58,,STORE_150,Seed Loaf,115,0,0,115,return_from_store,Damaged,7/8/2025,0
INV_502315,3/29/2025 23:35,Willowvale_Plant,,Seed Loaf,1511,0,9667,11178,production,Sale,4/4/2025,0
INV_506501,1/5/2025 14:33,Shepperton_Plant,,High Energy White,0,163,22098,21935,waste,Dispatch to Store,1/10/2025,163
INV_507255,4/17/2025 1:54,Shepperton_Plant,,Whole Wheat,0,1018,32962,31944,dispatch,Manual Correction,4/23/2025,1018
INV_507826,3/1/2025 20:01,,STORE_039,High Energy Brown,0,234,-459,-693,store_sale,Dispatch to Store,3/6/2025,234
INV_508254,4/6/2025 6:53,Shepperton_Plant,,Soft White,0,111,28107,27996,waste,Expired Waste,4/11/2025,111
INV_514528,1/5/2025 17:49,Willowvale_Plant,,High Energy Brown,0,42,65872,65830,stock_adjustment,Manual Correction,1/10/2025,42
INV_511402,4/28/2025 21:57,Willowvale_Plant,,Soft White,0,41,59393,59352,stock_adjustment,Dispatch to Store,5/3/2025,41
INV_502133,3/26/2025 12:48,Shepperton_Plant,,Whole Wheat,1228,0,6167,7395,production,Expired Waste,4/1/2025,0
INV_517602,2/22/2025 11:27,,STORE_069,High Energy Brown,13,0,-517,-504,return_from_store,Production,2/27/2025,0
INV_513259,5/28/2025 1:18,Willowvale_Plant,,High Energy White,0,33,42453,42420,stock_adjustment,Manual Correction,6/2/2025,33
INV_507026,4/11/2025 10:33,Willowvale_Plant,,Seed Loaf,0,100,1103,1003,waste,Return from Store,4/17/2025,100
INV_514823,2/21/2025 21:34,Shepperton_Plant,,High Energy White,0,31,34294,34263,stock_adjustment,Expired Waste,2/26/2025,31
INV_515683,5/11/2025 3:34,Willowvale_Plant,,Wholegrain Brown,23,0,73407,73430,stock_adjustment,Damaged,5/16/2025,0
INV_510768,3/29/2025 15:25,Shepperton_Plant,,Wholegrain Brown,0,851,39284,38433,dispatch,Production,4/3/2025,851
INV_509728,2/26/2025 22:54,Shepperton_Plant,,Family Loaf,1082,0,57845,58927,production,Dispatch to Store,3/5/2025,0
INV_512505,1/27/2025 8:15,Willowvale_Plant,,Whole Wheat,0,134,11758,11624,waste,Dispatch to Store,2/2/2025,134
