dispatch_id,departure_time,expected_arrival,actual_arrival,plant_id,depot_id,vehicle_id,soft_white,high_energy_brown,whole_grain_loaf,low_gi_seed_loaf,total_quantity,dispatch_delay_minutes,hour,dayofweek
DSP_906967,2025-06-10 05:00:00,2025-06-10 06:00:00,2025-06-10 06:21:00,Shepperton_Plant,Harare,TRUCK_099,1340,422,472,570,2804,21.0,5,Tuesday
DSP_902901,2025-03-07 03:00:00,2025-03-07 04:00:00,2025-03-07 04:06:00,Shepperton_Plant,Harare,TRUCK_047,1055,305,532,356,2248,6.0,3,Friday
DSP_903425,2025-03-20 02:00:00,2025-03-20 04:00:00,2025-03-20 04:04:00,Shepperton_Plant,Chegutu,TRUCK_022,1986,646,669,705,4006,4.0,2,Thursday
DSP_908896,2025-07-26 03:00:00,2025-07-26 04:00:00,2025-07-26 04:18:00,Shepperton_Plant,Harare,TRUCK_131,1658,678,742,557,3635,18.0,3,Saturday
DSP_905778,2025-05-14 02:00:00,2025-05-14 04:20:00,2025-05-14 05:02:00,Shepperton_Plant,Bindura,TRUCK_079,1031,226,269,344,1870,42.0,2,Wednesday
DSP_905674,2025-05-12 06:00:00,2025-05-12 08:20:00,2025-05-12 08:48:00,Shepperton_Plant,Bindura,TRUCK_112,1436,574,511,354,2875,28.0,6,Monday
DSP_902784,2025-03-05 05:00:00,2025-03-05 06:50:00,2025-03-05 06:55:00,Shepperton_Plant,Murehwa,TRUCK_070,1910,576,666,648,3800,5.0,5,Wednesday
DSP_900978,2025-01-23 06:00:00,2025-01-23 08:30:00,2025-01-23 09:10:00,Shepperton_Plant,Chinhoyi,TRUCK_010,1887,625,590,527,3629,40.0,6,Thursday
DSP_902425,2025-02-25 03:00:00,2025-02-25 08:00:00,2025-02-25 08:03:00,Shepperton_Plant,Mutare,TRUCK_019,1187,283,409,371,2250,3.0,3,Tuesday
DSP_908793,2025-07-24 06:00:00,2025-07-24 07:00:00,2025-07-24 07:45:00,Shepperton_Plant,Harare,TRUCK_098,1389,470,357,444,2660,45.0,6,Thursday
DSP_903841,2025-03-31 02:00:00,2025-03-31 04:00:00,2025-03-31 04:38:00,Shepperton_Plant,Chegutu,TRUCK_064,1090,222,262,265,1839,38.0,2,Monday
DSP_907911,2025-07-02 02:00:00,2025-07-02 03:50:00,2025-07-02 04:25:00,Shepperton_Plant,Murehwa,TRUCK_069,963,323,348,285,1919,35.0,2,Wednesday
DSP_908051,2025-07-06 02:00:00,2025-07-06 04:30:00,2025-07-06 04:55:00,Shepperton_Plant,Chinhoyi,TRUCK_128,1585,599,523,723,3430,25.0,2,Sunday
DSP_907429,2025-06-21 03:00:00,2025-06-21 04:00:00,2025-06-21 04:08:00,Shepperton_Plant,Harare,TRUCK_060,1018,350,343,453,2164,8.0,3,Saturday
DSP_904264,2025-04-09 06:00:00,2025-04-09 08:30:00,2025-04-09 08:35:00,Shepperton_Plant,Chinhoyi,TRUCK_098,1740,609,540,705,3594,5.0,6,Wednesday
DSP_900504,2025-01-11 02:00:00,2025-01-11 04:00:00,2025-01-11 03:50:00,Shepperton_Plant,Chegutu,TRUCK_005,1777,528,379,515,3199,-10.0,2,Saturday
DSP_908629,2025-07-20 02:00:00,2025-07-20 03:00:00,2025-07-20 03:01:00,Shepperton_Plant,Harare,TRUCK_112,1897,562,468,531,3458,1.0,2,Sunday
DSP_901875,2025-02-12 02:00:00,2025-02-12 04:30:00,2025-02-12 04:25:00,Shepperton_Plant,Chinhoyi,TRUCK_056,1775,610,544,800,3729,-5.0,2,Wednesday
DSP_908839,2025-07-24 02:00:00,2025-07-24 07:00:00,2025-07-24 07:44:00,Shepperton_Plant,Mutare,TRUCK_018,1586,517,500,389,2992,44.0,2,Thursday
DSP_908632,2025-07-20 02:00:00,2025-07-20 04:30:00,2025-07-20 04:36:00,Shepperton_Plant,Chinhoyi,TRUCK_063,1903,632,419,531,3485,6.0,2,Sunday
DSP_904765,2025-04-21 05:00:00,2025-04-21 07:00:00,2025-04-21 07:08:00,Shepperton_Plant,Chegutu,TRUCK_133,1758,571,571,780,3680,8.0,5,Monday
DSP_903134,2025-03-13 04:00:00,2025-03-13 06:00:00,2025-03-13 05:53:00,Shepperton_Plant,Chegutu,TRUCK_022,1635,331,402,442,2810,-7.0,4,Thursday
DSP_905673,2025-05-12 04:00:00,2025-05-12 06:00:00,2025-05-12 06:00:00,Shepperton_Plant,Chegutu,TRUCK_116,1429,541,529,561,3060,0.0,4,Monday
DSP_904870,2025-04-23 03:00:00,2025-04-23 08:00:00,2025-04-23 08:28:00,Shepperton_Plant,Mutare,TRUCK_052,1120,288,256,333,1997,28.0,3,Wednesday
DSP_901488,2025-02-03 04:00:00,2025-02-03 09:00:00,2025-02-03 08:56:00,Shepperton_Plant,Mutare,TRUCK_020,2091,478,451,550,3570,-4.0,4,Monday
DSP_905473,2025-05-07 03:00:00,2025-05-07 05:20:00,2025-05-07 05:16:00,Shepperton_Plant,Bindura,TRUCK_089,1848,556,442,556,3402,-4.0,3,Wednesday
DSP_906275,2025-05-26 04:00:00,2025-05-26 06:30:00,2025-05-26 06:44:00,Shepperton_Plant,Chinhoyi,TRUCK_128,2074,644,570,793,4081,14.0,4,Monday
DSP_906334,2025-05-27 04:00:00,2025-05-27 04:50:00,2025-05-27 04:52:00,Shepperton_Plant,Hatcliff,TRUCK_133,2112,521,569,756,3958,2.0,4,Tuesday
DSP_905027,2025-04-27 05:00:00,2025-04-27 07:00:00,2025-04-27 07:02:00,Shepperton_Plant,Chegutu,TRUCK_112,2302,487,624,739,4152,2.0,5,Sunday
DSP_904789,2025-04-21 06:00:00,2025-04-21 07:00:00,2025-04-21 07:37:00,Shepperton_Plant,Harare,TRUCK_056,1605,379,343,415,2742,37.0,6,Monday
DSP_907370,2025-06-19 04:00:00,2025-06-19 05:00:00,2025-06-19 05:05:00,Shepperton_Plant,Harare,TRUCK_121,1059,235,233,347,1874,5.0,4,Thursday
DSP_907071,2025-06-13 02:00:00,2025-06-13 03:50:00,2025-06-13 04:04:00,Shepperton_Plant,Murehwa,TRUCK_055,1197,311,250,317,2075,14.0,2,Friday
DSP_905969,2025-05-19 05:00:00,2025-05-19 05:50:00,2025-05-19 05:56:00,Shepperton_Plant,Hatcliff,TRUCK_141,2068,649,416,611,3744,6.0,5,Monday
DSP_905086,2025-04-28 06:00:00,2025-04-28 08:00:00,2025-04-28 08:16:00,Shepperton_Plant,Chegutu,TRUCK_032,1856,603,844,624,3927,16.0,6,Monday
DSP_904760,2025-04-21 02:00:00,2025-04-21 07:00:00,2025-04-21 07:05:00,Shepperton_Plant,Mutare,TRUCK_132,1776,601,576,425,3378,5.0,2,Monday
DSP_908467,2025-07-17 02:00:00,2025-07-17 04:30:00,2025-07-17 05:12:00,Shepperton_Plant,Chinhoyi,TRUCK_063,2121,564,569,426,3680,42.0,2,Thursday
DSP_900393,2025-01-08 06:00:00,2025-01-08 08:20:00,2025-01-08 08:34:00,Shepperton_Plant,Bindura,TRUCK_019,2072,457,556,524,3609,14.0,6,Wednesday
DSP_907046,2025-06-12 02:00:00,2025-06-12 02:50:00,2025-06-12 03:10:00,Shepperton_Plant,Hatcliff,TRUCK_133,1915,693,559,549,3716,20.0,2,Thursday
DSP_907101,2025-06-14 02:00:00,2025-06-14 04:20:00,2025-06-14 04:21:00,Shepperton_Plant,Bindura,TRUCK_043,994,330,240,334,1898,1.0,2,Saturday
DSP_905372,2025-05-05 04:00:00,2025-05-05 05:00:00,2025-05-05 05:00:00,Shepperton_Plant,Harare,TRUCK_025,1254,445,396,478,2573,0.0,4,Monday
DSP_903042,2025-03-11 04:00:00,2025-03-11 06:20:00,2025-03-11 06:32:00,Shepperton_Plant,Bindura,TRUCK_083,1314,523,409,510,2756,12.0,4,Tuesday
DSP_903346,2025-03-18 06:00:00,2025-03-18 08:20:00,2025-03-18 08:22:00,Shepperton_Plant,Bindura,TRUCK_093,1641,535,625,632,3433,2.0,6,Tuesday
DSP_908332,2025-07-14 06:00:00,2025-07-14 08:30:00,2025-07-14 09:02:00,Shepperton_Plant,Chinhoyi,TRUCK_052,1385,507,463,578,2933,32.0,6,Monday
DSP_905685,2025-05-12 03:00:00,2025-05-12 05:30:00,2025-05-12 05:33:00,Shepperton_Plant,Chinhoyi,TRUCK_080,1508,461,483,468,2920,3.0,3,Monday
DSP_908247,2025-07-12 05:00:00,2025-07-12 10:00:00,2025-07-12 10:19:00,Shepperton_Plant,Mutare,TRUCK_129,1173,350,363,521,2407,19.0,5,Saturday
DSP_905024,2025-04-27 02:00:00,2025-04-27 07:00:00,2025-04-27 07:42:00,Shepperton_Plant,Mutare,TRUCK_058,1746,482,351,518,3097,42.0,2,Sunday
DSP_906942,2025-06-09 06:00:00,2025-06-09 07:50:00,2025-06-09 07:43:00,Shepperton_Plant,Murehwa,TRUCK_090,1271,435,629,435,2770,-7.0,6,Monday
DSP_903566,2025-03-23 06:00:00,2025-03-23 08:30:00,2025-03-23 08:38:00,Shepperton_Plant,Chinhoyi,TRUCK_126,999,309,303,325,1936,8.0,6,Sunday
DSP_906532,2025-05-31 04:00:00,2025-05-31 06:00:00,2025-05-31 06:09:00,Shepperton_Plant,Chegutu,TRUCK_029,1462,407,422,616,2907,9.0,4,Saturday
DSP_908591,2025-07-20 06:00:00,2025-07-20 11:00:00,2025-07-20 11:09:00,Shepperton_Plant,Mutare,TRUCK_033,988,439,330,403,2160,9.0,6,Sunday
DSP_904459,2025-04-14 02:00:00,2025-04-14 04:30:00,2025-04-14 04:23:00,Shepperton_Plant,Chinhoyi,TRUCK_054,1788,601,716,488,3593,-7.0,2,Monday
DSP_903745,2025-03-28 06:00:00,2025-03-28 08:20:00,2025-03-28 08:46:00,Shepperton_Plant,Bindura,TRUCK_073,1706,564,527,557,3354,26.0,6,Friday
DSP_900080,2025-01-02 03:00:00,2025-01-02 03:50:00,2025-01-02 03:46:00,Shepperton_Plant,Hatcliff,TRUCK_118,2048,561,378,501,3488,-4.0,3,Thursday
DSP_908674,2025-07-21 05:00:00,2025-07-21 06:50:00,2025-07-21 07:07:00,Shepperton_Plant,Murehwa,TRUCK_081,1808,361,466,581,3216,17.0,5,Monday
DSP_903203,2025-03-14 02:00:00,2025-03-14 03:50:00,2025-03-14 03:52:00,Shepperton_Plant,Murehwa,TRUCK_053,2105,766,716,557,4144,2.0,2,Friday
DSP_906112,2025-05-22 03:00:00,2025-05-22 05:00:00,2025-05-22 05:00:00,Shepperton_Plant,Chegutu,TRUCK_132,1896,357,475,594,3322,0.0,3,Thursday
DSP_904149,2025-04-07 02:00:00,2025-04-07 02:50:00,2025-04-07 03:31:00,Shepperton_Plant,Hatcliff,TRUCK_038,1724,437,370,398,2929,41.0,2,Monday
DSP_901155,2025-01-27 06:00:00,2025-01-27 08:30:00,2025-01-27 08:41:00,Shepperton_Plant,Chinhoyi,TRUCK_018,2074,724,624,491,3913,11.0,6,Monday
DSP_905624,2025-05-11 03:00:00,2025-05-11 05:20:00,2025-05-11 05:19:00,Shepperton_Plant,Bindura,TRUCK_020,1580,675,493,534,3282,-1.0,3,Sunday
DSP_902547,2025-02-27 06:00:00,2025-02-27 06:50:00,2025-02-27 06:59:00,Shepperton_Plant,Hatcliff,TRUCK_025,1481,492,551,653,3177,9.0,6,Thursday
DSP_905288,2025-05-02 03:00:00,2025-05-02 03:50:00,2025-05-02 04:00:00,Shepperton_Plant,Hatcliff,TRUCK_037,1464,450,475,381,2770,10.0,3,Friday
DSP_902849,2025-03-06 03:00:00,2025-03-06 08:00:00,2025-03-06 08:04:00,Shepperton_Plant,Mutare,TRUCK_074,1574,491,580,557,3202,4.0,3,Thursday
DSP_907686,2025-06-28 02:00:00,2025-06-28 02:50:00,2025-06-28 02:59:00,Shepperton_Plant,Hatcliff,TRUCK_145,1427,372,290,372,2461,9.0,2,Saturday
DSP_907974,2025-07-04 02:00:00,2025-07-04 07:00:00,2025-07-04 07:07:00,Shepperton_Plant,Mutare,TRUCK_024,974,309,341,394,2018,7.0,2,Friday
DSP_901262,2025-01-29 05:00:00,2025-01-29 05:50:00,2025-01-29 05:55:00,Shepperton_Plant,Hatcliff,TRUCK_030,1250,351,263,390,2254,5.0,5,Wednesday
DSP_903936,2025-04-02 05:00:00,2025-04-02 07:30:00,2025-04-02 07:22:00,Shepperton_Plant,Chinhoyi,TRUCK_068,2069,425,418,594,3506,-8.0,5,Wednesday
DSP_904833,2025-04-22 06:00:00,2025-04-22 06:50:00,2025-04-22 06:59:00,Shepperton_Plant,Hatcliff,TRUCK_088,1001,357,375,302,2035,9.0,6,Tuesday
DSP_900749,2025-01-17 06:00:00,2025-01-17 08:00:00,2025-01-17 08:05:00,Shepperton_Plant,Chegutu,TRUCK_053,1876,461,521,769,3627,5.0,6,Friday
DSP_903474,2025-03-21 03:00:00,2025-03-21 05:00:00,2025-03-21 05:18:00,Shepperton_Plant,Chegutu,TRUCK_074,1360,454,347,347,2508,18.0,3,Friday
DSP_905427,2025-05-06 03:00:00,2025-05-06 05:30:00,2025-05-06 06:12:00,Shepperton_Plant,Chinhoyi,TRUCK_003,2245,509,709,672,4135,42.0,3,Tuesday
DSP_907211,2025-06-16 02:00:00,2025-06-16 03:00:00,2025-06-16 03:07:00,Shepperton_Plant,Harare,TRUCK_116,1916,544,646,549,3655,7.0,2,Monday
DSP_901688,2025-02-08 02:00:00,2025-02-08 03:50:00,2025-02-08 04:12:00,Shepperton_Plant,Murehwa,TRUCK_068,1867,672,649,520,3708,22.0,2,Saturday
DSP_906019,2025-05-20 05:00:00,2025-05-20 06:00:00,2025-05-20 05:50:00,Shepperton_Plant,Harare,TRUCK_131,1807,348,501,481,3137,-10.0,5,Tuesday
DSP_907439,2025-06-22 02:00:00,2025-06-22 04:20:00,2025-06-22 04:29:00,Shepperton_Plant,Bindura,TRUCK_018,1508,462,395,323,2688,9.0,2,Sunday
DSP_905666,2025-05-12 05:00:00,2025-05-12 06:00:00,2025-05-12 06:35:00,Shepperton_Plant,Harare,TRUCK_125,1839,675,634,851,3999,35.0,5,Monday
DSP_900089,2025-01-02 03:00:00,2025-01-02 05:20:00,2025-01-02 05:25:00,Shepperton_Plant,Bindura,TRUCK_106,2410,535,549,630,4124,5.0,3,Thursday
DSP_903562,2025-03-23 03:00:00,2025-03-23 04:00:00,2025-03-23 04:43:00,Shepperton_Plant,Harare,TRUCK_092,1767,576,557,511,3411,43.0,3,Sunday
DSP_900294,2025-01-06 05:00:00,2025-01-06 05:50:00,2025-01-06 05:45:00,Shepperton_Plant,Hatcliff,TRUCK_072,1004,351,417,409,2181,-5.0,5,Monday
DSP_903171,2025-03-14 04:00:00,2025-03-14 06:00:00,2025-03-14 06:32:00,Shepperton_Plant,Chegutu,TRUCK_124,1179,293,457,324,2253,32.0,4,Friday
DSP_906731,2025-06-04 03:00:00,2025-06-04 04:50:00,2025-06-04 05:09:00,Shepperton_Plant,Murehwa,TRUCK_135,1576,546,559,610,3291,19.0,3,Wednesday
DSP_903249,2025-03-15 05:00:00,2025-03-15 06:00:00,2025-03-15 06:11:00,Shepperton_Plant,Harare,TRUCK_081,1726,719,485,683,3613,11.0,5,Saturday
DSP_902660,2025-03-02 06:00:00,2025-03-02 08:00:00,2025-03-02 08:14:00,Shepperton_Plant,Chegutu,TRUCK_118,1615,458,441,349,2863,14.0,6,Sunday
DSP_908813,2025-07-24 05:00:00,2025-07-24 06:00:00,2025-07-24 06:02:00,Shepperton_Plant,Harare,TRUCK_121,1486,514,621,560,3181,2.0,5,Thursday
DSP_906809,2025-06-06 06:00:00,2025-06-06 08:30:00,2025-06-06 09:09:00,Shepperton_Plant,Chinhoyi,TRUCK_108,1384,398,410,286,2478,39.0,6,Friday
DSP_902921,2025-03-07 05:00:00,2025-03-07 06:00:00,2025-03-07 06:28:00,Shepperton_Plant,Harare,TRUCK_069,1672,671,590,487,3420,28.0,5,Friday
DSP_902048,2025-02-16 06:00:00,2025-02-16 07:50:00,2025-02-16 08:19:00,Shepperton_Plant,Murehwa,TRUCK_134,1726,643,662,756,3787,29.0,6,Sunday
DSP_901189,2025-01-28 05:00:00,2025-01-28 10:00:00,2025-01-28 10:15:00,Shepperton_Plant,Mutare,TRUCK_008,1228,538,453,468,2687,15.0,5,Tuesday
DSP_905981,2025-05-19 03:00:00,2025-05-19 03:50:00,2025-05-19 03:44:00,Shepperton_Plant,Hatcliff,TRUCK_117,1918,668,591,422,3599,-6.0,3,Monday
DSP_905422,2025-05-06 02:00:00,2025-05-06 03:00:00,2025-05-06 03:04:00,Shepperton_Plant,Harare,TRUCK_021,1791,410,557,387,3145,4.0,2,Tuesday
DSP_907281,2025-06-18 05:00:00,2025-06-18 05:50:00,2025-06-18 05:44:00,Shepperton_Plant,Hatcliff,TRUCK_037,1294,431,443,642,2810,-6.0,5,Wednesday
DSP_901423,2025-02-02 05:00:00,2025-02-02 10:00:00,2025-02-02 10:13:00,Shepperton_Plant,Mutare,TRUCK_094,1049,244,379,264,1936,13.0,5,Sunday
DSP_903102,2025-03-13 05:00:00,2025-03-13 07:20:00,2025-03-13 08:03:00,Shepperton_Plant,Bindura,TRUCK_124,1154,281,274,306,2015,43.0,5,Thursday
DSP_905516,2025-05-08 03:00:00,2025-05-08 04:00:00,2025-05-08 04:38:00,Shepperton_Plant,Harare,TRUCK_020,1027,291,219,265,1802,38.0,3,Thursday
DSP_908930,2025-07-27 02:00:00,2025-07-27 03:00:00,2025-07-27 03:11:00,Shepperton_Plant,Harare,TRUCK_022,1325,319,332,438,2414,11.0,2,Sunday
DSP_906992,2025-06-11 05:00:00,2025-06-11 06:50:00,2025-06-11 06:55:00,Shepperton_Plant,Murehwa,TRUCK_116,1985,371,609,415,3380,5.0,5,Wednesday
DSP_901083,2025-01-26 02:00:00,2025-01-26 02:50:00,2025-01-26 03:12:00,Shepperton_Plant,Hatcliff,TRUCK_069,1878,374,468,557,3277,22.0,2,Sunday
DSP_904702,2025-04-20 04:00:00,2025-04-20 04:50:00,2025-04-20 04:51:00,Shepperton_Plant,Hatcliff,TRUCK_039,2097,478,800,542,3917,1.0,4,Sunday
DSP_905009,2025-04-27 06:00:00,2025-04-27 07:50:00,2025-04-27 07:44:00,Shepperton_Plant,Murehwa,TRUCK_021,1494,517,710,584,3305,-6.0,6,Sunday
DSP_902419,2025-02-24 04:00:00,2025-02-24 06:30:00,2025-02-24 06:30:00,Shepperton_Plant,Chinhoyi,TRUCK_125,2269,705,643,526,4143,0.0,4,Monday
DSP_906543,2025-05-31 03:00:00,2025-05-31 04:00:00,2025-05-31 03:57:00,Shepperton_Plant,Harare,TRUCK_063,1384,451,278,400,2513,-3.0,3,Saturday
DSP_908622,2025-07-20 06:00:00,2025-07-20 08:30:00,2025-07-20 08:47:00,Shepperton_Plant,Chinhoyi,TRUCK_021,1128,398,409,279,2214,17.0,6,Sunday
DSP_900501,2025-01-11 06:00:00,2025-01-11 11:00:00,2025-01-11 11:04:00,Shepperton_Plant,Mutare,TRUCK_080,2002,616,769,708,4095,4.0,6,Saturday
DSP_900335,2025-01-07 04:00:00,2025-01-07 06:20:00,2025-01-07 06:33:00,Shepperton_Plant,Bindura,TRUCK_117,985,272,374,420,2051,13.0,4,Tuesday
DSP_909099,2025-07-30 04:00:00,2025-07-30 05:50:00,2025-07-30 06:07:00,Shepperton_Plant,Murehwa,TRUCK_138,1750,387,660,487,3284,17.0,4,Wednesday
DSP_906769,2025-06-06 05:00:00,2025-06-06 07:30:00,2025-06-06 07:31:00,Shepperton_Plant,Chinhoyi,TRUCK_130,1731,628,524,515,3398,1.0,5,Friday
DSP_903984,2025-04-03 04:00:00,2025-04-03 05:50:00,2025-04-03 06:02:00,Shepperton_Plant,Murehwa,TRUCK_042,1427,476,459,313,2675,12.0,4,Thursday
DSP_900544,2025-01-12 06:00:00,2025-01-12 08:30:00,2025-01-12 08:33:00,Shepperton_Plant,Chinhoyi,TRUCK_096,1428,272,382,382,2464,3.0,6,Sunday
DSP_904450,2025-04-14 03:00:00,2025-04-14 05:20:00,2025-04-14 05:57:00,Shepperton_Plant,Bindura,TRUCK_128,1518,566,549,489,3122,37.0,3,Monday
DSP_900628,2025-01-14 06:00:00,2025-01-14 08:00:00,2025-01-14 07:57:00,Shepperton_Plant,Chegutu,TRUCK_062,1091,412,429,289,2221,-3.0,6,Tuesday
DSP_908140,2025-07-08 03:00:00,2025-07-08 08:00:00,2025-07-08 08:15:00,Shepperton_Plant,Mutare,TRUCK_124,1986,475,478,588,3527,15.0,3,Tuesday
DSP_908481,2025-07-17 06:00:00,2025-07-17 08:30:00,2025-07-17 08:26:00,Shepperton_Plant,Chinhoyi,TRUCK_108,1175,321,339,300,2135,-4.0,6,Thursday
DSP_902000,2025-02-14 04:00:00,2025-02-14 09:00:00,2025-02-14 09:32:00,Shepperton_Plant,Mutare,TRUCK_129,1936,646,519,540,3641,32.0,4,Friday
DSP_908502,2025-07-18 04:00:00,2025-07-18 06:30:00,2025-07-18 06:51:00,Shepperton_Plant,Chinhoyi,TRUCK_120,1707,503,505,386,3101,21.0,4,Friday
DSP_903429,2025-03-20 04:00:00,2025-03-20 06:00:00,2025-03-20 06:05:00,Shepperton_Plant,Chegutu,TRUCK_098,2152,436,451,627,3666,5.0,4,Thursday
DSP_903344,2025-03-18 03:00:00,2025-03-18 04:50:00,2025-03-18 04:53:00,Shepperton_Plant,Murehwa,TRUCK_071,1611,485,439,347,2882,3.0,3,Tuesday
DSP_904648,2025-04-18 02:00:00,2025-04-18 03:00:00,2025-04-18 03:12:00,Shepperton_Plant,Harare,TRUCK_132,920,323,330,300,1873,12.0,2,Friday
DSP_903506,2025-03-22 06:00:00,2025-03-22 07:50:00,2025-03-22 08:05:00,Shepperton_Plant,Murehwa,TRUCK_077,1550,368,520,499,2937,15.0,6,Saturday
DSP_904719,2025-04-20 06:00:00,2025-04-20 08:30:00,2025-04-20 08:31:00,Shepperton_Plant,Chinhoyi,TRUCK_077,1079,435,304,424,2242,1.0,6,Sunday
DSP_902110,2025-02-17 05:00:00,2025-02-17 07:30:00,2025-02-17 07:32:00,Shepperton_Plant,Chinhoyi,TRUCK_131,1878,407,460,410,3155,2.0,5,Monday
DSP_906738,2025-06-04 02:00:00,2025-06-04 03:50:00,2025-06-04 03:52:00,Shepperton_Plant,Murehwa,TRUCK_132,1975,754,527,689,3945,2.0,2,Wednesday
DSP_901094,2025-01-26 05:00:00,2025-01-26 06:50:00,2025-01-26 06:43:00,Shepperton_Plant,Murehwa,TRUCK_059,1004,420,361,311,2096,-7.0,5,Sunday
DSP_907143,2025-06-14 04:00:00,2025-06-14 09:00:00,2025-06-14 09:02:00,Shepperton_Plant,Mutare,TRUCK_055,1940,599,663,799,4001,2.0,4,Saturday
DSP_907358,2025-06-19 02:00:00,2025-06-19 04:00:00,2025-06-19 04:07:00,Shepperton_Plant,Chegutu,TRUCK_053,1088,360,308,353,2109,7.0,2,Thursday
DSP_908926,2025-07-26 05:00:00,2025-07-26 06:50:00,2025-07-26 06:57:00,Shepperton_Plant,Murehwa,TRUCK_068,2120,508,577,620,3825,7.0,5,Saturday
DSP_905504,2025-05-08 03:00:00,2025-05-08 05:20:00,2025-05-08 05:22:00,Shepperton_Plant,Bindura,TRUCK_061,1693,355,429,531,3008,2.0,3,Thursday
DSP_904505,2025-04-14 03:00:00,2025-04-14 04:50:00,2025-04-14 04:45:00,Shepperton_Plant,Murehwa,TRUCK_121,950,331,359,380,2020,-5.0,3,Monday
DSP_900290,2025-01-06 03:00:00,2025-01-06 05:30:00,2025-01-06 05:22:00,Shepperton_Plant,Chinhoyi,TRUCK_070,1328,451,576,386,2741,-8.0,3,Monday
DSP_904569,2025-04-16 05:00:00,2025-04-16 06:50:00,2025-04-16 06:54:00,Shepperton_Plant,Murehwa,TRUCK_037,992,257,357,296,1902,4.0,5,Wednesday
DSP_907534,2025-06-24 05:00:00,2025-06-24 07:30:00,2025-06-24 08:11:00,Shepperton_Plant,Chinhoyi,TRUCK_083,895,320,367,302,1884,41.0,5,Tuesday
DSP_902506,2025-02-26 06:00:00,2025-02-26 07:00:00,2025-02-26 07:04:00,Shepperton_Plant,Harare,TRUCK_041,863,265,352,360,1840,4.0,6,Wednesday
DSP_900612,2025-01-14 03:00:00,2025-01-14 03:50:00,2025-01-14 03:52:00,Shepperton_Plant,Hatcliff,TRUCK_107,1070,283,329,394,2076,2.0,3,Tuesday
DSP_906262,2025-05-25 05:00:00,2025-05-25 07:30:00,2025-05-25 07:30:00,Shepperton_Plant,Chinhoyi,TRUCK_091,884,424,378,275,1961,0.0,5,Sunday
DSP_901680,2025-02-07 04:00:00,2025-02-07 06:20:00,2025-02-07 06:51:00,Shepperton_Plant,Bindura,TRUCK_073,1265,282,416,318,2281,31.0,4,Friday
DSP_908746,2025-07-22 02:00:00,2025-07-22 04:20:00,2025-07-22 04:18:00,Shepperton_Plant,Bindura,TRUCK_110,1973,518,368,463,3322,-2.0,2,Tuesday
DSP_905776,2025-05-14 03:00:00,2025-05-14 05:00:00,2025-05-14 05:18:00,Shepperton_Plant,Chegutu,TRUCK_064,1175,364,475,582,2596,18.0,3,Wednesday
DSP_904318,2025-04-10 05:00:00,2025-04-10 06:50:00,2025-04-10 06:59:00,Shepperton_Plant,Murehwa,TRUCK_144,1442,354,378,278,2452,9.0,5,Thursday
DSP_905351,2025-05-04 04:00:00,2025-05-04 09:00:00,2025-05-04 09:40:00,Shepperton_Plant,Mutare,TRUCK_132,1256,387,322,375,2340,40.0,4,Sunday
DSP_908223,2025-07-11 06:00:00,2025-07-11 08:20:00,2025-07-11 08:27:00,Shepperton_Plant,Bindura,TRUCK_065,1226,418,340,300,2284,7.0,6,Friday
DSP_909137,2025-07-31 03:00:00,2025-07-31 04:00:00,2025-07-31 03:58:00,Shepperton_Plant,Harare,TRUCK_013,1080,363,500,341,2284,-2.0,3,Thursday
DSP_902306,2025-02-22 03:00:00,2025-02-22 04:00:00,2025-02-22 04:12:00,Shepperton_Plant,Harare,TRUCK_097,2235,554,567,388,3744,12.0,3,Saturday
DSP_904552,2025-04-16 04:00:00,2025-04-16 09:00:00,2025-04-16 09:30:00,Shepperton_Plant,Mutare,TRUCK_099,828,361,282,362,1833,30.0,4,Wednesday
DSP_908349,2025-07-14 04:00:00,2025-07-14 05:00:00,2025-07-14 05:41:00,Shepperton_Plant,Harare,TRUCK_133,2270,541,470,683,3964,41.0,4,Monday
DSP_906135,2025-05-23 03:00:00,2025-05-23 08:00:00,2025-05-23 07:52:00,Shepperton_Plant,Mutare,TRUCK_034,1546,510,550,746,3352,-8.0,3,Friday
DSP_908738,2025-07-22 02:00:00,2025-07-22 07:00:00,2025-07-22 07:06:00,Shepperton_Plant,Mutare,TRUCK_052,1418,454,431,645,2948,6.0,2,Tuesday
DSP_900615,2025-01-14 04:00:00,2025-01-14 05:50:00,2025-01-14 06:07:00,Shepperton_Plant,Murehwa,TRUCK_145,1518,436,464,344,2762,17.0,4,Tuesday
DSP_900345,2025-01-07 02:00:00,2025-01-07 07:00:00,2025-01-07 07:31:00,Shepperton_Plant,Mutare,TRUCK_077,2005,449,639,655,3748,31.0,2,Tuesday
DSP_905480,2025-05-07 06:00:00,2025-05-07 08:00:00,2025-05-07 07:51:00,Shepperton_Plant,Chegutu,TRUCK_116,1447,311,399,458,2615,-9.0,6,Wednesday
DSP_906986,2025-06-11 05:00:00,2025-06-11 07:20:00,2025-06-11 07:15:00,Shepperton_Plant,Bindura,TRUCK_019,1059,351,265,380,2055,-5.0,5,Wednesday
DSP_900276,2025-01-06 02:00:00,2025-01-06 04:30:00,2025-01-06 05:07:00,Shepperton_Plant,Chinhoyi,TRUCK_089,2387,568,575,514,4044,37.0,2,Monday
