sale_id,date,plant_id,depot_id,region,sku,quantity_sold,bakers_inn_price
SAL_300266,2025-04-25,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,2003,0.93
SAL_300267,2025-02-17,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,2190,0.93
SAL_300268,2025-05-05,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,787,0.93
SAL_300269,2025-07-27,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1980,0.93
SAL_300270,2025-06-10,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1682,0.93
SAL_300271,2025-02-19,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1100,0.93
SAL_300272,2025-04-06,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,865,0.93
SAL_300273,2025-03-25,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,993,0.93
SAL_300274,2025-05-27,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1836,0.93
SAL_300275,2025-06-01,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,2009,0.93
SAL_300276,2025-04-01,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1354,0.93
SAL_300277,2025-02-09,Shepperton_Plant,Mutare,Manicaland,Soft white,1828,0.93
SAL_300278,2025-05-25,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,405,0.93
SAL_300279,2025-04-19,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,619,0.93
SAL_300280,2025-03-27,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,1157,0.93
SAL_300281,2025-05-25,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,974,0.93
SAL_300282,2025-02-08,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,513,0.93
SAL_300283,2025-01-14,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,867,0.93
SAL_300284,2025-01-09,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1661,0.93
SAL_300285,2025-07-11,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1146,0.93
SAL_300286,2025-01-11,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,541,0.93
SAL_300287,2025-07-26,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,937,0.93
SAL_300288,2025-04-01,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1592,0.93
SAL_300289,2025-02-14,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,1207,0.93
SAL_300290,2025-07-21,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1779,0.93
SAL_300291,2025-02-21,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1682,0.93
SAL_300292,2025-04-03,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,2059,0.93
SAL_300293,2025-07-10,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1282,0.93
SAL_300294,2025-04-27,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,649,0.93
SAL_300295,2025-01-09,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1215,0.93
SAL_300296,2025-04-12,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,2162,0.93
SAL_300297,2025-02-15,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,2027,0.93
SAL_300298,2025-01-19,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,2158,0.93
SAL_300299,2025-07-21,Shepperton_Plant,Mutare,Manicaland,Soft white,1098,0.93
SAL_300300,2025-05-07,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,614,0.93
SAL_300301,2025-07-28,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,876,0.93
SAL_300302,2025-07-01,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,993,0.93
SAL_300303,2025-03-18,Shepperton_Plant,Harare,Harare Urban,Soft white,1763,0.93
SAL_300304,2025-04-13,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,497,0.93
SAL_300305,2025-01-04,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,2137,0.93
SAL_300306,2025-01-15,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,2121,0.93
SAL_300307,2025-05-17,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,1746,0.93
SAL_300308,2025-02-16,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1168,0.93
SAL_300309,2025-04-25,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,398,0.93
SAL_300310,2025-03-14,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1525,0.93
SAL_300311,2025-07-26,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,474,0.93
SAL_300312,2025-01-06,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1952,0.93
SAL_300313,2025-01-14,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,722,0.93
SAL_300314,2025-06-13,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1582,0.93
SAL_300315,2025-02-03,Shepperton_Plant,Harare,Harare Urban,Soft white,1216,0.93
SAL_300316,2025-02-02,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,1894,0.93
SAL_300317,2025-03-25,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1918,0.93
SAL_300318,2025-04-18,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1686,0.93
SAL_300319,2025-01-23,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1062,0.93
SAL_300320,2025-06-21,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1574,0.93
SAL_300321,2025-02-18,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,311,0.93
SAL_300322,2025-07-27,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1876,0.93
SAL_300323,2025-04-07,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1589,0.93
SAL_300324,2025-04-25,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,2172,0.93
SAL_300325,2025-01-17,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1790,0.93
SAL_300326,2025-03-14,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,2068,0.93
SAL_300327,2025-05-05,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1195,0.93
SAL_300328,2025-02-18,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,2066,0.93
SAL_300329,2025-05-19,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,398,0.93
SAL_300330,2025-01-13,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,733,0.93
SAL_300331,2025-04-24,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,333,0.93
SAL_300332,2025-01-15,Shepperton_Plant,Harare,Harare Urban,Soft white,2086,0.93
SAL_300333,2025-07-15,Shepperton_Plant,Harare,Harare Urban,Soft white,966,0.93
SAL_300334,2025-07-10,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1189,0.93
SAL_300335,2025-03-16,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,477,0.93
SAL_300336,2025-04-03,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1729,0.93
SAL_300337,2025-02-23,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,1682,0.93
SAL_300338,2025-07-27,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,996,0.93
SAL_300339,2025-06-12,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,2104,0.93
SAL_300340,2025-07-24,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1379,0.93
SAL_300341,2025-02-04,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,521,0.93
SAL_300342,2025-03-06,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,579,0.93
SAL_300343,2025-04-05,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,345,0.93
SAL_300344,2025-01-22,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1403,0.93
SAL_300345,2025-06-01,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1735,0.93
SAL_300346,2025-05-01,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,309,0.93
SAL_300347,2025-02-13,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1159,0.93
SAL_300348,2025-03-06,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1201,0.93
SAL_300349,2025-02-02,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,1270,0.93
SAL_300350,2025-05-14,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1164,0.93
SAL_300351,2025-01-03,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1682,0.93
SAL_300352,2025-05-20,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,531,0.93
SAL_300353,2025-06-06,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1142,0.93
SAL_300354,2025-02-02,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,1313,0.93
SAL_300355,2025-07-07,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1446,0.93
SAL_300356,2025-07-14,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1917,0.93
SAL_300357,2025-06-25,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,706,0.93
SAL_300358,2025-07-24,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,305,0.93
SAL_300359,2025-06-01,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,1159,0.93
SAL_300360,2025-05-25,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,978,0.93
SAL_300361,2025-07-13,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1059,0.93
SAL_300362,2025-03-01,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,534,0.93
SAL_300363,2025-07-14,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,1457,0.93
SAL_300364,2025-01-27,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,476,0.93
SAL_300365,2025-02-27,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,509,0.93
SAL_300366,2025-02-02,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,441,0.93
SAL_300367,2025-01-15,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1928,0.93
SAL_300368,2025-07-11,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,2158,0.93
SAL_300369,2025-05-10,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1139,0.93
SAL_300370,2025-07-14,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,1420,0.93
SAL_300371,2025-02-08,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,2145,0.93
SAL_300372,2025-05-25,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1130,0.93
SAL_300373,2025-03-10,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,479,0.93
SAL_300374,2025-01-05,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,482,0.93
SAL_300375,2025-03-06,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,781,0.93
SAL_300376,2025-04-05,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1792,0.93
SAL_300377,2025-04-09,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,2197,0.93
SAL_300378,2025-02-04,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,706,0.93
SAL_300379,2025-05-11,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,673,0.93
SAL_300380,2025-01-11,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,658,0.93
SAL_300381,2025-05-26,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1971,0.93
SAL_300382,2025-03-24,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1118,0.93
SAL_300383,2025-05-24,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,1453,0.93
SAL_300384,2025-03-06,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,2192,0.93
SAL_300385,2025-05-24,Shepperton_Plant,Harare,Harare Urban,Soft white,1295,0.93
SAL_300386,2025-03-17,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1544,0.93
SAL_300387,2025-06-21,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1312,0.93
SAL_300388,2025-04-12,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,2088,0.93
SAL_300389,2025-04-04,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,569,0.93
SAL_300390,2025-01-14,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1505,0.93
SAL_300391,2025-04-01,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,2150,0.93
SAL_300392,2025-05-18,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,493,0.93
SAL_300393,2025-04-03,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,2155,0.93
SAL_300394,2025-07-21,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1372,0.93
SAL_300395,2025-01-09,Shepperton_Plant,Harare,Harare Urban,Soft white,1529,0.93
SAL_300396,2025-02-17,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,749,0.93
SAL_300397,2025-06-28,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,737,0.93
SAL_300398,2025-03-13,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,839,0.93
SAL_300399,2025-07-16,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,382,0.93
SAL_300400,2025-01-02,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,593,0.93
SAL_300401,2025-03-09,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,1048,0.93
SAL_300402,2025-04-20,Shepperton_Plant,Harare,Harare Urban,Soft white,1154,0.93
SAL_300403,2025-07-04,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,783,0.93
SAL_300404,2025-06-12,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,453,0.93
SAL_300405,2025-01-25,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1622,0.93
SAL_300406,2025-07-27,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,607,0.93
SAL_300407,2025-04-07,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,1135,0.93
SAL_300408,2025-05-16,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,2134,0.93
SAL_300409,2025-02-19,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,766,0.93
SAL_300410,2025-02-15,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,2031,0.93
SAL_300411,2025-01-26,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1932,0.93
SAL_300412,2025-04-09,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1839,0.93
SAL_300413,2025-07-26,Shepperton_Plant,Mutare,Manicaland,Soft white,1225,0.93
SAL_300414,2025-03-22,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1414,0.93
SAL_300415,2025-02-27,Shepperton_Plant,Harare,Harare Urban,Soft white,1105,0.93
SAL_300416,2025-06-11,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1801,0.93
SAL_300417,2025-04-12,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,400,0.93
SAL_300418,2025-02-07,Shepperton_Plant,Harare,Harare Urban,Soft white,622,0.93
SAL_300419,2025-05-14,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1528,0.93
SAL_300420,2025-04-19,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1769,0.93
SAL_300421,2025-07-01,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1553,0.93
SAL_300422,2025-03-08,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,996,0.93
SAL_300423,2025-05-15,Shepperton_Plant,Mutare,Manicaland,Soft white,755,0.93
SAL_300424,2025-07-14,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,1161,0.93
SAL_300425,2025-02-07,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1004,0.93
SAL_300426,2025-03-08,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1641,0.93
SAL_300427,2025-03-12,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1824,0.93
SAL_300428,2025-06-28,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,697,0.93
SAL_300429,2025-01-07,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,372,0.93
SAL_300430,2025-04-08,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,2029,0.93
SAL_300431,2025-04-26,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,1923,0.93
SAL_300432,2025-01-11,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,2044,0.93
SAL_300433,2025-03-02,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,2135,0.93
SAL_300434,2025-01-24,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1682,0.93
SAL_300435,2025-06-16,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,2046,0.93
SAL_300436,2025-07-26,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,443,0.93
SAL_300437,2025-05-05,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,530,0.93
SAL_300438,2025-06-15,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,2172,0.93
SAL_300439,2025-06-27,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,2049,0.93
SAL_300440,2025-07-11,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1553,0.93
SAL_300441,2025-01-26,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,373,0.93
SAL_300442,2025-01-12,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,881,0.93
SAL_300443,2025-03-03,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1681,0.93
SAL_300444,2025-04-17,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,933,0.93
SAL_300445,2025-01-03,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,1466,0.93
SAL_300446,2025-04-18,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1772,0.93
SAL_300447,2025-06-22,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1217,0.93
SAL_300448,2025-03-21,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1152,0.93
SAL_300449,2025-06-12,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1748,0.93
SAL_300450,2025-02-16,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1449,0.93
SAL_300451,2025-06-14,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,909,0.93
SAL_300452,2025-03-26,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,883,0.93
SAL_300453,2025-05-13,Shepperton_Plant,Mutare,Manicaland,Soft white,1665,0.93
SAL_300454,2025-07-06,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,2200,0.93
SAL_300455,2025-06-20,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,2067,0.93
SAL_300456,2025-04-17,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1822,0.93
SAL_300457,2025-06-03,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1241,0.93
SAL_300458,2025-02-06,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1097,0.93
SAL_300459,2025-04-09,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,585,0.93
SAL_300460,2025-02-04,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,443,0.93
SAL_300461,2025-05-14,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,2145,0.93
SAL_300462,2025-06-20,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,691,0.93
SAL_300463,2025-02-27,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,661,0.93
SAL_300464,2025-01-06,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,992,0.93
SAL_300465,2025-05-18,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,2085,0.93
SAL_300466,2025-06-04,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,331,0.93
SAL_300467,2025-02-15,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,519,0.93
SAL_300468,2025-02-02,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,300,0.93
SAL_300469,2025-03-04,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,1795,0.93
SAL_300470,2025-02-10,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1725,0.93
SAL_300471,2025-07-01,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,2027,0.93
SAL_300472,2025-02-08,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1058,0.93
SAL_300473,2025-05-13,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1874,0.93
SAL_300474,2025-03-21,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,1516,0.93
SAL_300475,2025-05-12,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,850,0.93
SAL_300476,2025-04-04,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,330,0.93
SAL_300477,2025-02-21,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,943,0.93
SAL_300478,2025-01-19,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,1277,0.93
SAL_300479,2025-03-25,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,692,0.93
SAL_300480,2025-04-11,Shepperton_Plant,Harare,Harare Urban,Soft white,1907,0.93
SAL_300481,2025-01-13,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,708,0.93
SAL_300482,2025-02-16,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1320,0.93
SAL_300483,2025-07-14,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,447,0.93
SAL_300484,2025-02-18,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1577,0.93
SAL_300485,2025-06-08,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1613,0.93
SAL_300486,2025-02-12,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,861,0.93
SAL_300487,2025-05-07,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1463,0.93
SAL_300488,2025-03-05,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1456,0.93
SAL_300489,2025-03-03,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,331,0.93
SAL_300490,2025-03-17,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,2194,0.93
SAL_300491,2025-02-07,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,684,0.93
SAL_300492,2025-04-22,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1102,0.93
SAL_300493,2025-04-12,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1618,0.93
SAL_300494,2025-06-04,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,1557,0.93
SAL_300495,2025-07-23,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1722,0.93
SAL_300496,2025-01-17,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,1417,0.93
SAL_300497,2025-03-10,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1824,0.93
SAL_300498,2025-01-17,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,1083,0.93
SAL_300499,2025-02-19,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,353,0.93
SAL_300500,2025-04-20,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1504,0.93
SAL_300501,2025-03-08,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1833,0.93
SAL_300502,2025-01-16,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,879,0.93
SAL_300503,2025-04-05,Shepperton_Plant,Harare,Harare Urban,Soft white,1875,0.93
SAL_300504,2025-02-20,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,838,0.93
SAL_300505,2025-07-18,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,569,0.93
SAL_300506,2025-05-13,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1193,0.93
SAL_300507,2025-06-28,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,864,0.93
SAL_300508,2025-03-17,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,417,0.93
SAL_300509,2025-03-14,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,309,0.93
SAL_300510,2025-02-26,Shepperton_Plant,Harare,Harare Urban,Soft white,338,0.93
SAL_300511,2025-01-03,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1653,0.93
SAL_300512,2025-05-09,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,1022,0.93
