record_id,timestamp,plant_id,sku,qty_in,qty_out,balance
INV_800356,2025-04-10,Shepperton_Plant,High Energy Brown,454,1508,17857
INV_800357,2025-02-24,Shepperton_Plant,Soft white,624,1569,14191
INV_800358,2025-01-18,Shepperton_Plant,Soft white,1444,1670,13965
INV_800359,2025-07-22,Shepperton_Plant,Soft white,1086,1753,13298
INV_800360,2025-05-16,Shepperton_Plant,Soft white,1377,1505,13170
INV_800361,2025-04-18,Shepperton_Plant,Soft white,1354,862,13662
INV_800362,2025-03-24,Shepperton_Plant,Whole grain loaf,941,1005,14897
INV_800363,2025-01-20,Shepperton_Plant,Low GI Seed loaf,851,1330,16077
INV_800364,2025-05-18,Shepperton_Plant,Soft white,1969,1463,14168
INV_800365,2025-04-05,Shepperton_Plant,Soft white,797,1276,13689
INV_800366,2025-03-23,Shepperton_Plant,Whole grain loaf,1935,434,16398
INV_800367,2025-01-16,Shepperton_Plant,Low GI Seed loaf,1171,936,16312
INV_800368,2025-01-02,Shepperton_Plant,High Energy Brown,585,396,18046
INV_800369,2025-05-08,Shepperton_Plant,Whole grain loaf,1251,1044,16605
INV_800370,2025-02-01,Shepperton_Plant,High Energy Brown,1394,717,18723
INV_800371,2025-02-13,Shepperton_Plant,Low GI Seed loaf,1703,1450,16565
INV_800372,2025-01-08,Shepperton_Plant,High Energy Brown,1860,1097,19486
INV_800373,2025-02-01,Shepperton_Plant,Whole grain loaf,827,1301,16131
INV_800374,2025-04-05,Shepperton_Plant,Low GI Seed loaf,592,881,16276
INV_800375,2025-01-20,Shepperton_Plant,High Energy Brown,1341,695,20132
INV_800376,2025-01-26,Shepperton_Plant,Soft white,1748,1382,14055
INV_800377,2025-01-18,Shepperton_Plant,Low GI Seed loaf,1198,540,16934
INV_800378,2025-01-15,Shepperton_Plant,Low GI Seed loaf,749,474,17209
INV_800379,2025-01-09,Shepperton_Plant,High Energy Brown,1148,1340,19940
INV_800380,2025-06-02,Shepperton_Plant,Whole grain loaf,1086,1438,15779
INV_800381,2025-01-15,Shepperton_Plant,Low GI Seed loaf,1710,400,18519
INV_800382,2025-01-24,Shepperton_Plant,Whole grain loaf,1072,1071,15780
INV_800383,2025-05-04,Shepperton_Plant,Soft white,1280,351,14984
INV_800384,2025-02-14,Shepperton_Plant,High Energy Brown,1906,1776,20070
INV_800385,2025-03-11,Shepperton_Plant,High Energy Brown,1379,1349,20100
INV_800386,2025-05-14,Shepperton_Plant,High Energy Brown,732,768,20064
INV_800387,2025-06-09,Shepperton_Plant,Soft white,1622,1074,15532
INV_800388,2025-03-11,Shepperton_Plant,Low GI Seed loaf,764,1156,18127
INV_800389,2025-02-11,Shepperton_Plant,Whole grain loaf,1024,1388,15416
INV_800390,2025-02-07,Shepperton_Plant,Soft white,1751,1213,16070
INV_800391,2025-03-26,Shepperton_Plant,Whole grain loaf,402,759,15059
INV_800392,2025-07-18,Shepperton_Plant,Soft white,958,1495,15533
INV_800393,2025-02-10,Shepperton_Plant,Soft white,1385,651,16267
INV_800394,2025-04-21,Shepperton_Plant,Soft white,429,910,15786
INV_800395,2025-05-14,Shepperton_Plant,Whole grain loaf,585,1296,14348
INV_800396,2025-03-15,Shepperton_Plant,Soft white,764,521,16029
INV_800397,2025-02-24,Shepperton_Plant,Soft white,1465,1678,15816
INV_800398,2025-06-14,Shepperton_Plant,High Energy Brown,1166,744,20486
INV_800399,2025-04-27,Shepperton_Plant,Low GI Seed loaf,369,291,18205
INV_800400,2025-06-05,Shepperton_Plant,Low GI Seed loaf,719,1232,17692
INV_800401,2025-03-27,Shepperton_Plant,Soft white,1424,1231,16009
INV_800402,2025-03-02,Shepperton_Plant,High Energy Brown,424,1450,19460
INV_800403,2025-05-19,Shepperton_Plant,Soft white,1563,962,16610
INV_800404,2025-06-15,Shepperton_Plant,Low GI Seed loaf,1950,1609,18033
INV_800405,2025-03-08,Shepperton_Plant,Whole grain loaf,1942,883,15407
INV_800406,2025-03-01,Shepperton_Plant,Soft white,388,454,16544
INV_800407,2025-06-22,Shepperton_Plant,Soft white,653,739,16458
INV_800408,2025-04-24,Shepperton_Plant,Soft white,951,1396,16013
INV_800409,2025-03-04,Shepperton_Plant,High Energy Brown,624,1674,18410
INV_800410,2025-07-04,Shepperton_Plant,High Energy Brown,1515,1759,18166
INV_800411,2025-06-06,Shepperton_Plant,Whole grain loaf,1039,1148,15298
INV_800412,2025-06-18,Shepperton_Plant,Low GI Seed loaf,1740,1604,18169
INV_800413,2025-04-24,Shepperton_Plant,Soft white,1160,428,16745
INV_800414,2025-02-22,Shepperton_Plant,Whole grain loaf,896,837,15357
INV_800415,2025-02-28,Shepperton_Plant,High Energy Brown,1397,1199,18364
INV_800416,2025-03-09,Shepperton_Plant,Soft white,671,689,16727
INV_800417,2025-01-04,Shepperton_Plant,Low GI Seed loaf,314,720,17763
INV_800418,2025-07-23,Shepperton_Plant,High Energy Brown,364,730,17998
INV_800419,2025-07-09,Shepperton_Plant,Soft white,545,1425,15847
INV_800420,2025-07-21,Shepperton_Plant,Soft white,372,1270,14949
INV_800421,2025-07-12,Shepperton_Plant,Soft white,1951,1431,15469
INV_800422,2025-05-08,Shepperton_Plant,Whole grain loaf,1405,553,16209
INV_800423,2025-07-13,Shepperton_Plant,High Energy Brown,1141,924,18215
INV_800424,2025-02-19,Shepperton_Plant,High Energy Brown,1499,1427,18287
INV_800425,2025-05-13,Shepperton_Plant,Low GI Seed loaf,489,458,17794
INV_800426,2025-06-21,Shepperton_Plant,High Energy Brown,523,677,18133
INV_800427,2025-04-17,Shepperton_Plant,Whole grain loaf,1253,559,16903
INV_800428,2025-07-13,Shepperton_Plant,Soft white,824,580,15713
INV_800429,2025-05-16,Shepperton_Plant,Whole grain loaf,527,846,16584
INV_800430,2025-04-24,Shepperton_Plant,Whole grain loaf,1846,1005,17425
INV_800431,2025-04-04,Shepperton_Plant,Low GI Seed loaf,480,1771,16503
INV_800432,2025-07-03,Shepperton_Plant,Whole grain loaf,1892,1619,17698
INV_800433,2025-03-17,Shepperton_Plant,Low GI Seed loaf,653,1291,15865
INV_800434,2025-07-22,Shepperton_Plant,Low GI Seed loaf,973,248,16590
INV_800435,2025-06-11,Shepperton_Plant,Low GI Seed loaf,1024,805,16809
INV_800436,2025-01-10,Shepperton_Plant,Soft white,805,1174,15344
INV_800437,2025-03-24,Shepperton_Plant,Soft white,1566,1657,15253
INV_800438,2025-07-04,Shepperton_Plant,Low GI Seed loaf,1509,488,17830
INV_800439,2025-04-06,Shepperton_Plant,Whole grain loaf,1395,537,18556
INV_800440,2025-02-13,Shepperton_Plant,Low GI Seed loaf,1613,1714,17729
INV_800441,2025-01-14,Shepperton_Plant,Low GI Seed loaf,1336,1780,17285
INV_800442,2025-06-01,Shepperton_Plant,High Energy Brown,1241,510,18864
INV_800443,2025-02-24,Shepperton_Plant,High Energy Brown,1579,1378,19065
INV_800444,2025-01-08,Shepperton_Plant,Low GI Seed loaf,1443,1309,17419
INV_800445,2025-02-22,Shepperton_Plant,High Energy Brown,974,1245,18794
INV_800446,2025-04-18,Shepperton_Plant,Whole grain loaf,1755,1699,18612
INV_800447,2025-04-25,Shepperton_Plant,Soft white,811,1447,14617
INV_800448,2025-06-02,Shepperton_Plant,High Energy Brown,1401,1343,18852
INV_800449,2025-02-07,Shepperton_Plant,Low GI Seed loaf,1179,1599,16999
INV_800450,2025-04-23,Shepperton_Plant,Low GI Seed loaf,1266,1630,16635
INV_800451,2025-01-25,Shepperton_Plant,Whole grain loaf,1468,1575,18505
INV_800452,2025-01-26,Shepperton_Plant,Soft white,1491,1081,15027
INV_800453,2025-04-10,Shepperton_Plant,Low GI Seed loaf,1929,1601,16963
INV_800454,2025-02-13,Shepperton_Plant,Whole grain loaf,1933,862,19576
INV_800455,2025-06-11,Shepperton_Plant,Low GI Seed loaf,1207,1015,17155
INV_800456,2025-07-26,Shepperton_Plant,Soft white,1069,958,15138
INV_800457,2025-06-03,Shepperton_Plant,Soft white,874,765,15247
INV_800458,2025-05-09,Shepperton_Plant,Soft white,1931,1626,15552
INV_800459,2025-01-03,Shepperton_Plant,Whole grain loaf,1356,1579,19353
INV_800460,2025-02-06,Shepperton_Plant,Soft white,1270,536,16286
INV_800461,2025-02-15,Shepperton_Plant,Whole grain loaf,1440,340,20453
INV_800462,2025-03-05,Shepperton_Plant,Low GI Seed loaf,1521,660,18016
INV_800463,2025-04-14,Shepperton_Plant,Whole grain loaf,1005,500,20958
INV_800464,2025-06-13,Shepperton_Plant,Soft white,678,961,16003
INV_800465,2025-01-05,Shepperton_Plant,Soft white,1422,892,16533
INV_800466,2025-04-25,Shepperton_Plant,Soft white,1006,1770,15769
INV_800467,2025-02-24,Shepperton_Plant,Low GI Seed loaf,552,966,17602
INV_800468,2025-02-20,Shepperton_Plant,High Energy Brown,1892,760,19984
INV_800469,2025-06-15,Shepperton_Plant,High Energy Brown,1858,860,20982
INV_800470,2025-01-25,Shepperton_Plant,High Energy Brown,848,1226,20604
INV_800471,2025-01-16,Shepperton_Plant,Whole grain loaf,453,1182,20229
INV_800472,2025-04-22,Shepperton_Plant,Soft white,935,672,16032
INV_800473,2025-01-23,Shepperton_Plant,Whole grain loaf,1919,1722,20426
INV_800474,2025-05-11,Shepperton_Plant,High Energy Brown,1077,836,20845
INV_800475,2025-01-25,Shepperton_Plant,Whole grain loaf,1013,1318,20121
INV_800476,2025-04-09,Shepperton_Plant,Soft white,1215,1301,15946
INV_800477,2025-05-03,Shepperton_Plant,High Energy Brown,947,377,21415
INV_800478,2025-02-01,Shepperton_Plant,Low GI Seed loaf,1221,1469,17354
INV_800479,2025-05-20,Shepperton_Plant,Whole grain loaf,636,1298,19459
INV_800480,2025-06-05,Shepperton_Plant,Low GI Seed loaf,985,339,18000
INV_800481,2025-07-27,Shepperton_Plant,Low GI Seed loaf,901,1787,17114
INV_800482,2025-02-18,Shepperton_Plant,High Energy Brown,1323,1757,20981
INV_800483,2025-01-15,Shepperton_Plant,High Energy Brown,1371,651,21701
INV_800484,2025-03-02,Shepperton_Plant,Low GI Seed loaf,1607,290,18431
INV_800485,2025-03-06,Shepperton_Plant,Whole grain loaf,1492,1118,19833
INV_800486,2025-04-07,Shepperton_Plant,Low GI Seed loaf,523,1703,17251
INV_800487,2025-04-03,Shepperton_Plant,Whole grain loaf,693,441,20085
INV_800488,2025-05-26,Shepperton_Plant,Soft white,990,960,15976
INV_800489,2025-04-06,Shepperton_Plant,Low GI Seed loaf,611,586,17276
INV_800490,2025-07-16,Shepperton_Plant,High Energy Brown,1467,251,22917
INV_800491,2025-04-26,Shepperton_Plant,Low GI Seed loaf,387,1639,16024
INV_800492,2025-04-05,Shepperton_Plant,Whole grain loaf,1462,847,20700
INV_800493,2025-04-22,Shepperton_Plant,High Energy Brown,922,1236,22603
INV_800494,2025-07-23,Shepperton_Plant,High Energy Brown,381,1009,21975
INV_800495,2025-04-24,Shepperton_Plant,Soft white,1677,1071,16582
INV_800496,2025-02-25,Shepperton_Plant,Whole grain loaf,716,1462,19954
INV_800497,2025-03-23,Shepperton_Plant,Whole grain loaf,1133,456,20631
INV_800498,2025-05-12,Shepperton_Plant,Whole grain loaf,1794,1628,20797
INV_800499,2025-02-24,Shepperton_Plant,Low GI Seed loaf,809,832,16001
INV_800500,2025-07-20,Shepperton_Plant,Low GI Seed loaf,889,447,16443
INV_800501,2025-05-12,Shepperton_Plant,Low GI Seed loaf,944,1275,16112
INV_800502,2025-03-27,Shepperton_Plant,Low GI Seed loaf,1130,1143,16099
INV_800503,2025-02-11,Shepperton_Plant,Soft white,1988,1674,16896
INV_800504,2025-01-28,Shepperton_Plant,Whole grain loaf,1411,1303,20905
INV_800505,2025-02-21,Shepperton_Plant,Low GI Seed loaf,1532,1487,16144
INV_800506,2025-01-16,Shepperton_Plant,Low GI Seed loaf,1445,549,17040
INV_800507,2025-03-28,Shepperton_Plant,Low GI Seed loaf,1223,273,17990
INV_800508,2025-07-20,Shepperton_Plant,Whole grain loaf,787,588,21104
INV_800509,2025-04-27,Shepperton_Plant,Low GI Seed loaf,699,1219,17470
INV_800510,2025-02-07,Shepperton_Plant,High Energy Brown,1860,1765,22070
INV_800511,2025-07-27,Shepperton_Plant,Low GI Seed loaf,328,483,17315
INV_800512,2025-05-08,Shepperton_Plant,Whole grain loaf,1526,673,21957
INV_800513,2025-05-08,Shepperton_Plant,Low GI Seed loaf,785,949,17151
INV_800514,2025-07-28,Shepperton_Plant,High Energy Brown,532,246,22356
INV_800515,2025-06-11,Shepperton_Plant,Whole grain loaf,1403,328,23032
INV_800516,2025-07-02,Shepperton_Plant,Low GI Seed loaf,1582,802,17931
INV_800517,2025-04-02,Shepperton_Plant,Low GI Seed loaf,513,287,18157
INV_800518,2025-07-27,Shepperton_Plant,Whole grain loaf,1996,1066,23962
INV_800519,2025-03-01,Shepperton_Plant,Whole grain loaf,1298,1432,23828
INV_800520,2025-03-03,Shepperton_Plant,High Energy Brown,1250,1325,22281
INV_800521,2025-02-23,Shepperton_Plant,Low GI Seed loaf,1930,329,19758
INV_800522,2025-05-04,Shepperton_Plant,Low GI Seed loaf,640,989,19409
INV_800523,2025-07-13,Shepperton_Plant,Whole grain loaf,1654,1299,24183
INV_800524,2025-04-13,Shepperton_Plant,High Energy Brown,856,342,22795
INV_800525,2025-03-10,Shepperton_Plant,Soft white,1329,1096,17129
INV_800526,2025-01-22,Shepperton_Plant,High Energy Brown,918,238,23475
INV_800527,2025-05-24,Shepperton_Plant,Low GI Seed loaf,487,775,19121
INV_800528,2025-07-27,Shepperton_Plant,Low GI Seed loaf,1832,633,20320
INV_800529,2025-01-19,Shepperton_Plant,Whole grain loaf,844,1526,23501
INV_800530,2025-03-23,Shepperton_Plant,Soft white,935,1781,16283
INV_800531,2025-04-12,Shepperton_Plant,High Energy Brown,686,284,23877
INV_800532,2025-03-10,Shepperton_Plant,Low GI Seed loaf,1099,907,20512
INV_800533,2025-07-23,Shepperton_Plant,Whole grain loaf,1299,618,24182
INV_800534,2025-01-26,Shepperton_Plant,High Energy Brown,648,1240,23285
INV_800535,2025-01-08,Shepperton_Plant,Low GI Seed loaf,1056,569,20999
INV_800536,2025-02-06,Shepperton_Plant,High Energy Brown,1483,460,24308
INV_800537,2025-03-05,Shepperton_Plant,Soft white,1451,1002,16732
INV_800538,2025-05-03,Shepperton_Plant,Low GI Seed loaf,704,831,20872
INV_800539,2025-03-28,Shepperton_Plant,High Energy Brown,910,1232,23986
INV_800540,2025-03-28,Shepperton_Plant,Soft white,1626,487,17871
INV_800541,2025-01-03,Shepperton_Plant,Low GI Seed loaf,1809,1366,21315
INV_800542,2025-02-15,Shepperton_Plant,High Energy Brown,1570,695,24861
INV_800543,2025-05-21,Shepperton_Plant,Soft white,1711,1505,18077
INV_800544,2025-06-05,Shepperton_Plant,Low GI Seed loaf,346,335,21326
INV_800545,2025-03-18,Shepperton_Plant,Soft white,1895,1091,18881
INV_800546,2025-06-24,Shepperton_Plant,Soft white,1925,1724,19082
INV_800547,2025-03-20,Shepperton_Plant,Soft white,1687,1447,19322
INV_800548,2025-05-11,Shepperton_Plant,Whole grain loaf,532,677,24037
INV_800549,2025-03-19,Shepperton_Plant,High Energy Brown,1964,1503,25322
INV_800550,2025-01-18,Shepperton_Plant,High Energy Brown,932,1475,24779
INV_800551,2025-01-01,Shepperton_Plant,High Energy Brown,680,527,24932
INV_800552,2025-03-06,Shepperton_Plant,Whole grain loaf,1578,1472,24143
INV_800553,2025-02-28,Shepperton_Plant,Whole grain loaf,1902,1334,24711
INV_800554,2025-06-09,Shepperton_Plant,Whole grain loaf,775,1585,23901
INV_800555,2025-02-17,Shepperton_Plant,Whole grain loaf,631,1602,22930
INV_800556,2025-03-02,Shepperton_Plant,Soft white,482,925,18879
INV_800557,2025-04-04,Shepperton_Plant,Whole grain loaf,965,681,23214
INV_800558,2025-01-10,Shepperton_Plant,Soft white,740,354,19265
INV_800559,2025-06-14,Shepperton_Plant,Low GI Seed loaf,326,307,21345
INV_800560,2025-03-27,Shepperton_Plant,Low GI Seed loaf,808,984,21169
INV_800561,2025-03-19,Shepperton_Plant,Soft white,1608,1340,19533
INV_800562,2025-02-10,Shepperton_Plant,Low GI Seed loaf,652,754,21067
INV_800563,2025-04-03,Shepperton_Plant,High Energy Brown,1641,1321,25252
INV_800564,2025-05-22,Shepperton_Plant,Soft white,1275,532,20276
INV_800565,2025-06-22,Shepperton_Plant,Low GI Seed loaf,668,806,20929
INV_800566,2025-06-04,Shepperton_Plant,Soft white,882,1516,19642
INV_800567,2025-06-23,Shepperton_Plant,Low GI Seed loaf,1579,791,21717
INV_800568,2025-07-20,Shepperton_Plant,High Energy Brown,1235,721,25766
INV_800569,2025-07-15,Shepperton_Plant,High Energy Brown,1375,1396,25745
INV_800570,2025-05-22,Shepperton_Plant,Soft white,730,980,19392
INV_800571,2025-02-08,Shepperton_Plant,Low GI Seed loaf,455,479,21693
INV_800572,2025-05-11,Shepperton_Plant,Soft white,868,1189,19071
INV_800573,2025-05-25,Shepperton_Plant,Low GI Seed loaf,527,921,21299
INV_800574,2025-03-27,Shepperton_Plant,Low GI Seed loaf,1256,1627,20928
INV_800575,2025-04-04,Shepperton_Plant,Soft white,351,769,18653
INV_800576,2025-04-06,Shepperton_Plant,High Energy Brown,1538,1375,25908
INV_800577,2025-07-28,Shepperton_Plant,Low GI Seed loaf,1305,274,21959
INV_800578,2025-06-14,Shepperton_Plant,High Energy Brown,1338,768,26478
INV_800579,2025-05-21,Shepperton_Plant,Whole grain loaf,1090,730,23574
INV_800580,2025-05-23,Shepperton_Plant,Whole grain loaf,1853,798,24629
INV_800581,2025-01-11,Shepperton_Plant,High Energy Brown,1251,1593,26136
INV_800582,2025-07-19,Shepperton_Plant,High Energy Brown,520,1024,25632
INV_800583,2025-07-16,Shepperton_Plant,Soft white,1434,837,19250
INV_800584,2025-07-08,Shepperton_Plant,Soft white,974,1497,18727
INV_800585,2025-02-13,Shepperton_Plant,Soft white,927,343,19311
INV_800586,2025-02-06,Shepperton_Plant,High Energy Brown,407,409,25630
INV_800587,2025-06-28,Shepperton_Plant,Low GI Seed loaf,1417,358,23018
INV_800588,2025-03-12,Shepperton_Plant,High Energy Brown,1830,320,27140
INV_800589,2025-04-23,Shepperton_Plant,High Energy Brown,1559,1616,27083
INV_800590,2025-06-23,Shepperton_Plant,Low GI Seed loaf,1905,952,23971
INV_800591,2025-02-25,Shepperton_Plant,High Energy Brown,948,581,27450
INV_800592,2025-03-13,Shepperton_Plant,Whole grain loaf,436,1580,23485
INV_800593,2025-03-19,Shepperton_Plant,Soft white,1519,1378,19452
INV_800594,2025-04-18,Shepperton_Plant,Low GI Seed loaf,1973,441,25503
INV_800595,2025-04-28,Shepperton_Plant,Low GI Seed loaf,1639,1789,25353
INV_800596,2025-06-08,Shepperton_Plant,Whole grain loaf,1709,434,24760
INV_800597,2025-06-28,Shepperton_Plant,High Energy Brown,1336,218,28568
INV_800598,2025-06-09,Shepperton_Plant,High Energy Brown,1543,831,29280
INV_800599,2025-03-06,Shepperton_Plant,Soft white,1367,349,20470
INV_800600,2025-05-04,Shepperton_Plant,Whole grain loaf,1716,1101,25375
INV_800601,2025-06-06,Shepperton_Plant,Whole grain loaf,1084,1344,25115
INV_800602,2025-06-27,Shepperton_Plant,High Energy Brown,1509,765,30024
INV_800603,2025-07-17,Shepperton_Plant,High Energy Brown,455,952,29527
INV_800604,2025-02-09,Shepperton_Plant,Soft white,1216,737,20949
INV_800605,2025-02-23,Shepperton_Plant,Whole grain loaf,1468,1632,24951
INV_800606,2025-07-23,Shepperton_Plant,Whole grain loaf,1839,1144,25646
INV_800607,2025-06-16,Shepperton_Plant,High Energy Brown,377,562,29342
INV_800608,2025-04-11,Shepperton_Plant,Soft white,1703,1665,20987
INV_800609,2025-02-22,Shepperton_Plant,High Energy Brown,1358,518,30182
INV_800610,2025-04-26,Shepperton_Plant,Low GI Seed loaf,1903,861,26395
INV_800611,2025-03-28,Shepperton_Plant,Whole grain loaf,1290,1183,25753
INV_800612,2025-07-24,Shepperton_Plant,High Energy Brown,627,740,30069
INV_800613,2025-01-18,Shepperton_Plant,Soft white,816,1162,20641
INV_800614,2025-03-26,Shepperton_Plant,Soft white,318,651,20308
INV_800615,2025-07-15,Shepperton_Plant,Soft white,1816,633,21491
INV_800616,2025-06-14,Shepperton_Plant,Soft white,731,633,21589
INV_800617,2025-07-12,Shepperton_Plant,Whole grain loaf,1412,550,26615
INV_800618,2025-04-25,Shepperton_Plant,Soft white,1818,742,22665
INV_800619,2025-03-20,Shepperton_Plant,Soft white,437,741,22361
INV_800620,2025-07-18,Shepperton_Plant,High Energy Brown,966,1603,29432
INV_800621,2025-04-18,Shepperton_Plant,Soft white,818,317,22862
INV_800622,2025-03-26,Shepperton_Plant,Low GI Seed loaf,853,1524,25724
INV_800623,2025-02-24,Shepperton_Plant,High Energy Brown,1302,1397,29337
INV_800624,2025-06-21,Shepperton_Plant,Whole grain loaf,668,300,26983
INV_800625,2025-05-28,Shepperton_Plant,Whole grain loaf,429,1731,25681
INV_800626,2025-04-13,Shepperton_Plant,Soft white,579,873,22568
INV_800627,2025-07-11,Shepperton_Plant,Low GI Seed loaf,984,1259,25449
INV_800628,2025-07-01,Shepperton_Plant,Low GI Seed loaf,300,583,25166
INV_800629,2025-01-20,Shepperton_Plant,High Energy Brown,1620,927,30030
INV_800630,2025-03-09,Shepperton_Plant,Whole grain loaf,1857,1549,25989
INV_800631,2025-03-17,Shepperton_Plant,High Energy Brown,507,884,29653
INV_800632,2025-04-13,Shepperton_Plant,Soft white,1900,1784,22684
INV_800633,2025-05-24,Shepperton_Plant,High Energy Brown,662,780,29535
INV_800634,2025-06-11,Shepperton_Plant,Soft white,1468,1539,22613
INV_800635,2025-06-20,Shepperton_Plant,Whole grain loaf,745,1063,25671
INV_800636,2025-06-10,Shepperton_Plant,Whole grain loaf,1520,574,26617
INV_800637,2025-01-28,Shepperton_Plant,Low GI Seed loaf,1688,1745,25109
INV_800638,2025-05-19,Shepperton_Plant,Low GI Seed loaf,1107,406,25810
INV_800639,2025-03-20,Shepperton_Plant,Low GI Seed loaf,1363,1322,25851
INV_800640,2025-03-01,Shepperton_Plant,Whole grain loaf,462,1789,25290
INV_800641,2025-06-12,Shepperton_Plant,Low GI Seed loaf,1400,387,26864
INV_800642,2025-02-10,Shepperton_Plant,High Energy Brown,465,891,29109
INV_800643,2025-04-17,Shepperton_Plant,Soft white,1343,948,23008
INV_800644,2025-02-16,Shepperton_Plant,High Energy Brown,555,1056,28608
INV_800645,2025-07-24,Shepperton_Plant,Soft white,386,1295,22099
INV_800646,2025-01-01,Shepperton_Plant,High Energy Brown,1084,1473,28219
INV_800647,2025-07-28,Shepperton_Plant,Soft white,1440,1465,22074
INV_800648,2025-05-06,Shepperton_Plant,Low GI Seed loaf,1305,1678,26491
