timestamp,plant,depot_id,batch_id,sku,quantity_produced,line_id,operator_id,stacked_before_robot,squashed,torn,undersized_small,valleys,loose_packs,pale_underbaked
2025-03-05 20:13:09,Shepperton,Murehwa,BATCH_10088,High Energy Brown,1829,Line1,OP_CHIPO,14,18,8,12,21,0,6
2025-03-08 00:00:00,Shepperton,Murehwa,BATCH_21732,Soft white,2762,Line4,OP_ANNE,3,16,15,1,6,12,5
2025-06-12 11:59:54,Shepperton,Chinhoyi,BATCH_19822,High Energy Brown,1410,Line1,OP_TAFADZWA,4,4,15,4,40,20,8
2025-01-25 02:20:03,Shepperton,Bindura,BATCH_24691,Whole grain loaf,1562,Line5,OP_EFFIE,19,10,10,0,0,29,8
2025-04-03 06:45:55,Shepperton,Mutare,BATCH_16187,Whole grain loaf,1131,Line2,OP_RUDO,6,3,8,5,5,3,0
2025-03-14 16:03:22,Shepperton,Hatcliff,BATCH_11714,High Energy Brown,1770,Line3,OP_ANNE,2,0,1,0,13,1,2
2025-05-21 16:19:44,Shepperton,Bindura,BATCH_17794,Soft white,1304,Line1,OP_TAFADZWA,36,0,6,6,3,8,0
2025-06-24 06:13:44,Shepperton,Harare,BATCH_12562,High Energy Brown,737,Line2,OP_ANNE,12,3,1,1,6,5,3
2025-01-24 00:00:14,Shepperton,Mutare,BATCH_21960,Whole grain loaf,448,Line4,OP_TAFADZWA,11,3,3,2,28,9,3
2025-03-28 09:29:27,Shepperton,Murehwa,BATCH_24376,High Energy Brown,237,Line4,OP_EFFIE,21,6,1,1,6,6,10
2025-02-24 14:05:02,Shepperton,Chinhoyi,BATCH_17706,High Energy Brown,207,Line2,OP_RUDO,1,0,0,0,1,7,3
2025-07-09 17:44:05,Shepperton,Mutare,BATCH_23632,Soft white,1686,Line1,OP_ANNE,9,8,6,0,18,20,10
2025-05-29 14:42:23,Shepperton,Murehwa,BATCH_17315,Low GI Seed loaf,1372,Line2,OP_ANNE,10,5,7,1,14,3,2
2025-07-03 10:57:33,Shepperton,Bindura,BATCH_17492,Soft white,1538,Line2,OP_CHIPO,6,3,7,4,1,11,6
2025-05-07 14:46:30,Shepperton,Bindura,BATCH_13014,Soft white,1038,Line5,OP_EFFIE,8,10,8,18,5,5,0
2025-03-22 14:36:27,Shepperton,Hatcliff,BATCH_19033,Low GI Seed loaf,1030,Line4,OP_EFFIE,15,7,6,7,9,7,3
2025-04-19 00:29:07,Shepperton,Hatcliff,BATCH_24996,High Energy Brown,788,Line3,OP_RUDO,2,2,2,0,6,8,2
2025-04-18 19:55:14,Shepperton,Chinhoyi,BATCH_20373,Soft white,712,Line2,OP_TAFADZWA,6,3,5,3,14,5,0
2025-05-10 00:04:01,Shepperton,Mutare,BATCH_22974,High Energy Brown,625,Line5,OP_RUDO,16,13,8,0,19,11,13
2025-05-31 23:38:08,Shepperton,Hatcliff,BATCH_18422,Low GI Seed loaf,1778,Line2,OP_CHIPO,5,1,5,7,1,6,0
2025-01-10 20:12:30,Shepperton,Bindura,BATCH_12678,Whole grain loaf,1058,Line1,OP_TAFADZWA,28,0,9,9,15,10,0
2025-04-12 18:36:20,Shepperton,Mutare,BATCH_11683,Soft white,830,Line3,OP_TAFADZWA,3,0,2,1,3,1,5
2025-07-22 04:35:17,Shepperton,Bindura,BATCH_20496,Whole grain loaf,625,Line5,OP_EFFIE,3,3,13,10,0,3,0
2025-06-01 22:28:24,Shepperton,Harare,BATCH_16224,Low GI Seed loaf,1529,Line3,OP_RUDO,3,8,1,2,3,7,1
2025-03-08 21:21:17,Shepperton,Bindura,BATCH_12417,High Energy Brown,533,Line3,OP_CHIPO,11,1,7,4,3,0,2
2025-03-01 01:39:15,Shepperton,Chinhoyi,BATCH_21569,Whole grain loaf,941,Line1,OP_TAFADZWA,0,4,21,4,20,14,4
2025-07-18 10:48:29,Shepperton,Chegutu,BATCH_15554,High Energy Brown,495,Line5,OP_RUDO,5,2,0,16,16,8,16
2025-03-11 23:51:51,Shepperton,Harare,BATCH_12957,Whole grain loaf,226,Line3,OP_ANNE,4,2,0,0,8,2,2
2025-07-29 13:15:58,Shepperton,Harare,BATCH_23345,High Energy Brown,1595,Line3,OP_MUNYA,6,0,0,3,2,4,1
2025-01-03 01:43:02,Shepperton,Chinhoyi,BATCH_20924,Soft white,611,Line2,OP_CHIPO,1,10,6,3,1,1,3
2025-06-11 23:54:34,Shepperton,Mutare,BATCH_13213,Low GI Seed loaf,1985,Line1,OP_TAFADZWA,33,10,0,4,15,22,8
2025-03-30 09:59:32,Shepperton,Mutare,BATCH_20298,Whole grain loaf,317,Line2,OP_TAFADZWA,0,9,1,3,9,4,1
2025-06-12 00:46:49,Shepperton,Chinhoyi,BATCH_22645,Soft white,743,Line1,OP_EFFIE,32,8,3,6,2,9,0
2025-01-07 22:45:38,Shepperton,Hatcliff,BATCH_15778,Soft white,1075,Line5,OP_RUDO,31,6,6,2,15,15,2
2025-07-25 18:48:11,Shepperton,Harare,BATCH_23493,Soft white,915,Line1,OP_EFFIE,26,9,10,4,9,12,6
2025-06-07 07:46:21,Shepperton,Hatcliff,BATCH_13524,High Energy Brown,216,Line2,OP_TAFADZWA,2,4,3,0,1,3,0
2025-04-07 00:04:42,Shepperton,Bindura,BATCH_22189,High Energy Brown,1349,Line3,OP_ANNE,5,5,3,0,4,1,1
2025-04-27 08:25:00,Shepperton,Harare,BATCH_16880,Soft white,1751,Line1,OP_RUDO,27,10,8,9,12,12,9
2025-06-22 22:39:31,Shepperton,Harare,BATCH_11944,Soft white,1174,Line4,OP_TAFADZWA,14,6,2,2,11,8,11
2025-02-25 07:39:37,Shepperton,Murehwa,BATCH_23101,High Energy Brown,1931,Line2,OP_ANNE,8,1,3,4,11,4,1
2025-03-27 20:19:15,Shepperton,Chegutu,BATCH_20504,Low GI Seed loaf,1190,Line4,OP_TAFADZWA,11,11,11,11,2,1,6
2025-02-18 09:35:26,Shepperton,Mutare,BATCH_14115,High Energy Brown,1642,Line4,OP_EFFIE,0,8,7,7,2,16,1
2025-04-28 15:51:58,Shepperton,Harare,BATCH_17911,Whole grain loaf,1777,Line2,OP_CHIPO,2,8,5,3,2,5,3
2025-02-19 03:48:48,Shepperton,Mutare,BATCH_17971,Low GI Seed loaf,999,Line4,OP_RUDO,2,8,6,1,3,0,0
2025-02-28 09:17:41,Shepperton,Bindura,BATCH_24814,Low GI Seed loaf,843,Line3,OP_CHIPO,1,0,3,3,1,1,3
2025-02-14 05:52:07,Shepperton,Mutare,BATCH_13617,Whole grain loaf,273,Line5,OP_EFFIE,13,6,16,16,45,10,8
2025-02-19 09:36:13,Shepperton,Hatcliff,BATCH_12525,High Energy Brown,1792,Line2,OP_RUDO,10,1,7,0,0,1,1
2025-05-08 22:44:46,Shepperton,Hatcliff,BATCH_12069,High Energy Brown,571,Line5,OP_RUDO,16,0,24,5,23,10,8
2025-02-20 15:45:51,Shepperton,Murehwa,BATCH_15284,High Energy Brown,1408,Line3,OP_RUDO,0,3,4,1,6,6,0
2025-06-24 21:38:20,Shepperton,Chegutu,BATCH_14730,High Energy Brown,1141,Line2,OP_MUNYA,6,0,7,6,7,1,3
2025-03-09 23:12:34,Shepperton,Bindura,BATCH_10708,Whole grain loaf,1504,Line2,OP_RUDO,3,4,0,7,5,5,3
2025-07-10 10:57:22,Shepperton,Hatcliff,BATCH_12638,Whole grain loaf,584,Line3,OP_TAFADZWA,6,1,3,2,3,7,0
2025-02-14 20:35:54,Shepperton,Chinhoyi,BATCH_11107,Soft white,1721,Line1,OP_RUDO,14,4,10,0,39,2,2
2025-04-17 03:41:07,Shepperton,Bindura,BATCH_18847,Soft white,567,Line1,OP_RUDO,27,24,2,9,2,14,0
2025-06-04 18:30:25,Shepperton,Mutare,BATCH_14852,High Energy Brown,971,Line4,OP_CHIPO,5,11,1,9,9,1,6
2025-03-16 08:32:22,Shepperton,Bindura,BATCH_14250,High Energy Brown,476,Line4,OP_CHIPO,11,10,0,2,3,8,7
2025-04-12 11:25:00,Shepperton,Chegutu,BATCH_10794,Low GI Seed loaf,773,Line4,OP_ANNE,25,10,1,3,27,8,6
2025-06-06 01:56:31,Shepperton,Hatcliff,BATCH_18719,Soft white,1250,Line1,OP_MUNYA,18,2,0,6,18,6,8
2025-05-31 07:59:13,Shepperton,Bindura,BATCH_13421,Whole grain loaf,985,Line2,OP_ANNE,1,12,10,1,3,2,1
2025-02-19 17:24:31,Shepperton,Mutare,BATCH_23469,Whole grain loaf,952,Line2,OP_TAFADZWA,8,9,9,3,7,5,3
2025-07-26 10:08:57,Shepperton,Murehwa,BATCH_23178,Whole grain loaf,280,Line3,OP_TAFADZWA,10,5,6,1,4,4,1
2025-01-23 12:47:10,Shepperton,Murehwa,BATCH_11493,High Energy Brown,453,Line2,OP_ANNE,8,12,3,4,5,1,5
2025-03-25 00:44:37,Shepperton,Hatcliff,BATCH_13745,Whole grain loaf,1618,Line3,OP_CHIPO,2,0,4,1,1,1,2
2025-02-20 19:27:00,Shepperton,Murehwa,BATCH_10903,High Energy Brown,618,Line4,OP_RUDO,19,10,1,6,24,2,2
2025-04-12 02:23:35,Shepperton,Chinhoyi,BATCH_19354,Soft white,704,Line3,OP_MUNYA,5,0,5,0,1,5,3
2025-03-05 17:01:29,Shepperton,Chegutu,BATCH_22445,Whole grain loaf,1214,Line2,OP_ANNE,8,12,1,6,2,2,6
2025-05-25 11:19:44,Shepperton,Murehwa,BATCH_16223,Soft white,1592,Line4,OP_MUNYA,12,11,2,11,9,6,8
2025-04-13 02:25:49,Shepperton,Murehwa,BATCH_15194,High Energy Brown,543,Line1,OP_ANNE,21,12,8,9,21,26,3
2025-06-16 15:47:36,Shepperton,Chinhoyi,BATCH_18132,High Energy Brown,1806,Line5,OP_RUDO,21,6,3,3,16,24,8
2025-05-22 20:48:35,Shepperton,Chegutu,BATCH_18539,Low GI Seed loaf,1306,Line4,OP_RUDO,3,6,6,2,2,9,7
2025-02-11 19:30:10,Shepperton,Bindura,BATCH_10351,Whole grain loaf,1753,Line3,OP_MUNYA,3,2,0,5,6,3,1
2025-07-18 04:17:26,Shepperton,Chegutu,BATCH_14807,Whole grain loaf,238,Line5,OP_TAFADZWA,32,8,3,16,3,8,13
2025-05-28 18:51:36,Shepperton,Harare,BATCH_16723,High Energy Brown,1670,Line4,OP_ANNE,27,3,9,9,8,15,3
2025-02-09 22:54:57,Shepperton,Hatcliff,BATCH_17639,High Energy Brown,1669,Line5,OP_MUNYA,10,8,13,2,3,24,8
2025-04-20 12:03:02,Shepperton,Hatcliff,BATCH_21875,Soft white,1228,,OP_EFFIE,16,12,6,0,12,0,6
2025-07-17 00:26:00,Shepperton,Harare,BATCH_13615,Whole grain loaf,249,Line3,OP_MUNYA,12,2,4,1,5,4,0
2025-05-27 02:33:25,Shepperton,Chinhoyi,BATCH_24564,Soft white,1511,Line3,OP_ANNE,7,3,4,3,12,7,1
2025-01-07 00:21:16,Shepperton,Harare,BATCH_19647,Whole grain loaf,733,Line3,OP_MUNYA,1,3,6,1,4,0,2
2025-03-03 06:22:28,Shepperton,Bindura,BATCH_16418,Soft white,1838,Line4,OP_ANNE,14,7,8,2,10,9,5
2025-05-18 11:34:34,Shepperton,Bindura,BATCH_11053,Soft white,793,Line1,OP_ANNE,2,21,16,2,20,14,3
2025-07-30 03:27:29,Shepperton,Hatcliff,BATCH_21225,Soft white,1015,Line1,OP_ANNE,4,2,15,9,20,6,14
2025-04-03 21:23:48,Shepperton,Bindura,BATCH_20042,Soft white,1104,Line2,OP_CHIPO,5,1,4,0,9,4,1
2025-06-06 21:36:35,Shepperton,Hatcliff,BATCH_20895,Whole grain loaf,1146,Line5,OP_MUNYA,8,19,3,8,21,29,3
2025-03-27 09:58:53,Shepperton,Harare,BATCH_12337,Whole grain loaf,1563,Line1,OP_RUDO,22,3,21,18,9,12,4
2025-06-13 21:30:36,Shepperton,Harare,BATCH_21044,Whole grain loaf,1257,Line4,OP_ANNE,3,8,9,2,0,19,1
2025-03-15 19:46:24,Shepperton,Murehwa,BATCH_18486,Whole grain loaf,1673,Line5,OP_RUDO,19,6,10,0,16,5,16
2025-02-27 01:42:32,Shepperton,Murehwa,BATCH_22464,Whole grain loaf,953,Line1,OP_TAFADZWA,0,9,2,4,21,3,0
2025-06-09 13:02:28,Shepperton,Harare,BATCH_19340,Soft white,1453,Line4,OP_EFFIE,15,8,7,3,16,20,0
2025-05-07 14:33:34,Shepperton,Hatcliff,BATCH_15279,Soft white,1012,Line4,OP_TAFADZWA,0,3,3,3,5,0,9
2025-01-04 10:20:12,Shepperton,Harare,BATCH_16862,Whole grain loaf,871,Line4,OP_ANNE,10,8,9,3,11,10,3
2025-07-04 03:46:52,Shepperton,Harare,BATCH_22103,Whole grain loaf,293,Line4,OP_ANNE,19,1,8,3,23,2,3
2025-04-19 00:09:55,Shepperton,Mutare,BATCH_11453,High Energy Brown,551,Line1,OP_MUNYA,15,0,3,4,9,14,6
2025-02-04 15:27:00,Shepperton,Chinhoyi,BATCH_15403,Whole grain loaf,1962,Line4,OP_RUDO,14,2,5,0,10,10,2
2025-04-13 03:25:50,Shepperton,Harare,BATCH_13429,Soft white,1384,Line3,OP_CHIPO,1,0,4,0,5,7,4
2025-04-09 09:05:23,Shepperton,Bindura,BATCH_24342,Soft white,1428,Line3,OP_ANNE,2,1,4,0,7,3,0
2025-03-07 04:06:01,Shepperton,Hatcliff,BATCH_12909,Low GI Seed loaf,1492,Line2,OP_EFFIE,1,1,5,5,8,5,1
2025-04-11 13:38:17,Shepperton,Chinhoyi,BATCH_23915,Soft white,1243,Line1,OP_ANNE,24,4,15,18,4,6,2
2025-03-17 17:15:55,Shepperton,Murehwa,BATCH_17872,Soft white,774,Line1,OP_EFFIE,3,2,2,8,20,9,12
2025-01-29 13:08:27,Shepperton,Chegutu,BATCH_18612,Low GI Seed loaf,1285,Line2,OP_MUNYA,10,11,9,2,5,2,0
2025-07-01 16:38:09,Shepperton,Hatcliff,BATCH_19853,High Energy Brown,227,Line3,OP_ANNE,10,0,0,1,0,0,2
2025-04-07 04:32:54,Shepperton,Bindura,BATCH_24991,Soft white,752,Line1,OP_MUNYA,15,15,12,15,8,0,2
2025-07-27 23:36:05,Shepperton,Hatcliff,BATCH_24599,High Energy Brown,1548,Line2,OP_RUDO,5,4,5,4,5,5,0
2025-03-13 09:03:14,Shepperton,Murehwa,BATCH_18023,Low GI Seed loaf,344,Line3,OP_MUNYA,2,3,3,2,2,2,2
2025-03-20 11:17:45,Shepperton,Bindura,BATCH_18349,Soft white,792,Line4,OP_EFFIE,15,0,10,5,16,14,2
2025-03-25 12:16:49,Shepperton,Bindura,BATCH_15066,Soft white,1422,Line3,OP_RUDO,5,1,0,1,2,1,1
2025-01-10 06:10:00,Shepperton,Chegutu,BATCH_23330,Whole grain loaf,788,Line4,OP_CHIPO,12,6,7,2,14,1,5
2025-07-06 12:25:26,Shepperton,Hatcliff,BATCH_15094,High Energy Brown,1845,Line3,OP_ANNE,5,5,1,6,11,3,2
2025-03-24 07:31:45,Shepperton,Mutare,BATCH_18794,Soft white,1760,Line4,OP_RUDO,10,11,3,5,14,18,1
2025-03-01 23:53:04,Shepperton,Chegutu,BATCH_15998,Soft white,578,Line1,OP_EFFIE,6,24,8,16,6,8,8
2025-02-25 22:32:57,Shepperton,Mutare,BATCH_10411,Soft white,1379,Line4,OP_CHIPO,14,11,10,7,16,10,2
2025-04-05 08:18:16,Shepperton,Chegutu,BATCH_16875,High Energy Brown,1194,Line5,OP_EFFIE,13,10,6,13,15,16,6
2025-06-08 13:17:28,Shepperton,Hatcliff,BATCH_16431,High Energy Brown,402,Line3,OP_MUNYA,0,8,6,3,7,0,0
2025-06-10 23:03:44,Shepperton,Harare,BATCH_21508,High Energy Brown,826,Line5,OP_MUNYA,18,18,13,2,23,3,6
2025-02-09 16:26:51,Shepperton,Harare,BATCH_19696,High Energy Brown,748,Line1,OP_EFFIE,2,15,4,14,21,21,0
2025-05-29 17:35:10,Shepperton,Murehwa,BATCH_14127,High Energy Brown,1448,Line3,OP_EFFIE,7,0,0,1,11,6,4
2025-03-06 10:27:28,Shepperton,Chegutu,BATCH_16201,Soft white,1198,Line4,OP_EFFIE,5,10,16,11,19,9,0
2025-02-11 09:32:38,Shepperton,Chinhoyi,BATCH_22134,High Energy Brown,839,Line3,OP_RUDO,3,4,3,1,5,1,2
2025-07-23 18:49:11,Shepperton,Chegutu,BATCH_10828,High Energy Brown,413,Line5,OP_EFFIE,18,16,11,11,19,15,0
2025-05-12 20:28:03,Shepperton,Chegutu,BATCH_11722,Whole grain loaf,1743,Line2,OP_ANNE,5,5,2,2,1,6,1
2025-04-18 21:53:54,Shepperton,Chegutu,BATCH_20369,High Energy Brown,1518,Line4,OP_ANNE,7,8,5,0,24,10,11
2025-02-01 11:29:31,Shepperton,Mutare,BATCH_24118,Whole grain loaf,1668,Line5,OP_EFFIE,34,10,11,8,0,2,13
2025-05-03 20:56:36,Shepperton,Murehwa,BATCH_22333,Soft white,1196,Line4,OP_TAFADZWA,2,9,14,7,10,19,0
2025-06-24 08:05:52,Shepperton,Harare,BATCH_14410,Low GI Seed loaf,688,Line5,OP_ANNE,2,5,16,6,42,28,8
2025-03-25 06:54:02,Shepperton,Murehwa,BATCH_11547,Soft white,1411,Line2,OP_RUDO,10,6,5,4,5,6,0
2025-06-24 12:28:55,Shepperton,Murehwa,BATCH_18686,Soft white,1544,Line3,OP_CHIPO,7,2,7,0,0,4,2
2025-05-09 10:50:52,Shepperton,Murehwa,BATCH_11730,Whole grain loaf,771,Line5,OP_EFFIE,6,10,19,8,24,2,2
2025-07-25 16:56:47,Shepperton,Harare,BATCH_17946,High Energy Brown,1505,Line5,OP_EFFIE,37,16,13,6,18,8,5
2025-01-30 15:13:10,Shepperton,Harare,BATCH_19980,Whole grain loaf,1117,Line2,OP_EFFIE,2,10,3,3,18,5,2
2025-05-17 04:18:28,Shepperton,Chegutu,BATCH_19309,Soft white,1509,Line5,OP_CHIPO,2,8,6,6,8,10,6
2025-03-17 08:27:05,Shepperton,Murehwa,BATCH_10099,Soft white,1493,Line1,OP_RUDO,14,12,2,8,16,10,2
2025-01-10 12:59:13,Shepperton,Chinhoyi,BATCH_23981,Whole grain loaf,1402,Line4,OP_TAFADZWA,3,11,11,11,12,0,8
2025-03-31 14:05:59,Shepperton,Mutare,BATCH_20561,Whole grain loaf,1814,Line3,OP_RUDO,4,0,2,4,3,6,0
2025-05-01 19:34:39,Shepperton,Mutare,BATCH_23359,Low GI Seed loaf,1174,Line5,OP_EFFIE,18,0,5,3,10,13,10
2025-07-28 00:47:41,Shepperton,Harare,BATCH_21959,Soft white,1100,Line1,OP_ANNE,0,0,6,9,21,6,6
2025-02-12 23:52:59,Shepperton,Hatcliff,BATCH_21422,High Energy Brown,463,Line5,OP_ANNE,3,15,15,8,36,0,11
2025-03-17 09:00:40,Shepperton,Hatcliff,BATCH_10290,High Energy Brown,668,Line2,OP_MUNYA,5,0,0,3,13,4,3
2025-06-22 06:33:19,Shepperton,Hatcliff,BATCH_17310,Whole grain loaf,1261,Line2,OP_CHIPO,1,6,3,5,6,10,5
2025-03-04 23:23:59,Shepperton,Bindura,BATCH_15079,Low GI Seed loaf,1238,Line1,OP_MUNYA,3,15,24,2,4,22,0
2025-03-08 22:09:57,Shepperton,Chegutu,BATCH_14403,Soft white,1722,Line5,OP_ANNE,19,8,16,2,26,24,5
2025-04-18 21:26:44,Shepperton,Hatcliff,BATCH_12227,Soft white,1086,Line5,OP_TAFADZWA,19,23,10,5,10,10,2
2025-07-04 01:26:46,Shepperton,Chegutu,BATCH_18141,Soft white,913,Line5,OP_TAFADZWA,29,2,21,6,13,3,2
2025-07-24 07:40:47,Shepperton,Hatcliff,BATCH_11086,High Energy Brown,308,Line5,OP_MUNYA,29,6,18,11,23,6,0
2025-02-25 00:43:39,Shepperton,Chinhoyi,BATCH_12614,Low GI Seed loaf,967,Line2,OP_ANNE,1,8,1,3,6,0,3
2025-03-29 17:22:55,Shepperton,Chegutu,BATCH_23421,High Energy Brown,873,Line3,OP_ANNE,1,3,4,5,1,1,2
2025-07-12 04:29:13,Shepperton,Hatcliff,BATCH_11953,Soft white,760,Line3,OP_EFFIE,4,0,6,3,12,2,2
2025-04-30 02:12:34,Shepperton,Mutare,BATCH_15689,Low GI Seed loaf,1389,Line3,OP_CHIPO,0,1,3,4,3,5,3
2025-06-26 06:53:35,Shepperton,Harare,BATCH_21617,Whole grain loaf,1950,Line2,OP_RUDO,5,6,2,4,5,8,0
2025-06-09 11:18:44,Shepperton,Chegutu,BATCH_17051,High Energy Brown,530,Line3,OP_TAFADZWA,0,0,2,5,2,9,0
2025-04-10 13:35:41,Shepperton,Mutare,BATCH_17523,Soft white,736,Line1,OP_RUDO,10,2,21,16,20,4,15
2025-07-02 21:41:16,Shepperton,Mutare,BATCH_22501,High Energy Brown,1762,Line1,OP_CHIPO,8,15,4,10,6,9,14
2025-07-26 04:43:54,Shepperton,Mutare,BATCH_13842,Low GI Seed loaf,753,Line5,OP_EFFIE,34,6,16,8,2,19,5
2025-01-06 18:34:23,Shepperton,Bindura,BATCH_10286,Soft white,1880,Line2,OP_EFFIE,8,5,1,4,6,0,1
2025-05-27 20:45:54,Shepperton,Harare,BATCH_18225,Whole grain loaf,1997,Line3,OP_EFFIE,7,3,2,1,0,4,2
2025-03-10 00:00:00,Shepperton,Harare,BATCH_20680,Whole grain loaf,259,Line5,OP_EFFIE,2,15,0,0,16,11,5
2025-07-02 19:29:58,Shepperton,Murehwa,BATCH_11010,Whole grain loaf,1220,Line5,OP_CHIPO,19,3,2,8,10,11,8
2025-07-29 08:40:45,Shepperton,Bindura,BATCH_17625,Whole grain loaf,733,Line2,OP_TAFADZWA,5,7,7,1,15,5,0
2025-03-11 09:06:16,Shepperton,Mutare,BATCH_12483,High Energy Brown,1011,Line2,OP_EFFIE,1,3,5,4,7,1,5
2025-04-12 15:50:06,Shepperton,Harare,BATCH_16196,Whole grain loaf,1354,Line4,OP_CHIPO,9,1,0,14,14,20,8
2025-05-20 22:43:24,Shepperton,Harare,BATCH_22789,High Energy Brown,494,Line3,OP_MUNYA,10,8,5,3,3,0,0
2025-05-04 01:56:08,Shepperton,Mutare,BATCH_22718,Soft white,1014,Line3,OP_ANNE,4,2,4,1,3,0,1
2025-03-04 13:17:52,Shepperton,Mutare,BATCH_17375,Whole grain loaf,576,Line1,OP_EFFIE,2,15,21,4,18,0,8
2025-07-03 10:19:35,Shepperton,Hatcliff,BATCH_11720,High Energy Brown,1548,Line4,OP_ANNE,8,16,18,8,1,16,1
2025-02-13 19:03:19,Shepperton,Hatcliff,BATCH_15479,Soft white,921,Line4,OP_EFFIE,1,8,16,7,1,9,8
2025-01-31 00:08:56,Shepperton,Chegutu,BATCH_12348,High Energy Brown,414,Line2,OP_ANNE,3,2,2,6,7,0,1
2025-05-17 04:16:28,Shepperton,Chegutu,BATCH_14520,Soft white,1646,Line4,OP_MUNYA,12,1,18,7,8,2,5
2025-03-26 05:48:12,Shepperton,Chegutu,BATCH_19682,High Energy Brown,1309,Line1,OP_MUNYA,34,10,8,2,14,3,8
2025-01-01 13:30:48,Shepperton,Hatcliff,BATCH_24764,Low GI Seed loaf,736,Line1,OP_ANNE,2,15,3,2,30,4,9
2025-01-11 04:17:39,Shepperton,Mutare,BATCH_13375,Whole grain loaf,1840,Line2,OP_TAFADZWA,8,8,5,3,9,6,1
2025-02-28 01:23:59,Shepperton,Chegutu,BATCH_13706,High Energy Brown,1290,Line1,OP_RUDO,12,0,4,3,33,3,10
2025-05-07 15:48:56,Shepperton,Harare,BATCH_16104,Whole grain loaf,1115,Line2,OP_TAFADZWA,8,2,10,1,1,3,1
2025-06-23 02:39:59,Shepperton,Hatcliff,BATCH_16518,Soft white,979,Line1,OP_ANNE,0,24,8,9,21,2,4
2025-04-20 01:21:27,Shepperton,Chegutu,BATCH_15799,High Energy Brown,1070,Line2,OP_RUDO,3,2,2,2,1,2,1
2025-03-17 00:42:12,Shepperton,Harare,BATCH_10736,High Energy Brown,1461,Line2,OP_MUNYA,0,6,5,1,7,1,3
2025-07-07 13:53:53,Shepperton,Chegutu,BATCH_20630,Low GI Seed loaf,1135,Line5,OP_RUDO,23,11,10,18,3,15,6
2025-01-22 08:14:13,Shepperton,Chinhoyi,BATCH_15460,Low GI Seed loaf,1387,Line3,OP_RUDO,12,3,2,0,4,4,4
2025-04-05 20:16:03,Shepperton,Mutare,BATCH_21675,Soft white,1831,Line1,OP_EFFIE,18,8,16,3,18,8,8
2025-02-15 10:48:08,Shepperton,Mutare,BATCH_19857,High Energy Brown,1048,Line1,OP_MUNYA,21,26,12,2,21,8,3
2025-01-06 22:16:33,Shepperton,Chegutu,BATCH_20663,High Energy Brown,1529,Line1,OP_ANNE,3,20,4,15,21,16,14
2025-07-28 17:57:20,Shepperton,Chinhoyi,BATCH_13668,Soft white,912,Line4,OP_EFFIE,7,17,10,6,8,5,3
2025-03-16 06:31:55,Shepperton,Chegutu,BATCH_14764,High Energy Brown,482,Line5,OP_ANNE,8,24,13,11,6,0,5
2025-04-23 22:42:59,Shepperton,Murehwa,BATCH_14861,Low GI Seed loaf,1641,Line4,OP_EFFIE,10,11,3,3,9,9,0
2025-05-06 15:08:40,Shepperton,Murehwa,BATCH_13463,Whole grain loaf,979,Line3,OP_TAFADZWA,0,3,7,5,11,4,2
2025-04-18 16:36:52,Shepperton,Mutare,BATCH_14097,High Energy Brown,943,Line5,OP_TAFADZWA,18,15,5,5,5,3,8
2025-02-14 18:34:12,Shepperton,Bindura,BATCH_12122,Whole grain loaf,690,Line2,OP_EFFIE,14,11,3,0,0,1,2
2025-03-19 13:30:47,Shepperton,Murehwa,BATCH_24052,Whole grain loaf,598,Line4,OP_CHIPO,10,1,6,1,8,17,0
2025-06-05 09:31:06,Shepperton,Murehwa,BATCH_24138,Whole grain loaf,352,Line4,OP_TAFADZWA,12,8,12,1,29,9,9
2025-04-10 07:00:45,Shepperton,Chegutu,BATCH_12366,Soft white,1508,Line3,OP_EFFIE,12,0,5,1,12,5,1
2025-01-25 09:00:40,Shepperton,Hatcliff,BATCH_20110,Whole grain loaf,1069,Line1,OP_TAFADZWA,21,12,18,15,14,14,8
2025-06-25 03:34:58,Shepperton,Hatcliff,BATCH_21784,Low GI Seed loaf,969,Line5,OP_EFFIE,0,0,5,3,0,15,0
2025-05-05 06:47:53,Shepperton,Chinhoyi,BATCH_17477,Low GI Seed loaf,691,Line1,OP_EFFIE,3,4,16,4,40,9,0
2025-01-11 23:07:06,Shepperton,Hatcliff,BATCH_20560,Soft white,1063,Line3,OP_CHIPO,5,0,6,3,12,1,2
2025-05-19 15:12:25,Shepperton,Harare,BATCH_24182,Soft white,1108,Line1,OP_ANNE,2,4,21,9,16,0,8
2025-03-24 19:58:40,Shepperton,Bindura,BATCH_10357,High Energy Brown,1161,Line5,OP_ANNE,3,2,13,8,5,0,3
2025-01-23 18:48:07,Shepperton,Murehwa,BATCH_21762,Whole grain loaf,954,Line3,OP_MUNYA,0,8,6,1,11,2,0
2025-02-10 10:40:12,Shepperton,Bindura,BATCH_20928,Whole grain loaf,1077,Line5,OP_CHIPO,15,16,13,5,21,15,5
2025-05-05 06:18:21,Shepperton,Harare,BATCH_13033,High Energy Brown,1615,Line3,OP_TAFADZWA,11,4,1,3,0,7,2
2025-01-31 03:35:02,Shepperton,Murehwa,BATCH_16499,High Energy Brown,1949,Line1,OP_CHIPO,15,10,6,10,18,4,15
2025-01-12 09:44:21,Shepperton,Chinhoyi,BATCH_17884,High Energy Brown,1921,Line1,OP_ANNE,8,12,2,0,34,22,8
