record_id,holiday_name,date,region,qty_produced,demand_shift_factor,qty_leftover,sell_through_rate,timestamp,Soft white,High Energy Brown,Whole grain loaf,Low GI Seed loaf
HOLIDAY_REC_1028,New Year's Day,2025-01-01,Chitungwiza,1481,1.18,209,0.859,2025-01-01,1384,433,487,522
HOLIDAY_REC_16480,Christmas Day,2025-12-25,Gweru,1206,1.1,59,0.951,2025-12-25,2714,784,700,1034
HOLIDAY_REC_12185,Defense Forces Day,2025-08-13,Mutare,1794,1.13,252,0.86,2025-08-13,0,368,255,305
HOLIDAY_REC_12431,Defense Forces Day,2025-08-13,Bulawayo,1267,1.27,85,0.933,2025-08-13,2856,850,907,1045
HOLIDAY_REC_11585,Heroes Day,2025-08-12,Mutare,1096,1.29,73,0.933,2025-08-12,3164,994,690,895
HOLIDAY_REC_17967,Boxing Day,2025-12-26,Mutare,857,1.16,69,0.919,2025-12-26,3339,754,854,0
HOLIDAY_REC_12613,Defense Forces Day,2025-08-13,Harare,1581,1.12,124,0.922,2025-08-13,2205,644,560,567
HOLIDAY_REC_8779,Africa Day,2025-05-25,Chitungwiza,2267,1.26,15,0.993,2025-05-25,2374,1014,0,0
HOLIDAY_REC_719,New Year's Day,2025-01-01,Chitungwiza,2160,0.99,72,0.967,2025-01-01,686,306,222,0
HOLIDAY_REC_17522,Boxing Day,2025-12-26,Masvingo,1973,1.23,15,0.992,2025-12-26,1577,490,790,561
HOLIDAY_REC_9153,Africa Day,2025-05-25,Harare,1803,1.29,4,0.998,2025-05-25,2768,557,834,561
HOLIDAY_REC_4668,Independence Day,2025-04-18,Bulawayo,1085,1.07,3,0.997,2025-04-18,2981,734,569,699
HOLIDAY_REC_4603,Independence Day,2025-04-18,Bulawayo,1890,0.93,60,0.968,2025-04-18,0,1092,0,2530
HOLIDAY_REC_5382,Easter Monday,2025-04-21,Chitungwiza,683,1.04,102,0.851,2025-04-21,1411,276,0,752
HOLIDAY_REC_17799,Boxing Day,2025-12-26,Masvingo,727,0.98,92,0.873,2025-12-26,343,0,157,145
HOLIDAY_REC_9508,Africa Day,2025-05-25,Masvingo,1288,0.92,162,0.874,2025-05-25,0,1493,1356,1945
HOLIDAY_REC_11718,Heroes Day,2025-08-12,Gweru,1698,1.17,74,0.956,2025-08-12,842,0,486,0
HOLIDAY_REC_7666,Workers Day,2025-05-01,Masvingo,559,1.26,60,0.893,2025-05-01,0,448,376,0
HOLIDAY_REC_12995,Defense Forces Day,2025-08-13,Bulawayo,2137,1.01,287,0.866,2025-08-13,0,1324,1314,1827
HOLIDAY_REC_6152,Easter Monday,2025-04-21,Masvingo,1024,1.28,59,0.942,2025-04-21,760,0,314,334
HOLIDAY_REC_16901,Christmas Day,2025-12-25,Gweru,1363,1.06,39,0.971,2025-12-25,800,274,285,233
HOLIDAY_REC_11061,Heroes Day,2025-08-12,Bulawayo,1870,1.04,206,0.89,2025-08-12,2481,868,876,0
HOLIDAY_REC_17035,Christmas Day,2025-12-25,Chitungwiza,1125,0.93,142,0.874,2025-12-25,1029,0,536,0
HOLIDAY_REC_1347,New Year's Day,2025-01-01,Harare,1731,1.14,26,0.985,2025-01-01,0,1104,912,1011
HOLIDAY_REC_9057,Africa Day,2025-05-25,Chitungwiza,590,1.02,22,0.963,2025-05-25,2990,848,924,1141
HOLIDAY_REC_6758,Easter Monday,2025-04-21,Mutare,2276,0.97,217,0.905,2025-04-21,0,1512,2057,0
HOLIDAY_REC_386,New Year's Day,2025-01-01,Gweru,2514,1.05,132,0.947,2025-01-01,1040,291,272,408
HOLIDAY_REC_11697,Heroes Day,2025-08-12,Mutare,957,1.06,125,0.869,2025-08-12,1982,0,826,0
HOLIDAY_REC_18060,Boxing Day,2025-12-26,Harare,762,1.27,81,0.894,2025-12-26,1024,188,317,0
HOLIDAY_REC_5717,Easter Monday,2025-04-21,Chitungwiza,2425,1.2,259,0.893,2025-04-21,0,1345,1413,1782
HOLIDAY_REC_16814,Christmas Day,2025-12-25,Masvingo,730,1.22,49,0.933,2025-12-25,0,600,498,0
HOLIDAY_REC_16032,Christmas Day,2025-12-25,Bulawayo,1258,0.92,119,0.905,2025-12-25,2900,991,952,739
HOLIDAY_REC_2541,National Youth Day,2025-02-21,Mutare,1346,1.28,145,0.892,2025-02-21,0,2273,0,3562
HOLIDAY_REC_8918,Africa Day,2025-05-25,Gweru,795,0.98,5,0.994,2025-05-25,1316,605,485,468
HOLIDAY_REC_17308,Christmas Day,2025-12-25,Mutare,1760,1.15,135,0.923,2025-12-25,0,0,2312,2778
HOLIDAY_REC_3670,Independence Day,2025-04-18,Bulawayo,2341,0.91,310,0.868,2025-04-18,0,1357,1175,1417
HOLIDAY_REC_2222,National Youth Day,2025-02-21,Gweru,1703,1.3,120,0.93,2025-02-21,1339,556,0,0
HOLIDAY_REC_7667,Workers Day,2025-05-01,Harare,827,1.04,40,0.952,2025-05-01,1674,597,0,1035
HOLIDAY_REC_3479,Independence Day,2025-04-18,Mutare,954,1.05,28,0.971,2025-04-18,0,816,598,0
HOLIDAY_REC_9807,Africa Day,2025-05-25,Masvingo,822,1.06,86,0.895,2025-05-25,1972,548,441,544
HOLIDAY_REC_5461,Easter Monday,2025-04-21,Harare,1281,1.03,27,0.979,2025-04-21,1934,797,622,883
HOLIDAY_REC_12506,Defense Forces Day,2025-08-13,Mutare,2281,0.95,290,0.873,2025-08-13,2002,825,0,0
HOLIDAY_REC_8214,Workers Day,2025-05-01,Mutare,872,1.02,26,0.97,2025-05-01,3219,819,605,789
HOLIDAY_REC_16979,Christmas Day,2025-12-25,Chitungwiza,2785,1.26,251,0.91,2025-12-25,0,0,2376,2972
HOLIDAY_REC_4511,Independence Day,2025-04-18,Masvingo,2026,1.04,289,0.857,2025-04-18,463,0,0,330
HOLIDAY_REC_10869,Heroes Day,2025-08-12,Bulawayo,2425,1.06,250,0.897,2025-08-12,3165,0,1313,1444
HOLIDAY_REC_17728,Boxing Day,2025-12-26,Gweru,2295,1.28,175,0.924,2025-12-26,547,151,144,0
HOLIDAY_REC_2886,National Youth Day,2025-02-21,Gweru,1161,1.27,64,0.945,2025-02-21,2440,727,0,1242
HOLIDAY_REC_5218,Independence Day,2025-04-18,Chitungwiza,1929,1.24,92,0.952,2025-04-18,1558,0,750,781
HOLIDAY_REC_3351,National Youth Day,2025-02-21,Bulawayo,1346,0.93,147,0.891,2025-02-21,399,107,80,84
HOLIDAY_REC_18857,Boxing Day,2025-12-26,Bulawayo,2474,1.23,249,0.899,2025-12-26,2149,0,860,937
HOLIDAY_REC_13893,Unity Day,2025-12-22,Masvingo,1409,1.25,201,0.857,2025-12-22,1640,548,608,447
HOLIDAY_REC_12628,Defense Forces Day,2025-08-13,Gweru,2360,0.98,64,0.973,2025-08-13,0,1810,1794,2291
HOLIDAY_REC_4,New Year's Day,2025-01-01,Chitungwiza,2654,1.18,159,0.94,2025-01-01,1778,488,471,372
HOLIDAY_REC_16222,Christmas Day,2025-12-25,Mutare,2727,1.09,118,0.957,2025-12-25,2421,952,1048,781
HOLIDAY_REC_8423,Africa Day,2025-05-25,Bulawayo,2161,1.3,164,0.924,2025-05-25,1566,351,417,287
HOLIDAY_REC_13802,Defense Forces Day,2025-08-13,Masvingo,2120,0.93,145,0.932,2025-08-13,0,0,549,408
HOLIDAY_REC_5432,Easter Monday,2025-04-21,Chitungwiza,1496,1.19,216,0.856,2025-04-21,1003,278,329,221
HOLIDAY_REC_9252,Africa Day,2025-05-25,Mutare,731,1.14,17,0.977,2025-05-25,373,86,85,0
HOLIDAY_REC_9631,Africa Day,2025-05-25,Masvingo,1259,1.06,163,0.871,2025-05-25,2882,829,857,1213
HOLIDAY_REC_11765,Heroes Day,2025-08-12,Gweru,1061,1.25,145,0.863,2025-08-12,1463,317,0,881
HOLIDAY_REC_8441,Africa Day,2025-05-25,Harare,861,0.95,89,0.897,2025-05-25,1436,537,474,657
HOLIDAY_REC_13219,Defense Forces Day,2025-08-13,Bulawayo,1173,0.96,156,0.867,2025-08-13,599,189,0,358
HOLIDAY_REC_18659,Boxing Day,2025-12-26,Bulawayo,778,1.21,46,0.941,2025-12-26,524,191,178,202
HOLIDAY_REC_16252,Christmas Day,2025-12-25,Gweru,1579,0.98,106,0.933,2025-12-25,0,1379,0,2893
HOLIDAY_REC_14804,Unity Day,2025-12-22,Mutare,1494,1.22,107,0.928,2025-12-22,2123,702,618,628
HOLIDAY_REC_8292,Workers Day,2025-05-01,Bulawayo,2183,1.2,94,0.957,2025-05-01,0,1420,1325,0
HOLIDAY_REC_18184,Boxing Day,2025-12-26,Chitungwiza,2538,1.12,284,0.888,2025-12-26,2624,652,883,0
HOLIDAY_REC_7902,Workers Day,2025-05-01,Gweru,594,1.14,23,0.961,2025-05-01,2617,704,1086,945
HOLIDAY_REC_2362,National Youth Day,2025-02-21,Mutare,1829,1.05,271,0.852,2025-02-21,1143,0,426,0
HOLIDAY_REC_11633,Heroes Day,2025-08-12,Harare,1625,1.17,237,0.854,2025-08-12,2630,910,904,1239
HOLIDAY_REC_11959,Defense Forces Day,2025-08-13,Chitungwiza,1454,0.93,44,0.97,2025-08-13,0,502,633,0
HOLIDAY_REC_18198,Boxing Day,2025-12-26,Mutare,1081,1.07,125,0.884,2025-12-26,266,105,75,97
HOLIDAY_REC_13740,Defense Forces Day,2025-08-13,Gweru,682,1.1,89,0.87,2025-08-13,0,336,494,0
HOLIDAY_REC_11742,Heroes Day,2025-08-12,Harare,1298,1.13,126,0.903,2025-08-12,0,784,618,728
HOLIDAY_REC_2226,National Youth Day,2025-02-21,Masvingo,591,1.01,63,0.893,2025-02-21,0,301,0,813
HOLIDAY_REC_15770,Unity Day,2025-12-22,Bulawayo,2132,1.13,196,0.908,2025-12-22,0,1487,0,2489
HOLIDAY_REC_9239,Africa Day,2025-05-25,Masvingo,1475,1.14,82,0.944,2025-05-25,0,1099,0,2447
HOLIDAY_REC_12527,Defense Forces Day,2025-08-13,Harare,2330,1.0,170,0.927,2025-08-13,2408,573,0,1289
HOLIDAY_REC_6238,Easter Monday,2025-04-21,Chitungwiza,749,1.08,79,0.895,2025-04-21,1954,540,632,0
HOLIDAY_REC_17273,Christmas Day,2025-12-25,Mutare,2492,1.1,19,0.992,2025-12-25,2134,417,505,0
HOLIDAY_REC_4529,Independence Day,2025-04-18,Gweru,2428,0.91,354,0.854,2025-04-18,2230,0,1109,1113
HOLIDAY_REC_18570,Boxing Day,2025-12-26,Mutare,1864,1.27,258,0.862,2025-12-26,0,1623,0,2753
HOLIDAY_REC_13573,Defense Forces Day,2025-08-13,Masvingo,1544,0.96,150,0.903,2025-08-13,2593,570,908,738
HOLIDAY_REC_10084,Heroes Day,2025-08-12,Bulawayo,1480,1.03,150,0.899,2025-08-12,0,1032,1662,0
HOLIDAY_REC_12321,Defense Forces Day,2025-08-13,Masvingo,1480,1.05,131,0.911,2025-08-13,2843,773,1133,0
HOLIDAY_REC_6825,Easter Monday,2025-04-21,Bulawayo,689,1.19,52,0.925,2025-04-21,1250,314,426,519
HOLIDAY_REC_11946,Defense Forces Day,2025-08-13,Gweru,1879,1.07,27,0.986,2025-08-13,464,117,149,0
HOLIDAY_REC_11238,Heroes Day,2025-08-12,Mutare,1863,1.02,246,0.868,2025-08-12,0,389,0,1072
HOLIDAY_REC_11568,Heroes Day,2025-08-12,Bulawayo,1920,1.04,131,0.932,2025-08-12,2947,0,1143,1023
HOLIDAY_REC_17825,Boxing Day,2025-12-26,Harare,2353,1.06,13,0.994,2025-12-26,2745,992,957,994
HOLIDAY_REC_19121,Boxing Day,2025-12-26,Mutare,1159,1.05,40,0.965,2025-12-26,0,389,0,729
HOLIDAY_REC_10038,Heroes Day,2025-08-12,Chitungwiza,1652,1.1,175,0.894,2025-08-12,0,786,969,0
HOLIDAY_REC_485,New Year's Day,2025-01-01,Bulawayo,1940,1.28,96,0.951,2025-01-01,0,2224,0,3477
HOLIDAY_REC_1431,New Year's Day,2025-01-01,Chitungwiza,1615,1.05,43,0.973,2025-01-01,2873,510,0,0
HOLIDAY_REC_15372,Unity Day,2025-12-22,Masvingo,1583,1.13,27,0.983,2025-12-22,552,0,245,220
HOLIDAY_REC_3571,Independence Day,2025-04-18,Harare,2255,1.18,314,0.861,2025-04-18,1463,483,357,400
HOLIDAY_REC_19261,Boxing Day,2025-12-26,Chitungwiza,1636,1.24,62,0.962,2025-12-26,2034,0,864,644
HOLIDAY_REC_16316,Christmas Day,2025-12-25,Harare,2292,1.28,123,0.946,2025-12-25,583,0,202,0
HOLIDAY_REC_3785,Independence Day,2025-04-18,Masvingo,1891,1.24,32,0.983,2025-04-18,2908,874,740,622
HOLIDAY_REC_16834,Christmas Day,2025-12-25,Harare,2072,1.07,119,0.943,2025-12-25,3102,0,0,2825
HOLIDAY_REC_10159,Heroes Day,2025-08-12,Bulawayo,2271,1.14,297,0.869,2025-08-12,0,1322,1211,0
HOLIDAY_REC_13093,Defense Forces Day,2025-08-13,Gweru,1297,1.28,168,0.87,2025-08-13,0,1026,772,0
HOLIDAY_REC_18604,Boxing Day,2025-12-26,Harare,1760,0.99,260,0.852,2025-12-26,2670,1109,680,1003
HOLIDAY_REC_7113,Workers Day,2025-05-01,Masvingo,675,1.23,80,0.881,2025-05-01,579,240,254,204
HOLIDAY_REC_13079,Defense Forces Day,2025-08-13,Masvingo,2368,1.09,48,0.98,2025-08-13,2323,746,895,1121
HOLIDAY_REC_15883,Christmas Day,2025-12-25,Gweru,727,1.3,38,0.948,2025-12-25,1103,373,392,482
HOLIDAY_REC_929,New Year's Day,2025-01-01,Bulawayo,2434,1.14,205,0.916,2025-01-01,378,0,201,0
HOLIDAY_REC_13611,Defense Forces Day,2025-08-13,Bulawayo,1239,1.15,140,0.887,2025-08-13,842,241,283,354
HOLIDAY_REC_3435,National Youth Day,2025-02-21,Gweru,1139,1.08,10,0.991,2025-02-21,2738,564,0,1651
HOLIDAY_REC_15265,Unity Day,2025-12-22,Masvingo,1508,0.99,120,0.92,2025-12-22,421,157,163,123
HOLIDAY_REC_8011,Workers Day,2025-05-01,Masvingo,1515,1.27,77,0.949,2025-05-01,1343,310,364,485
HOLIDAY_REC_17717,Boxing Day,2025-12-26,Masvingo,1516,1.08,221,0.854,2025-12-26,795,219,208,0
HOLIDAY_REC_7673,Workers Day,2025-05-01,Mutare,845,1.03,99,0.883,2025-05-01,3157,0,1218,962
HOLIDAY_REC_5514,Easter Monday,2025-04-21,Bulawayo,1224,0.91,135,0.89,2025-04-21,2192,836,983,824
HOLIDAY_REC_58,New Year's Day,2025-01-01,Harare,2696,1.11,130,0.952,2025-01-01,346,126,83,114
HOLIDAY_REC_18065,Boxing Day,2025-12-26,Harare,1603,0.99,29,0.982,2025-12-26,514,150,214,0
HOLIDAY_REC_13871,Unity Day,2025-12-22,Chitungwiza,1058,1.06,17,0.984,2025-12-22,769,328,221,274
HOLIDAY_REC_12322,Defense Forces Day,2025-08-13,Mutare,1345,1.05,106,0.921,2025-08-13,900,293,310,436
HOLIDAY_REC_9503,Africa Day,2025-05-25,Masvingo,1065,1.27,126,0.882,2025-05-25,0,0,930,929
HOLIDAY_REC_4908,Independence Day,2025-04-18,Harare,2401,1.02,107,0.955,2025-04-18,0,766,638,682
HOLIDAY_REC_16487,Christmas Day,2025-12-25,Harare,2331,1.21,243,0.896,2025-12-25,2116,539,441,443
HOLIDAY_REC_13422,Defense Forces Day,2025-08-13,Chitungwiza,1962,1.21,46,0.977,2025-08-13,0,310,0,627
HOLIDAY_REC_16801,Christmas Day,2025-12-25,Gweru,1902,1.25,241,0.873,2025-12-25,0,1479,0,2333
HOLIDAY_REC_3144,National Youth Day,2025-02-21,Gweru,1794,0.95,186,0.896,2025-02-21,691,0,310,310
HOLIDAY_REC_11575,Heroes Day,2025-08-12,Bulawayo,2306,1.09,258,0.888,2025-08-12,868,318,302,216
HOLIDAY_REC_12108,Defense Forces Day,2025-08-13,Chitungwiza,2224,1.0,17,0.992,2025-08-13,1797,452,365,546
HOLIDAY_REC_10802,Heroes Day,2025-08-12,Chitungwiza,1498,1.25,55,0.963,2025-08-12,521,0,162,0
HOLIDAY_REC_18799,Boxing Day,2025-12-26,Bulawayo,1551,0.94,191,0.877,2025-12-26,2193,0,1195,1366
HOLIDAY_REC_14967,Unity Day,2025-12-22,Bulawayo,632,1.0,72,0.886,2025-12-22,2445,642,0,1263
HOLIDAY_REC_104,New Year's Day,2025-01-01,Gweru,749,1.16,23,0.969,2025-01-01,2312,544,0,1555
HOLIDAY_REC_439,New Year's Day,2025-01-01,Harare,2290,0.95,152,0.934,2025-01-01,2993,0,0,2599
HOLIDAY_REC_3975,Independence Day,2025-04-18,Chitungwiza,1736,1.04,159,0.908,2025-04-18,0,409,490,0
HOLIDAY_REC_11858,Heroes Day,2025-08-12,Mutare,1593,1.22,52,0.967,2025-08-12,3086,915,707,764
HOLIDAY_REC_5021,Independence Day,2025-04-18,Bulawayo,1522,1.02,109,0.928,2025-04-18,0,1455,0,2509
HOLIDAY_REC_18748,Boxing Day,2025-12-26,Bulawayo,2126,1.1,103,0.952,2025-12-26,1908,677,491,570
HOLIDAY_REC_14019,Unity Day,2025-12-22,Gweru,1427,1.13,63,0.956,2025-12-22,2292,841,645,0
HOLIDAY_REC_9391,Africa Day,2025-05-25,Masvingo,1735,1.3,133,0.923,2025-05-25,542,0,182,0
HOLIDAY_REC_18266,Boxing Day,2025-12-26,Bulawayo,2061,1.05,8,0.996,2025-12-26,0,1365,1217,1187
HOLIDAY_REC_43,New Year's Day,2025-01-01,Mutare,2472,1.27,312,0.874,2025-01-01,2658,985,0,0
HOLIDAY_REC_7989,Workers Day,2025-05-01,Gweru,1879,1.21,237,0.874,2025-05-01,2502,713,681,1012
HOLIDAY_REC_10706,Heroes Day,2025-08-12,Gweru,1308,1.18,173,0.868,2025-08-12,0,541,470,0
HOLIDAY_REC_5710,Easter Monday,2025-04-21,Chitungwiza,1531,0.93,71,0.954,2025-04-21,524,107,108,138
HOLIDAY_REC_6688,Easter Monday,2025-04-21,Harare,1073,0.95,69,0.936,2025-04-21,370,119,110,0
HOLIDAY_REC_4203,Independence Day,2025-04-18,Bulawayo,1996,1.13,273,0.863,2025-04-18,2351,0,1061,749
HOLIDAY_REC_10541,Heroes Day,2025-08-12,Gweru,1148,0.98,33,0.971,2025-08-12,1599,510,543,399
HOLIDAY_REC_11451,Heroes Day,2025-08-12,Harare,2186,1.13,79,0.964,2025-08-12,1159,337,356,446
HOLIDAY_REC_12303,Defense Forces Day,2025-08-13,Harare,1112,1.05,124,0.888,2025-08-13,1462,653,0,1019
HOLIDAY_REC_17604,Boxing Day,2025-12-26,Mutare,1324,1.07,101,0.924,2025-12-26,954,322,197,0
HOLIDAY_REC_4885,Independence Day,2025-04-18,Bulawayo,867,0.92,3,0.997,2025-04-18,678,292,254,222
HOLIDAY_REC_12192,Defense Forces Day,2025-08-13,Mutare,640,1.29,57,0.911,2025-08-13,0,1457,0,3486
HOLIDAY_REC_15459,Unity Day,2025-12-22,Bulawayo,826,1.26,101,0.878,2025-12-22,2510,0,1038,1160
HOLIDAY_REC_10026,Heroes Day,2025-08-12,Mutare,2112,1.26,171,0.919,2025-08-12,0,997,0,2905
HOLIDAY_REC_13496,Defense Forces Day,2025-08-13,Gweru,1386,1.09,46,0.967,2025-08-13,2627,1018,909,701
HOLIDAY_REC_16495,Christmas Day,2025-12-25,Chitungwiza,1448,1.24,173,0.881,2025-12-25,2256,676,597,521
HOLIDAY_REC_18465,Boxing Day,2025-12-26,Bulawayo,2238,1.02,80,0.964,2025-12-26,484,0,0,440
HOLIDAY_REC_1713,New Year's Day,2025-01-01,Harare,974,1.18,35,0.964,2025-01-01,375,88,102,0
HOLIDAY_REC_6502,Easter Monday,2025-04-21,Bulawayo,2438,1.06,190,0.922,2025-04-21,3436,880,0,1591
HOLIDAY_REC_10727,Heroes Day,2025-08-12,Harare,885,1.29,97,0.89,2025-08-12,1762,416,450,0
HOLIDAY_REC_3170,National Youth Day,2025-02-21,Masvingo,2044,1.25,19,0.991,2025-02-21,0,0,1829,1378
HOLIDAY_REC_18869,Boxing Day,2025-12-26,Mutare,1853,0.91,23,0.988,2025-12-26,2170,0,0,1711
HOLIDAY_REC_6346,Easter Monday,2025-04-21,Masvingo,1237,1.29,168,0.864,2025-04-21,357,93,143,105
HOLIDAY_REC_6539,Easter Monday,2025-04-21,Harare,1576,1.18,120,0.924,2025-04-21,1291,0,0,1009
HOLIDAY_REC_16770,Christmas Day,2025-12-25,Mutare,1718,1.06,236,0.863,2025-12-25,303,93,0,0
HOLIDAY_REC_16818,Christmas Day,2025-12-25,Masvingo,814,1.09,119,0.854,2025-12-25,2459,908,701,755
HOLIDAY_REC_19068,Boxing Day,2025-12-26,Chitungwiza,882,1.15,66,0.925,2025-12-26,1752,0,781,1149
HOLIDAY_REC_3652,Independence Day,2025-04-18,Gweru,1722,0.92,147,0.915,2025-04-18,1455,495,304,0
HOLIDAY_REC_15604,Unity Day,2025-12-22,Mutare,1654,0.93,62,0.963,2025-12-22,2747,779,0,0
HOLIDAY_REC_4221,Independence Day,2025-04-18,Masvingo,2048,1.21,111,0.946,2025-04-18,2191,0,1275,1014
HOLIDAY_REC_10630,Heroes Day,2025-08-12,Mutare,1431,1.11,92,0.936,2025-08-12,2142,654,0,1711
HOLIDAY_REC_6799,Easter Monday,2025-04-21,Mutare,2175,0.93,241,0.889,2025-04-21,0,2075,0,3513
HOLIDAY_REC_1454,New Year's Day,2025-01-01,Chitungwiza,2408,1.06,80,0.967,2025-01-01,2899,833,999,674
HOLIDAY_REC_16677,Christmas Day,2025-12-25,Chitungwiza,2443,0.97,71,0.971,2025-12-25,0,0,2534,2055
HOLIDAY_REC_6174,Easter Monday,2025-04-21,Chitungwiza,1660,1.05,210,0.873,2025-04-21,0,847,1166,0
HOLIDAY_REC_6833,Easter Monday,2025-04-21,Bulawayo,2224,1.03,306,0.862,2025-04-21,0,904,787,1144
HOLIDAY_REC_5901,Easter Monday,2025-04-21,Harare,719,1.19,45,0.937,2025-04-21,0,293,451,0
HOLIDAY_REC_2027,National Youth Day,2025-02-21,Mutare,948,0.94,110,0.884,2025-02-21,0,1764,2151,0
HOLIDAY_REC_16202,Christmas Day,2025-12-25,Bulawayo,1779,1.0,164,0.908,2025-12-25,0,610,489,559
HOLIDAY_REC_11248,Heroes Day,2025-08-12,Masvingo,1288,1.13,74,0.943,2025-08-12,0,904,1103,779
HOLIDAY_REC_19065,Boxing Day,2025-12-26,Gweru,993,1.29,26,0.974,2025-12-26,0,0,655,879
HOLIDAY_REC_1115,New Year's Day,2025-01-01,Harare,2602,0.97,54,0.979,2025-01-01,0,0,1270,1441
HOLIDAY_REC_5141,Independence Day,2025-04-18,Chitungwiza,952,1.02,107,0.888,2025-04-18,1913,544,0,0
HOLIDAY_REC_9932,Africa Day,2025-05-25,Mutare,1622,1.21,89,0.945,2025-05-25,0,786,0,2106
HOLIDAY_REC_5035,Independence Day,2025-04-18,Gweru,1652,1.27,155,0.906,2025-04-18,985,0,0,958
HOLIDAY_REC_8289,Workers Day,2025-05-01,Chitungwiza,1981,1.25,69,0.965,2025-05-01,653,206,196,162
HOLIDAY_REC_18070,Boxing Day,2025-12-26,Bulawayo,2003,1.03,259,0.871,2025-12-26,2653,0,0,2402
HOLIDAY_REC_12956,Defense Forces Day,2025-08-13,Harare,900,1.21,12,0.987,2025-08-13,2170,603,955,0
HOLIDAY_REC_11092,Heroes Day,2025-08-12,Gweru,960,0.92,106,0.89,2025-08-12,0,696,0,1079
HOLIDAY_REC_14635,Unity Day,2025-12-22,Bulawayo,1271,1.17,10,0.992,2025-12-22,0,632,618,660
HOLIDAY_REC_9405,Africa Day,2025-05-25,Harare,889,1.14,26,0.971,2025-05-25,1492,516,560,0
HOLIDAY_REC_13094,Defense Forces Day,2025-08-13,Harare,1216,1.13,82,0.933,2025-08-13,932,231,350,252
HOLIDAY_REC_2679,National Youth Day,2025-02-21,Harare,1923,1.08,41,0.979,2025-02-21,0,0,2964,2632
HOLIDAY_REC_5220,Independence Day,2025-04-18,Chitungwiza,2316,0.98,337,0.854,2025-04-18,1902,782,613,0
HOLIDAY_REC_5184,Independence Day,2025-04-18,Chitungwiza,1190,1.05,170,0.857,2025-04-18,2055,439,607,649
HOLIDAY_REC_9572,Africa Day,2025-05-25,Gweru,612,0.92,71,0.884,2025-05-25,1091,304,356,345
HOLIDAY_REC_18244,Boxing Day,2025-12-26,Harare,2691,1.25,14,0.995,2025-12-26,2823,691,808,1008
HOLIDAY_REC_3121,National Youth Day,2025-02-21,Bulawayo,889,1.22,74,0.917,2025-02-21,0,271,278,261
HOLIDAY_REC_17059,Christmas Day,2025-12-25,Mutare,735,1.21,51,0.931,2025-12-25,1359,495,550,420
HOLIDAY_REC_7821,Workers Day,2025-05-01,Bulawayo,1439,1.07,63,0.956,2025-05-01,2257,629,0,0
HOLIDAY_REC_6180,Easter Monday,2025-04-21,Gweru,2153,1.14,154,0.928,2025-04-21,0,155,0,453
HOLIDAY_REC_1384,New Year's Day,2025-01-01,Bulawayo,2298,1.1,139,0.94,2025-01-01,0,824,806,672
HOLIDAY_REC_4490,Independence Day,2025-04-18,Chitungwiza,2356,1.08,127,0.946,2025-04-18,0,0,2303,1997
HOLIDAY_REC_7516,Workers Day,2025-05-01,Bulawayo,965,1.22,79,0.918,2025-05-01,2653,724,0,0
HOLIDAY_REC_1148,New Year's Day,2025-01-01,Harare,2347,1.14,194,0.917,2025-01-01,1305,382,462,540
HOLIDAY_REC_16427,Christmas Day,2025-12-25,Chitungwiza,1012,1.23,24,0.976,2025-12-25,2065,481,0,924
HOLIDAY_REC_10369,Heroes Day,2025-08-12,Bulawayo,1770,1.22,225,0.873,2025-08-12,411,157,0,343
HOLIDAY_REC_16298,Christmas Day,2025-12-25,Masvingo,1355,1.16,173,0.872,2025-12-25,1257,241,418,288
HOLIDAY_REC_18331,Boxing Day,2025-12-26,Bulawayo,1895,1.1,2,0.999,2025-12-26,0,0,561,549
HOLIDAY_REC_9203,Africa Day,2025-05-25,Bulawayo,2184,1.29,183,0.916,2025-05-25,2235,530,744,0
HOLIDAY_REC_1513,New Year's Day,2025-01-01,Bulawayo,900,0.91,48,0.947,2025-01-01,3249,693,800,1009
HOLIDAY_REC_8380,Africa Day,2025-05-25,Chitungwiza,1903,1.23,114,0.94,2025-05-25,287,69,77,103
HOLIDAY_REC_19056,Boxing Day,2025-12-26,Bulawayo,2525,0.94,166,0.934,2025-12-26,0,398,0,604
HOLIDAY_REC_9564,Africa Day,2025-05-25,Gweru,1246,1.25,62,0.95,2025-05-25,766,206,146,218
HOLIDAY_REC_314,New Year's Day,2025-01-01,Masvingo,1625,0.99,191,0.882,2025-01-01,692,225,267,260
HOLIDAY_REC_7463,Workers Day,2025-05-01,Bulawayo,1005,1.05,71,0.929,2025-05-01,1319,236,273,379
HOLIDAY_REC_1612,New Year's Day,2025-01-01,Chitungwiza,1317,1.03,3,0.998,2025-01-01,2925,577,841,838
HOLIDAY_REC_13523,Defense Forces Day,2025-08-13,Bulawayo,1801,0.93,84,0.953,2025-08-13,1743,583,521,740
HOLIDAY_REC_9004,Africa Day,2025-05-25,Masvingo,1700,1.26,104,0.939,2025-05-25,1815,623,537,634
HOLIDAY_REC_6585,Easter Monday,2025-04-21,Harare,1123,0.93,14,0.988,2025-04-21,2686,0,777,1054
HOLIDAY_REC_16018,Christmas Day,2025-12-25,Gweru,919,1.04,19,0.979,2025-12-25,1569,527,547,549
HOLIDAY_REC_5653,Easter Monday,2025-04-21,Masvingo,2088,1.18,6,0.997,2025-04-21,0,595,0,1286
HOLIDAY_REC_15271,Unity Day,2025-12-22,Bulawayo,1044,1.12,6,0.994,2025-12-22,866,0,449,0
