return_id,timestamp,plant_id,depot_id,route_id,retailer_id,reason_code,notes,Soft white,High Energy Brown,Whole grain loaf,Low GI Seed loaf,batch_id,batch_match_quality
RET_203328,2025-04-26 02:15:45,Shepperton_Plant,Mutare,RT_MUT_02,STORE_187,Returned Unsold,Damaged on shelf,0,0,0,36,BATCH_12322,matched
RET_211097,2025-07-01 15:46:24,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_109,Mould Growth,Late delivery,31,0,13,0,BATCH_21972,matched
RET_200741,2025-04-17 09:25:00,Shepperton_Plant,Harare,RT_HAR_03,STORE_005,Damaged Packaging,,0,53,0,0,BATCH_20143,matched
RET_204671,2025-02-08 19:48:33,Shepperton_Plant,Mutare,RT_MUT_01,STORE_144,Wrong Delivery,,0,49,32,0,BATCH_19320,matched
RET_203351,2025-01-04 08:18:54,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_006,Mould Growth,,53,34,0,0,BATCH_10331,matched
RET_201006,2025-01-23 17:02:45,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_052,Damaged Packaging,Damaged on shelf,0,46,48,0,BATCH_16451,matched
RET_204826,2025-03-22 06:06:06,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_129,Expired,Damaged on shelf,78,37,0,0,BATCH_17540,matched
RET_201393,2025-01-31 17:46:11,Shepperton_Plant,Harare,RT_HAR_02,STORE_058,Crushed/Squashed,Customer complaints,84,0,0,67,BATCH_10730,matched
RET_200035,2025-07-14 23:16:04,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_168,Crushed/Squashed,Customer complaints,84,0,28,0,BATCH_24894,matched
RET_207933,2025-01-23 23:26:36,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_117,Mould Growth,,59,0,29,0,BATCH_18742,matched
RET_203207,2025-05-08 18:22:12,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_084,Stale,Late delivery,56,27,0,0,BATCH_14773,matched
RET_201175,2025-05-25 06:42:39,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_167,Wrong Delivery,Customer complaints,46,0,0,38,BATCH_20306,matched
RET_204863,2025-01-19 15:48:39,Shepperton_Plant,Harare,RT_HAR_03,STORE_009,Stale,Customer complaints,0,14,0,23,BATCH_11137,matched
RET_205936,2025-01-15 16:07:13,Shepperton_Plant,Mutare,RT_MUT_01,STORE_065,Stale,Damaged on shelf,0,0,33,0,BATCH_24647,matched
RET_203288,2025-01-24 06:13:26,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_148,Returned Unsold,Damaged on shelf,0,0,0,65,BATCH_24089,matched
RET_202576,2025-02-28 13:27:47,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_160,Returned Unsold,Packaging issue,0,0,77,0,BATCH_19182,matched
RET_209305,2025-05-11 06:41:40,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_036,Crushed/Squashed,Damaged on shelf,85,0,50,0,BATCH_16089,matched
RET_210432,2025-06-05 02:35:15,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_085,Returned Unsold,Packaging issue,83,0,40,0,BATCH_18214,matched
RET_210517,2025-05-25 00:37:23,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_103,Crushed/Squashed,,0,0,0,35,BATCH_21303,matched
RET_210614,2025-06-15 11:35:05,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_190,Crushed/Squashed,Customer complaints,85,0,0,0,BATCH_10710,matched
RET_200533,2025-04-18 00:32:46,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_014,Crushed/Squashed,,0,0,0,37,BATCH_15600,matched
RET_200047,2025-01-04 03:30:36,Shepperton_Plant,Harare,RT_HAR_02,STORE_186,Expired,Packaging issue,14,5,0,0,BATCH_17339,matched
RET_205151,2025-06-07 23:40:45,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_087,Crushed/Squashed,,78,0,47,0,BATCH_22150,matched
RET_202900,2025-06-05 01:59:00,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_028,Stale,,61,0,0,0,BATCH_18214,matched
RET_207900,2025-04-22 20:17:44,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_099,Mould Growth,Packaging issue,0,0,61,0,BATCH_18666,matched
RET_209480,2025-05-08 01:27:21,Shepperton_Plant,Bindura,RT_BIN_01,STORE_033,Expired,Damaged on shelf,0,50,0,0,BATCH_18438,matched
RET_205687,2025-02-02 15:38:25,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_035,Mould Growth,,0,0,95,81,BATCH_20337,matched
RET_200385,2025-01-01 13:38:35,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_055,Mould Growth,Customer complaints,55,0,0,78,INFERRED_BATCH_00197,inferred
RET_206224,2025-06-01 22:28:24,Shepperton_Plant,Harare,RT_HAR_03,STORE_088,Returned Unsold,Packaging issue,13,4,0,0,BATCH_23490,matched
RET_211601,2025-04-13 11:16:12,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_126,Damaged Packaging,Damaged on shelf,0,0,0,177,BATCH_11450,matched
RET_210245,2025-03-07 00:45:35,Shepperton_Plant,Mutare,RT_MUT_01,STORE_101,Damaged Packaging,Late delivery,25,0,0,0,BATCH_11936,matched
RET_207271,2025-02-12 02:01:59,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_030,Expired,Packaging issue,67,16,0,0,BATCH_24516,matched
RET_205758,,Shepperton_Plant,Mutare,RT_MUT_02,STORE_167,Returned Unsold,Packaging issue,0,26,0,0,INFERRED_BATCH_00202,inferred
RET_207811,2025-06-18 19:19:26,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_110,Returned Unsold,Late delivery,77,0,0,0,BATCH_11133,matched
RET_209021,2025-07-14 07:55:54,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_020,Expired,Late delivery,95,0,41,0,BATCH_22980,matched
RET_212539,2025-04-25 23:08:37,Shepperton_Plant,Bindura,RT_BIN_01,STORE_120,Mould Growth,,0,0,0,178,BATCH_16640,matched
RET_200063,2025-05-08 08:12:28,Shepperton_Plant,Mutare,RT_MUT_01,STORE_167,Mould Growth,,0,58,47,0,BATCH_22082,matched
RET_210551,2025-04-19 18:10:16,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_021,Damaged Packaging,,0,40,0,45,BATCH_11371,matched
RET_211587,2025-03-15 20:45:06,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_022,Returned Unsold,Late delivery,0,0,17,0,BATCH_14042,matched
RET_210673,2025-02-02 16:37:45,Shepperton_Plant,Bindura,RT_BIN_01,STORE_090,Damaged Packaging,,0,0,0,93,BATCH_21309,matched
RET_203027,2025-03-13 16:37:04,Shepperton_Plant,Mutare,RT_MUT_02,STORE_140,Returned Unsold,Customer complaints,0,68,0,0,BATCH_21265,matched
RET_211519,2025-05-18 03:13:52,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_192,Wrong Delivery,Late delivery,0,9,0,23,BATCH_17885,matched
RET_209602,2025-02-22 12:47:27,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_170,Stale,Late delivery,21,0,12,0,BATCH_11519,matched
RET_207762,2025-05-18 22:15:37,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_089,Returned Unsold,Late delivery,46,0,0,0,BATCH_20941,matched
RET_212818,2025-07-13 08:44:25,Shepperton_Plant,Bindura,RT_BIN_01,STORE_197,Returned Unsold,Packaging issue,0,6,0,0,BATCH_19771,matched
RET_202629,2025-04-29 01:36:23,Shepperton_Plant,Bindura,RT_BIN_01,STORE_162,Wrong Delivery,Packaging issue,0,0,48,0,BATCH_17131,matched
RET_206556,2025-04-15 06:03:49,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_154,Wrong Delivery,,47,0,35,0,BATCH_15921,matched
RET_203038,2025-04-28 08:41:46,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_044,Damaged Packaging,Late delivery,0,0,0,111,BATCH_15788,matched
RET_202894,2025-07-17 11:40:38,Shepperton_Plant,Mutare,RT_MUT_01,STORE_041,Stale,,0,1,0,0,BATCH_13160,matched
RET_206648,2025-01-05 13:13:06,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_110,Mould Growth,,0,68,0,106,BATCH_16690,matched
RET_204696,2025-03-18 13:45:20,Shepperton_Plant,Harare,RT_HAR_01,STORE_049,Returned Unsold,Late delivery,86,0,0,72,BATCH_19861,matched
RET_203527,2025-03-18 15:39:26,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_090,Expired,Customer complaints,0,10,0,17,BATCH_20249,matched
RET_210720,2025-06-05 04:16:22,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_197,Mould Growth,Late delivery,0,0,82,93,BATCH_19503,matched
RET_204105,2025-07-23 08:25:46,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_078,Mould Growth,Late delivery,0,36,0,49,BATCH_23016,matched
RET_207391,2025-06-08 18:11:20,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_037,Damaged Packaging,,0,60,0,108,BATCH_19054,matched
RET_201839,2025-02-11 14:20:58,Shepperton_Plant,Harare,RT_HAR_02,STORE_086,Crushed/Squashed,Customer complaints,4,0,0,0,BATCH_24212,matched
RET_202746,2025-07-27 15:10:05,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_049,Wrong Delivery,Late delivery,0,0,0,127,BATCH_23712,matched
RET_206482,2025-04-05 11:36:05,Shepperton_Plant,Bindura,RT_BIN_01,STORE_147,Damaged Packaging,Packaging issue,0,10,0,0,BATCH_12123,matched
RET_207959,2025-02-19 01:46:52,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_167,Returned Unsold,Customer complaints,3,0,0,4,BATCH_22076,matched
RET_212955,2025-02-08 10:28:58,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_054,Stale,Packaging issue,0,61,43,0,BATCH_23252,matched
RET_207144,2025-02-22 20:17:41,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_161,Wrong Delivery,Packaging issue,30,0,0,0,BATCH_13766,matched
RET_211442,2025-07-25 11:09:15,Shepperton_Plant,Mutare,RT_MUT_02,STORE_052,Crushed/Squashed,Customer complaints,0,14,13,0,BATCH_11046,matched
RET_203160,2025-07-16 09:30:03,Shepperton_Plant,Bindura,RT_BIN_01,STORE_178,Returned Unsold,Late delivery,0,0,35,52,BATCH_12128,matched
RET_209157,2025-01-21 09:30:04,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_126,Expired,Damaged on shelf,0,31,32,0,BATCH_10176,matched
RET_205561,2025-03-02 16:32:14,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_106,Stale,Packaging issue,0,0,67,0,BATCH_11341,matched
RET_203819,2025-05-26 23:53:17,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_170,Damaged Packaging,Late delivery,0,0,0,162,BATCH_15025,matched
RET_207794,2025-05-21 16:19:44,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_120,Mould Growth,Late delivery,26,0,0,23,BATCH_17264,matched
RET_202692,2025-05-28 03:30:56,Shepperton_Plant,Mutare,RT_MUT_01,STORE_169,Wrong Delivery,Damaged on shelf,0,0,0,129,BATCH_19774,matched
RET_202766,2025-06-23 13:02:07,Shepperton_Plant,Mutare,RT_MUT_01,STORE_041,Expired,Packaging issue,9,0,0,0,BATCH_19342,matched
RET_201744,2025-04-25 10:10:26,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_045,Wrong Delivery,Damaged on shelf,3,1,0,0,BATCH_24917,matched
RET_200379,2025-02-21 16:37:51,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_155,Wrong Delivery,Packaging issue,0,0,0,57,BATCH_20257,matched
RET_206884,2025-06-24 15:46:47,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_011,Stale,Damaged on shelf,0,35,0,48,BATCH_14280,matched
RET_209069,2025-07-01 01:38:21,Shepperton_Plant,Harare,RT_HAR_03,STORE_162,Damaged Packaging,Damaged on shelf,18,0,9,0,BATCH_20531,matched
RET_212988,2025-01-09 16:28:26,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_035,Crushed/Squashed,Damaged on shelf,0,0,0,95,BATCH_20434,matched
RET_206196,2025-04-12 15:50:06,Shepperton_Plant,Harare,RT_HAR_03,STORE_018,Mould Growth,Packaging issue,2,0,0,0,BATCH_10512,matched
RET_209202,2025-01-26 22:41:18,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_130,Damaged Packaging,,0,0,22,0,BATCH_20340,matched
RET_202039,2025-04-29 18:38:50,Shepperton_Plant,Harare,RT_HAR_01,STORE_087,Damaged Packaging,,32,0,0,0,BATCH_10980,matched
RET_204807,2025-07-18 04:17:26,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_175,Stale,Late delivery,0,0,89,76,BATCH_13009,matched
RET_209243,2025-02-19 08:53:50,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_118,Returned Unsold,Damaged on shelf,0,0,44,0,BATCH_15624,matched
RET_204429,2025-01-21 10:56:53,Shepperton_Plant,Mutare,RT_MUT_01,STORE_113,Damaged Packaging,,28,0,0,0,BATCH_21731,matched
RET_204250,2025-03-16 08:32:22,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_146,Crushed/Squashed,Packaging issue,29,0,0,25,BATCH_15049,matched
RET_208254,2025-04-06 06:53:43,Shepperton_Plant,Harare,RT_HAR_02,STORE_058,Expired,Customer complaints,26,0,16,0,BATCH_14811,matched
RET_204216,2025-07-22 23:16:57,Shepperton_Plant,Mutare,RT_MUT_01,STORE_037,Damaged Packaging,,0,41,0,0,BATCH_24348,matched
RET_208151,2025-01-05 05:18:36,Shepperton_Plant,Harare,RT_HAR_02,STORE_009,Crushed/Squashed,Damaged on shelf,0,0,33,0,BATCH_20344,matched
RET_210144,2025-04-20 18:30:30,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_092,Expired,Customer complaints,0,64,0,0,BATCH_12486,matched
RET_208215,2025-01-12 02:50:55,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_022,Wrong Delivery,Damaged on shelf,79,0,0,0,BATCH_13923,matched
RET_205886,2025-03-07 18:17:48,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_177,Stale,Damaged on shelf,0,0,0,108,BATCH_14369,matched
RET_209115,2025-06-19 20:16:58,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_052,Returned Unsold,Customer complaints,19,0,7,0,BATCH_23234,matched
RET_206386,2025-03-19 15:10:32,Shepperton_Plant,Bindura,RT_BIN_01,STORE_089,Crushed/Squashed,Late delivery,0,0,0,156,BATCH_13120,matched
RET_212783,2025-05-21 21:04:56,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_162,Returned Unsold,Damaged on shelf,0,5,3,0,BATCH_17113,matched
RET_206459,2025-03-02 03:54:14,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_131,Returned Unsold,Late delivery,17,0,0,0,BATCH_24920,matched
RET_203101,2025-06-29 22:45:46,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_081,Expired,Late delivery,53,0,0,50,BATCH_19315,matched
RET_206723,2025-05-28 18:51:36,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_169,Damaged Packaging,Damaged on shelf,0,0,9,11,BATCH_18532,matched
RET_208324,2025-02-26 22:28:34,Shepperton_Plant,Bindura,RT_BIN_01,STORE_128,Stale,Damaged on shelf,71,0,0,70,BATCH_17828,matched
RET_206464,2025-06-17 20:02:28,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_092,Returned Unsold,,0,0,9,0,BATCH_18417,matched
RET_207334,2025-01-21 04:13:47,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_158,Wrong Delivery,,67,0,0,61,BATCH_11324,matched
RET_203128,2025-07-22 21:38:30,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_177,Mould Growth,,21,0,0,16,BATCH_16779,matched
RET_209306,2025-05-12 15:53:36,Shepperton_Plant,Mutare,RT_MUT_01,STORE_046,Crushed/Squashed,Damaged on shelf,4,0,2,0,BATCH_10263,matched
RET_212844,2025-02-26 00:55:00,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_195,Damaged Packaging,,0,0,34,0,BATCH_16782,matched
RET_209408,2025-05-02 00:35:19,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_001,Expired,Customer complaints,15,0,0,0,BATCH_10892,matched
RET_212559,2025-04-17 07:25:59,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_125,Expired,Damaged on shelf,0,0,43,0,BATCH_19059,matched
RET_200218,2025-05-08 08:08:29,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_072,Damaged Packaging,Late delivery,0,54,0,0,BATCH_19238,matched
RET_206669,2025-06-17 01:51:18,Shepperton_Plant,Bindura,RT_BIN_01,STORE_185,Wrong Delivery,,0,0,0,40,BATCH_10761,matched
RET_202238,2025-04-27 14:02:39,Shepperton_Plant,Mutare,RT_MUT_02,STORE_191,Damaged Packaging,Damaged on shelf,0,0,0,132,BATCH_17404,matched
RET_207116,2025-06-23 03:04:11,Shepperton_Plant,Harare,RT_HAR_02,STORE_146,Stale,,41,0,0,0,BATCH_23431,matched
RET_206913,2025-02-17 03:56:39,Shepperton_Plant,Bindura,RT_BIN_01,STORE_181,Expired,Customer complaints,0,24,0,0,BATCH_18888,matched
RET_211792,2025-07-27 17:02:27,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_103,Damaged Packaging,,0,26,28,0,BATCH_19209,matched
RET_200181,2025-01-20 04:51:06,Shepperton_Plant,Bindura,RT_BIN_01,STORE_112,Wrong Delivery,Customer complaints,0,51,33,0,BATCH_22882,matched
RET_206498,2025-04-02 02:44:37,Shepperton_Plant,Mutare,RT_MUT_01,STORE_085,Mould Growth,Damaged on shelf,85,0,0,58,BATCH_24188,matched
RET_206119,2025-01-11 13:01:53,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_107,Crushed/Squashed,Packaging issue,0,0,75,0,BATCH_19337,matched
RET_206388,2025-03-27 12:37:14,Shepperton_Plant,Mutare,RT_MUT_02,STORE_072,Mould Growth,,0,0,92,0,BATCH_17141,matched
RET_212365,2025-07-01 09:10:12,Shepperton_Plant,Harare,RT_HAR_02,STORE_163,Damaged Packaging,,50,0,0,0,BATCH_15880,matched
RET_201621,2025-05-24 21:06:56,Shepperton_Plant,Mutare,RT_MUT_02,STORE_068,Damaged Packaging,Damaged on shelf,0,0,0,26,BATCH_16765,matched
RET_200518,2025-02-27 06:51:39,Shepperton_Plant,Harare,RT_HAR_01,STORE_153,Expired,Late delivery,11,0,0,0,BATCH_18323,matched
RET_207217,2025-04-11 10:08:34,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_187,Damaged Packaging,Packaging issue,0,0,0,39,BATCH_12366,matched
RET_204215,2025-02-28 02:59:43,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_074,Wrong Delivery,Damaged on shelf,0,0,0,114,BATCH_18322,matched
RET_203021,2025-07-10 06:35:51,Shepperton_Plant,Mutare,RT_MUT_02,STORE_104,Expired,Late delivery,0,0,0,142,BATCH_21986,matched
RET_207523,2025-04-10 13:35:41,Shepperton_Plant,Harare,RT_HAR_02,STORE_011,Crushed/Squashed,Packaging issue,0,0,51,0,BATCH_19119,matched
RET_210105,2025-01-10 13:36:20,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_177,Crushed/Squashed,Packaging issue,0,0,0,32,BATCH_13023,matched
RET_208613,2025-04-27 09:06:09,Shepperton_Plant,Mutare,RT_MUT_01,STORE_021,Damaged Packaging,Late delivery,0,24,0,29,BATCH_11603,matched
RET_203623,2025-02-04 06:28:03,Shepperton_Plant,Bindura,RT_BIN_01,STORE_152,Mould Growth,Late delivery,64,0,0,0,BATCH_13354,matched
RET_206064,2025-01-10 16:39:26,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_084,Stale,,77,38,0,0,BATCH_18128,matched
RET_201950,2025-01-31 04:16:51,Shepperton_Plant,Mutare,RT_MUT_02,STORE_077,Returned Unsold,Packaging issue,0,0,49,50,BATCH_15005,matched
RET_200399,2025-06-26 22:28:58,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_039,Expired,,0,33,0,0,BATCH_22139,matched
RET_208559,2025-01-19 22:36:57,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_058,Damaged Packaging,,0,0,4,0,BATCH_21086,matched
RET_202858,2025-07-19 07:05:20,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_033,Mould Growth,Customer complaints,0,58,0,0,BATCH_15385,matched
RET_207095,2025-07-02 20:43:59,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_151,Crushed/Squashed,Damaged on shelf,0,0,52,0,BATCH_14860,matched
RET_211388,2025-05-07 15:14:39,Shepperton_Plant,Bindura,RT_BIN_01,STORE_125,Mould Growth,Damaged on shelf,0,0,0,48,BATCH_11247,matched
RET_209929,2025-03-14 15:46:49,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_193,Damaged Packaging,Late delivery,31,12,0,0,BATCH_20389,matched
RET_201328,2025-07-21 02:25:13,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_071,Damaged Packaging,Damaged on shelf,0,0,0,65,BATCH_20693,matched
RET_202507,2025-03-11 21:55:02,Shepperton_Plant,Harare,RT_HAR_02,STORE_154,Crushed/Squashed,Late delivery,0,0,0,91,BATCH_24277,matched
RET_210236,2025-07-11 11:26:37,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_040,Mould Growth,,0,51,0,0,BATCH_12638,matched
RET_201743,2025-03-10 00:43:29,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_002,Stale,Packaging issue,0,53,0,0,BATCH_10942,matched
RET_208444,2025-04-20 00:15:30,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_161,Stale,,0,0,9,9,BATCH_12227,matched
RET_203413,2025-06-22 10:39:52,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_039,Wrong Delivery,Packaging issue,0,0,0,64,BATCH_11168,matched
RET_212812,2025-05-07 23:31:15,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_033,Mould Growth,Damaged on shelf,18,0,0,0,BATCH_14855,matched
RET_208313,2025-04-08 10:55:49,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_194,Expired,,0,0,66,0,BATCH_23200,matched
RET_206201,2025-03-06 10:27:28,Shepperton_Plant,Mutare,RT_MUT_01,STORE_190,Expired,,31,0,0,0,BATCH_22264,matched
RET_211358,2025-06-05 18:37:14,Shepperton_Plant,Bindura,RT_BIN_01,STORE_096,Damaged Packaging,Packaging issue,0,0,40,0,BATCH_23147,matched
RET_207946,2025-07-25 16:56:47,Shepperton_Plant,Mutare,RT_MUT_02,STORE_181,Crushed/Squashed,,10,0,0,13,BATCH_18181,matched
RET_212681,2025-01-23 16:39:43,Shepperton_Plant,Bindura,RT_BIN_01,STORE_068,Returned Unsold,Damaged on shelf,62,0,0,0,BATCH_22361,matched
RET_203855,2025-01-02 13:20:45,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_162,Wrong Delivery,,0,24,0,31,BATCH_21127,matched
RET_203852,2025-03-01 02:49:02,Shepperton_Plant,Bindura,RT_BIN_01,STORE_067,Stale,Damaged on shelf,0,29,0,0,BATCH_23235,matched
RET_202913,2025-04-25 17:05:42,Shepperton_Plant,Harare,RT_HAR_03,STORE_002,Returned Unsold,,12,0,0,0,BATCH_10682,matched
RET_202388,2025-04-09 12:35:58,Shepperton_Plant,Bindura,RT_BIN_01,STORE_178,Crushed/Squashed,,80,0,31,0,BATCH_19199,matched
RET_209256,2025-07-02 02:23:51,Shepperton_Plant,Bindura,RT_BIN_01,STORE_019,Crushed/Squashed,Late delivery,58,0,21,0,BATCH_14484,matched
RET_208422,2025-05-31 23:38:08,Shepperton_Plant,Harare,RT_HAR_02,STORE_066,Wrong Delivery,Late delivery,49,0,0,0,BATCH_19335,matched
RET_201427,2025-04-15 13:53:36,Shepperton_Plant,Bindura,RT_BIN_01,STORE_065,Damaged Packaging,,0,0,76,57,BATCH_24399,matched
RET_210632,2025-07-25 02:46:49,Shepperton_Plant,Bindura,RT_BIN_01,STORE_116,Expired,Packaging issue,0,36,25,0,BATCH_24223,matched
RET_201498,2025-04-02 17:00:41,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_170,Expired,Packaging issue,0,14,0,0,BATCH_18452,matched
RET_201142,2025-05-06 07:54:23,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_182,Stale,,86,0,38,0,BATCH_17477,matched
RET_208697,2025-01-18 12:03:05,Shepperton_Plant,Bindura,RT_BIN_01,STORE_069,Expired,,0,23,0,0,BATCH_15659,matched
RET_210910,2025-03-19 04:27:25,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_192,Crushed/Squashed,Late delivery,37,0,14,0,BATCH_15034,matched
RET_205981,2025-04-22 03:06:28,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_183,Mould Growth,Damaged on shelf,76,0,26,0,BATCH_23327,matched
RET_210041,2025-07-02 23:52:24,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_143,Mould Growth,Late delivery,0,0,25,32,BATCH_24251,matched
RET_205905,2025-07-30 18:52:26,Shepperton_Plant,Bindura,RT_BIN_01,STORE_090,Crushed/Squashed,Late delivery,0,10,6,0,BATCH_20284,matched
RET_211866,2025-05-05 09:50:14,Shepperton_Plant,Bindura,RT_BIN_01,STORE_090,Wrong Delivery,Damaged on shelf,0,0,15,0,BATCH_22762,matched
RET_205943,2025-07-14 19:20:13,Shepperton_Plant,Mutare,RT_MUT_01,STORE_159,Damaged Packaging,Late delivery,0,52,0,0,BATCH_21067,matched
RET_204073,2025-01-28 09:11:25,Shepperton_Plant,Bindura,RT_BIN_01,STORE_050,Mould Growth,Damaged on shelf,0,0,0,10,BATCH_19165,matched
RET_208059,2025-01-12 01:45:40,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_142,Crushed/Squashed,,0,0,0,41,BATCH_11760,matched
RET_201662,2025-02-05 03:38:19,Shepperton_Plant,Harare,RT_HAR_02,STORE_192,Expired,Damaged on shelf,0,0,0,12,BATCH_11399,matched
RET_200884,2025-01-26 23:31:42,Shepperton_Plant,Bindura,RT_BIN_01,STORE_004,Stale,,0,18,0,0,BATCH_24813,matched
RET_208796,2025-01-13 00:18:24,Shepperton_Plant,Mutare,RT_MUT_01,STORE_064,Returned Unsold,,0,0,0,17,BATCH_10746,matched
RET_200747,2025-07-07 10:03:34,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_183,Expired,,0,0,0,143,BATCH_15701,matched
RET_209330,2025-02-25 03:04:50,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_177,Expired,Damaged on shelf,0,62,47,0,BATCH_21092,matched
RET_212343,2025-04-30 11:42:20,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_036,Wrong Delivery,Customer complaints,41,15,0,0,BATCH_13240,matched
RET_202954,2025-04-08 19:31:55,Shepperton_Plant,Harare,RT_HAR_02,STORE_131,Mould Growth,Late delivery,0,0,19,0,BATCH_11259,matched
RET_212897,2025-03-03 21:25:19,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_014,Mould Growth,Late delivery,0,0,0,132,BATCH_23455,matched
RET_206824,2025-04-03 11:03:17,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_116,Wrong Delivery,Customer complaints,0,0,71,87,BATCH_12026,matched
RET_207781,2025-07-07 03:36:24,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_018,Crushed/Squashed,,0,0,78,91,BATCH_18885,matched
