dispatch_id,departure_time,expected_arrival,actual_arrival,plant_id,depot_id,vehicle_id,Soft white,High Energy Brown,Whole grain loaf,Low GI Seed loaf,total_quantity
DSP_900168,2025-01-04 06:00:00,2025-01-04 08:00:00,2025-01-04 08:28:00,Shepperton_Plant,Chegutu,TRUCK_127,1018,408,334,454,2214
DSP_900169,2025-01-04 05:00:00,2025-01-04 10:00:00,2025-01-04 10:02:00,Shepperton_Plant,Mutare,TRUCK_078,2177,407,519,532,3635
DSP_900170,2025-01-04 06:00:00,2025-01-04 08:30:00,2025-01-04 08:35:00,Shepperton_Plant,Chinhoyi,TRUCK_112,1138,288,338,260,2024
DSP_900171,2025-01-04 06:00:00,2025-01-04 07:50:00,2025-01-04 07:47:00,Shepperton_Plant,Murehwa,TRUCK_069,1985,490,351,516,3342
DSP_900172,2025-01-04 04:00:00,2025-01-04 05:50:00,2025-01-04 05:51:00,Shepperton_Plant,Murehwa,TRUCK_022,2194,565,465,688,3912
DSP_900173,2025-01-04 03:00:00,2025-01-04 05:30:00,2025-01-04 05:27:00,Shepperton_Plant,Chinhoyi,TRUCK_058,1323,445,497,655,2920
DSP_900174,2025-01-04 06:00:00,2025-01-04 07:00:00,2025-01-04 06:56:00,Shepperton_Plant,Harare,TRUCK_032,2112,549,676,494,3831
DSP_900175,2025-01-04 06:00:00,2025-01-04 06:50:00,2025-01-04 07:03:00,Shepperton_Plant,Hatcliff,TRUCK_060,2180,576,417,487,3660
DSP_900176,2025-01-04 04:00:00,2025-01-04 06:20:00,2025-01-04 06:46:00,Shepperton_Plant,Bindura,TRUCK_026,994,316,324,417,2051
DSP_900177,2025-01-04 03:00:00,2025-01-04 05:30:00,2025-01-04 05:53:00,Shepperton_Plant,Chinhoyi,TRUCK_050,2067,547,466,451,3531
DSP_900178,2025-01-04 04:00:00,2025-01-04 05:00:00,2025-01-04 05:03:00,Shepperton_Plant,Harare,TRUCK_044,1046,306,402,353,2107
DSP_900179,2025-01-04 05:00:00,2025-01-04 06:00:00,2025-01-04 06:05:00,Shepperton_Plant,Harare,TRUCK_081,1109,367,421,528,2425
DSP_900180,2025-01-04 03:00:00,2025-01-04 05:30:00,2025-01-04 05:26:00,Shepperton_Plant,Chinhoyi,TRUCK_070,2131,576,530,400,3637
DSP_900181,2025-01-04 03:00:00,2025-01-04 03:50:00,2025-01-04 03:57:00,Shepperton_Plant,Hatcliff,TRUCK_108,2055,619,638,603,3915
DSP_900182,2025-01-04 03:00:00,2025-01-04 05:20:00,2025-01-04 05:28:00,Shepperton_Plant,Bindura,TRUCK_133,1449,519,662,470,3100
DSP_900183,2025-01-04 02:00:00,2025-01-04 03:00:00,2025-01-04 03:05:00,Shepperton_Plant,Harare,TRUCK_104,969,373,315,297,1954
DSP_900184,2025-01-04 02:00:00,2025-01-04 02:50:00,2025-01-04 02:55:00,Shepperton_Plant,Hatcliff,TRUCK_149,1470,388,448,321,2627
DSP_900185,2025-01-04 05:00:00,2025-01-04 05:50:00,2025-01-04 06:00:00,Shepperton_Plant,Hatcliff,TRUCK_043,1839,379,517,602,3337
DSP_900186,2025-01-04 05:00:00,2025-01-04 05:50:00,2025-01-04 05:50:00,Shepperton_Plant,Hatcliff,TRUCK_096,1784,589,669,544,3586
DSP_900187,2025-01-04 02:00:00,2025-01-04 02:50:00,2025-01-04 02:51:00,Shepperton_Plant,Hatcliff,TRUCK_115,1599,330,381,463,2773
DSP_900188,2025-01-04 02:00:00,2025-01-04 03:50:00,2025-01-04 03:43:00,Shepperton_Plant,Murehwa,TRUCK_120,2125,562,548,498,3733
DSP_900189,2025-01-04 02:00:00,2025-01-04 04:20:00,2025-01-04 04:58:00,Shepperton_Plant,Bindura,TRUCK_056,1494,363,567,439,2863
DSP_900190,2025-01-04 02:00:00,2025-01-04 04:20:00,2025-01-04 04:34:00,Shepperton_Plant,Bindura,TRUCK_005,1648,624,402,592,3266
DSP_900191,2025-01-04 05:00:00,2025-01-04 07:30:00,2025-01-04 07:27:00,Shepperton_Plant,Chinhoyi,TRUCK_055,1444,358,385,306,2493
DSP_900192,2025-01-04 02:00:00,2025-01-04 04:20:00,2025-01-04 04:34:00,Shepperton_Plant,Bindura,TRUCK_025,1737,595,666,579,3577
DSP_900193,2025-01-04 04:00:00,2025-01-04 05:50:00,2025-01-04 06:02:00,Shepperton_Plant,Murehwa,TRUCK_097,1412,316,383,516,2627
DSP_900194,2025-01-04 06:00:00,2025-01-04 11:00:00,2025-01-04 10:59:00,Shepperton_Plant,Mutare,TRUCK_134,1056,402,325,361,2144
DSP_900195,2025-01-04 04:00:00,2025-01-04 06:20:00,2025-01-04 06:36:00,Shepperton_Plant,Bindura,TRUCK_021,1204,230,376,307,2117
DSP_900196,2025-01-04 04:00:00,2025-01-04 05:50:00,2025-01-04 06:34:00,Shepperton_Plant,Murehwa,TRUCK_030,1689,623,696,685,3693
DSP_900197,2025-01-04 05:00:00,2025-01-04 07:20:00,2025-01-04 07:22:00,Shepperton_Plant,Bindura,TRUCK_095,1772,589,446,469,3276
DSP_900198,2025-01-05 04:00:00,2025-01-05 06:00:00,2025-01-05 06:02:00,Shepperton_Plant,Chegutu,TRUCK_137,995,465,303,424,2187
DSP_900199,2025-01-05 03:00:00,2025-01-05 04:50:00,2025-01-05 05:16:00,Shepperton_Plant,Murehwa,TRUCK_003,1852,489,596,505,3442
DSP_900200,2025-01-05 06:00:00,2025-01-05 08:30:00,2025-01-05 08:30:00,Shepperton_Plant,Chinhoyi,TRUCK_141,1237,304,337,345,2223
DSP_900201,2025-01-05 03:00:00,2025-01-05 04:50:00,2025-01-05 05:04:00,Shepperton_Plant,Murehwa,TRUCK_085,1179,374,443,599,2595
DSP_900202,2025-01-05 05:00:00,2025-01-05 06:00:00,2025-01-05 06:29:00,Shepperton_Plant,Harare,TRUCK_046,2249,477,642,656,4024
DSP_900203,2025-01-05 06:00:00,2025-01-05 07:00:00,2025-01-05 07:45:00,Shepperton_Plant,Harare,TRUCK_072,1694,359,353,449,2855
DSP_900204,2025-01-05 06:00:00,2025-01-05 07:00:00,2025-01-05 07:01:00,Shepperton_Plant,Harare,TRUCK_136,916,323,378,354,1971
DSP_900205,2025-01-05 04:00:00,2025-01-05 09:00:00,2025-01-05 09:27:00,Shepperton_Plant,Mutare,TRUCK_037,2007,510,714,644,3875
DSP_900206,2025-01-05 06:00:00,2025-01-05 08:30:00,2025-01-05 08:31:00,Shepperton_Plant,Chinhoyi,TRUCK_019,1747,407,523,638,3315
DSP_900207,2025-01-05 04:00:00,2025-01-05 06:20:00,2025-01-05 06:23:00,Shepperton_Plant,Bindura,TRUCK_113,1996,483,471,403,3353
DSP_900208,2025-01-05 04:00:00,2025-01-05 05:00:00,2025-01-05 04:52:00,Shepperton_Plant,Harare,TRUCK_030,995,262,325,263,1845
DSP_900209,2025-01-05 05:00:00,2025-01-05 05:50:00,2025-01-05 06:23:00,Shepperton_Plant,Hatcliff,TRUCK_094,1248,288,323,407,2266
DSP_900210,2025-01-05 04:00:00,2025-01-05 05:50:00,2025-01-05 05:52:00,Shepperton_Plant,Murehwa,TRUCK_042,1662,541,494,558,3255
DSP_900211,2025-01-05 06:00:00,2025-01-05 08:00:00,2025-01-05 07:59:00,Shepperton_Plant,Chegutu,TRUCK_017,1280,281,398,385,2344
DSP_900212,2025-01-05 06:00:00,2025-01-05 08:30:00,2025-01-05 08:38:00,Shepperton_Plant,Chinhoyi,TRUCK_090,988,231,264,330,1813
DSP_900213,2025-01-05 05:00:00,2025-01-05 06:50:00,2025-01-05 07:13:00,Shepperton_Plant,Murehwa,TRUCK_068,977,426,436,316,2155
DSP_900214,2025-01-05 06:00:00,2025-01-05 06:50:00,2025-01-05 06:48:00,Shepperton_Plant,Hatcliff,TRUCK_052,2017,755,725,549,4046
DSP_900215,2025-01-05 04:00:00,2025-01-05 06:30:00,2025-01-05 06:36:00,Shepperton_Plant,Chinhoyi,TRUCK_104,1953,626,876,659,4114
DSP_900216,2025-01-05 03:00:00,2025-01-05 05:30:00,2025-01-05 05:33:00,Shepperton_Plant,Chinhoyi,TRUCK_036,1807,509,705,562,3583
DSP_900217,2025-01-05 02:00:00,2025-01-05 03:50:00,2025-01-05 04:09:00,Shepperton_Plant,Murehwa,TRUCK_041,1318,251,365,294,2228
DSP_900218,2025-01-05 06:00:00,2025-01-05 08:30:00,2025-01-05 08:31:00,Shepperton_Plant,Chinhoyi,TRUCK_114,1648,490,514,729,3381
DSP_900219,2025-01-05 03:00:00,2025-01-05 05:00:00,2025-01-05 05:07:00,Shepperton_Plant,Chegutu,TRUCK_121,1383,276,382,269,2310
DSP_900220,2025-01-05 04:00:00,2025-01-05 05:50:00,2025-01-05 06:31:00,Shepperton_Plant,Murehwa,TRUCK_077,1225,361,340,466,2392
DSP_900221,2025-01-05 05:00:00,2025-01-05 05:50:00,2025-01-05 05:41:00,Shepperton_Plant,Hatcliff,TRUCK_089,1923,505,779,583,3790
DSP_900222,2025-01-05 04:00:00,2025-01-05 06:20:00,2025-01-05 06:59:00,Shepperton_Plant,Bindura,TRUCK_014,1363,322,341,250,2276
DSP_900223,2025-01-05 03:00:00,2025-01-05 05:30:00,2025-01-05 05:58:00,Shepperton_Plant,Chinhoyi,TRUCK_064,1832,576,636,721,3765
DSP_900224,2025-01-05 03:00:00,2025-01-05 08:00:00,2025-01-05 08:02:00,Shepperton_Plant,Mutare,TRUCK_148,1199,470,332,447,2448
DSP_900225,2025-01-05 05:00:00,2025-01-05 06:00:00,2025-01-05 06:01:00,Shepperton_Plant,Harare,TRUCK_150,1347,375,446,456,2624
DSP_900226,2025-01-05 02:00:00,2025-01-05 03:50:00,2025-01-05 03:47:00,Shepperton_Plant,Murehwa,TRUCK_060,1000,321,305,438,2064
DSP_900227,2025-01-05 05:00:00,2025-01-05 10:00:00,2025-01-05 10:43:00,Shepperton_Plant,Mutare,TRUCK_082,1483,607,554,601,3245
DSP_900228,2025-01-05 04:00:00,2025-01-05 06:30:00,2025-01-05 06:26:00,Shepperton_Plant,Chinhoyi,TRUCK_117,1410,571,651,455,3087
DSP_900229,2025-01-05 03:00:00,2025-01-05 03:50:00,2025-01-05 04:24:00,Shepperton_Plant,Hatcliff,TRUCK_011,1641,382,470,367,2860
DSP_900230,2025-01-05 04:00:00,2025-01-05 04:50:00,2025-01-05 05:23:00,Shepperton_Plant,Hatcliff,TRUCK_130,1029,383,319,265,1996
DSP_900231,2025-01-05 04:00:00,2025-01-05 06:30:00,2025-01-05 06:36:00,Shepperton_Plant,Chinhoyi,TRUCK_058,941,253,352,342,1888
DSP_900232,2025-01-05 06:00:00,2025-01-05 08:30:00,2025-01-05 08:45:00,Shepperton_Plant,Chinhoyi,TRUCK_031,1336,417,293,427,2473
DSP_900233,2025-01-05 06:00:00,2025-01-05 08:00:00,2025-01-05 08:04:00,Shepperton_Plant,Chegutu,TRUCK_043,1568,383,417,462,2830
DSP_900234,2025-01-05 06:00:00,2025-01-05 07:50:00,2025-01-05 07:52:00,Shepperton_Plant,Murehwa,TRUCK_033,1268,308,378,254,2208
DSP_900235,2025-01-05 04:00:00,2025-01-05 06:30:00,2025-01-05 06:35:00,Shepperton_Plant,Chinhoyi,TRUCK_076,1167,357,272,283,2079
DSP_900236,2025-01-05 06:00:00,2025-01-05 08:20:00,2025-01-05 08:18:00,Shepperton_Plant,Bindura,TRUCK_128,1249,413,367,274,2303
DSP_900237,2025-01-05 03:00:00,2025-01-05 03:50:00,2025-01-05 03:41:00,Shepperton_Plant,Hatcliff,TRUCK_103,1121,268,322,451,2162
DSP_900238,2025-01-05 05:00:00,2025-01-05 06:50:00,2025-01-05 07:00:00,Shepperton_Plant,Murehwa,TRUCK_006,1954,573,462,568,3557
DSP_900239,2025-01-05 02:00:00,2025-01-05 04:30:00,2025-01-05 04:36:00,Shepperton_Plant,Chinhoyi,TRUCK_111,1141,314,416,418,2289
DSP_900240,2025-01-05 02:00:00,2025-01-05 04:20:00,2025-01-05 04:30:00,Shepperton_Plant,Bindura,TRUCK_059,1074,309,350,289,2022
DSP_900241,2025-01-05 04:00:00,2025-01-05 05:50:00,2025-01-05 06:17:00,Shepperton_Plant,Murehwa,TRUCK_069,2299,535,622,535,3991
DSP_900242,2025-01-05 02:00:00,2025-01-05 07:00:00,2025-01-05 06:59:00,Shepperton_Plant,Mutare,TRUCK_053,915,239,271,392,1817
DSP_900243,2025-01-05 06:00:00,2025-01-05 08:30:00,2025-01-05 08:31:00,Shepperton_Plant,Chinhoyi,TRUCK_048,1055,380,347,304,2086
DSP_900244,2025-01-05 03:00:00,2025-01-05 08:00:00,2025-01-05 08:03:00,Shepperton_Plant,Mutare,TRUCK_065,1311,309,353,316,2289
DSP_900245,2025-01-05 05:00:00,2025-01-05 07:00:00,2025-01-05 07:24:00,Shepperton_Plant,Chegutu,TRUCK_010,1974,784,647,760,4165
DSP_900246,2025-01-05 04:00:00,2025-01-05 09:00:00,2025-01-05 09:04:00,Shepperton_Plant,Mutare,TRUCK_002,1465,414,626,434,2939
DSP_900247,2025-01-05 03:00:00,2025-01-05 03:50:00,2025-01-05 04:09:00,Shepperton_Plant,Hatcliff,TRUCK_005,1823,340,463,413,3039
DSP_900248,2025-01-05 05:00:00,2025-01-05 06:00:00,2025-01-05 06:01:00,Shepperton_Plant,Harare,TRUCK_028,1568,425,581,452,3026
DSP_900249,2025-01-05 04:00:00,2025-01-05 04:50:00,2025-01-05 05:00:00,Shepperton_Plant,Hatcliff,TRUCK_049,2269,583,555,423,3830
DSP_900250,2025-01-05 04:00:00,2025-01-05 06:00:00,2025-01-05 06:04:00,Shepperton_Plant,Chegutu,TRUCK_056,1624,623,703,565,3515
DSP_900251,2025-01-05 04:00:00,2025-01-05 05:50:00,2025-01-05 06:31:00,Shepperton_Plant,Murehwa,TRUCK_047,2174,518,659,574,3925
DSP_900252,2025-01-05 02:00:00,2025-01-05 03:00:00,2025-01-05 03:23:00,Shepperton_Plant,Harare,TRUCK_008,1893,514,441,465,3313
DSP_900253,2025-01-05 05:00:00,2025-01-05 06:00:00,2025-01-05 06:17:00,Shepperton_Plant,Harare,TRUCK_088,2263,468,564,557,3852
DSP_900254,2025-01-05 02:00:00,2025-01-05 02:50:00,2025-01-05 02:51:00,Shepperton_Plant,Hatcliff,TRUCK_062,1593,350,392,511,2846
DSP_900255,2025-01-05 04:00:00,2025-01-05 06:30:00,2025-01-05 06:29:00,Shepperton_Plant,Chinhoyi,TRUCK_051,1020,405,417,339,2181
DSP_900256,2025-01-05 05:00:00,2025-01-05 06:50:00,2025-01-05 06:51:00,Shepperton_Plant,Murehwa,TRUCK_129,2083,637,461,533,3714
DSP_900257,2025-01-05 02:00:00,2025-01-05 03:00:00,2025-01-05 02:53:00,Shepperton_Plant,Harare,TRUCK_102,2006,588,501,667,3762
DSP_900258,2025-01-06 02:00:00,2025-01-06 02:50:00,2025-01-06 03:19:00,Shepperton_Plant,Hatcliff,TRUCK_056,1193,296,393,438,2320
DSP_900259,2025-01-06 02:00:00,2025-01-06 07:00:00,2025-01-06 07:02:00,Shepperton_Plant,Mutare,TRUCK_005,1434,487,352,465,2738
DSP_900260,2025-01-06 06:00:00,2025-01-06 08:00:00,2025-01-06 07:58:00,Shepperton_Plant,Chegutu,TRUCK_137,2013,419,572,587,3591
DSP_900261,2025-01-06 04:00:00,2025-01-06 05:50:00,2025-01-06 05:54:00,Shepperton_Plant,Murehwa,TRUCK_082,1169,283,219,305,1976
DSP_900262,2025-01-06 06:00:00,2025-01-06 08:00:00,2025-01-06 08:07:00,Shepperton_Plant,Chegutu,TRUCK_001,2092,690,730,615,4127
DSP_900263,2025-01-06 02:00:00,2025-01-06 07:00:00,2025-01-06 07:20:00,Shepperton_Plant,Mutare,TRUCK_028,1997,527,525,710,3759
DSP_900264,2025-01-06 04:00:00,2025-01-06 05:50:00,2025-01-06 06:25:00,Shepperton_Plant,Murehwa,TRUCK_037,1302,329,400,418,2449
DSP_900265,2025-01-06 02:00:00,2025-01-06 02:50:00,2025-01-06 03:23:00,Shepperton_Plant,Hatcliff,TRUCK_149,1173,327,495,382,2377
DSP_900266,2025-01-06 05:00:00,2025-01-06 06:50:00,2025-01-06 06:57:00,Shepperton_Plant,Murehwa,TRUCK_042,1026,463,420,341,2250
DSP_900267,2025-01-06 06:00:00,2025-01-06 06:50:00,2025-01-06 07:27:00,Shepperton_Plant,Hatcliff,TRUCK_013,1700,812,506,721,3739
DSP_900268,2025-01-06 02:00:00,2025-01-06 02:50:00,2025-01-06 03:30:00,Shepperton_Plant,Hatcliff,TRUCK_108,1661,412,460,529,3062
DSP_900269,2025-01-06 06:00:00,2025-01-06 08:30:00,2025-01-06 08:54:00,Shepperton_Plant,Chinhoyi,TRUCK_049,966,237,369,305,1877
DSP_900270,2025-01-06 04:00:00,2025-01-06 05:00:00,2025-01-06 04:58:00,Shepperton_Plant,Harare,TRUCK_112,1217,427,362,522,2528
DSP_900271,2025-01-06 05:00:00,2025-01-06 06:50:00,2025-01-06 07:04:00,Shepperton_Plant,Murehwa,TRUCK_008,2080,468,576,442,3566
DSP_900272,2025-01-06 05:00:00,2025-01-06 06:00:00,2025-01-06 06:15:00,Shepperton_Plant,Harare,TRUCK_075,2285,689,506,566,4046
DSP_900273,2025-01-06 03:00:00,2025-01-06 08:00:00,2025-01-06 08:37:00,Shepperton_Plant,Mutare,TRUCK_139,1329,367,495,550,2741
DSP_900274,2025-01-06 05:00:00,2025-01-06 07:20:00,2025-01-06 07:57:00,Shepperton_Plant,Bindura,TRUCK_124,1360,372,332,283,2347
DSP_900275,2025-01-06 03:00:00,2025-01-06 04:50:00,2025-01-06 05:35:00,Shepperton_Plant,Murehwa,TRUCK_093,1784,596,588,454,3422
DSP_900276,2025-01-06 02:00:00,2025-01-06 04:30:00,2025-01-06 05:07:00,Shepperton_Plant,Chinhoyi,TRUCK_089,2387,568,575,514,4044
DSP_900277,2025-01-06 02:00:00,2025-01-06 03:50:00,2025-01-06 04:02:00,Shepperton_Plant,Murehwa,TRUCK_144,1453,520,587,439,2999
DSP_900278,2025-01-06 03:00:00,2025-01-06 03:50:00,2025-01-06 03:53:00,Shepperton_Plant,Hatcliff,TRUCK_130,1629,482,538,412,3061
DSP_900279,2025-01-06 06:00:00,2025-01-06 07:00:00,2025-01-06 07:01:00,Shepperton_Plant,Harare,TRUCK_105,1518,324,379,382,2603
DSP_900280,2025-01-06 02:00:00,2025-01-06 04:00:00,2025-01-06 04:15:00,Shepperton_Plant,Chegutu,TRUCK_021,1446,401,453,464,2764
DSP_900281,2025-01-06 06:00:00,2025-01-06 07:50:00,2025-01-06 07:53:00,Shepperton_Plant,Murehwa,TRUCK_058,1840,659,674,540,3713
DSP_900282,2025-01-06 05:00:00,2025-01-06 07:00:00,2025-01-06 07:11:00,Shepperton_Plant,Chegutu,TRUCK_104,1637,636,649,688,3610
DSP_900283,2025-01-06 06:00:00,2025-01-06 08:30:00,2025-01-06 08:24:00,Shepperton_Plant,Chinhoyi,TRUCK_129,1068,387,346,477,2278
DSP_900284,2025-01-06 03:00:00,2025-01-06 05:30:00,2025-01-06 05:32:00,Shepperton_Plant,Chinhoyi,TRUCK_003,1253,267,362,392,2274
DSP_900285,2025-01-06 03:00:00,2025-01-06 08:00:00,2025-01-06 08:34:00,Shepperton_Plant,Mutare,TRUCK_012,1862,637,477,674,3650
DSP_900286,2025-01-06 06:00:00,2025-01-06 11:00:00,2025-01-06 11:15:00,Shepperton_Plant,Mutare,TRUCK_018,1907,520,713,636,3776
DSP_900287,2025-01-06 06:00:00,2025-01-06 07:50:00,2025-01-06 07:51:00,Shepperton_Plant,Murehwa,TRUCK_039,1686,483,480,590,3239
DSP_900288,2025-01-06 04:00:00,2025-01-06 05:00:00,2025-01-06 05:00:00,Shepperton_Plant,Harare,TRUCK_038,1353,387,386,479,2605
DSP_900289,2025-01-06 05:00:00,2025-01-06 05:50:00,2025-01-06 06:02:00,Shepperton_Plant,Hatcliff,TRUCK_052,1068,317,236,283,1904
DSP_900290,2025-01-06 03:00:00,2025-01-06 05:30:00,2025-01-06 05:22:00,Shepperton_Plant,Chinhoyi,TRUCK_070,1328,451,576,386,2741
DSP_900291,2025-01-06 05:00:00,2025-01-06 06:00:00,2025-01-06 06:00:00,Shepperton_Plant,Harare,TRUCK_030,1202,259,394,336,2191
DSP_900292,2025-01-06 02:00:00,2025-01-06 04:00:00,2025-01-06 04:01:00,Shepperton_Plant,Chegutu,TRUCK_123,1690,387,630,495,3202
DSP_900293,2025-01-06 05:00:00,2025-01-06 06:00:00,2025-01-06 06:06:00,Shepperton_Plant,Harare,TRUCK_015,2347,663,505,515,4030
DSP_900294,2025-01-06 05:00:00,2025-01-06 05:50:00,2025-01-06 05:45:00,Shepperton_Plant,Hatcliff,TRUCK_072,1004,351,417,409,2181
DSP_900295,2025-01-06 05:00:00,2025-01-06 07:00:00,2025-01-06 07:00:00,Shepperton_Plant,Chegutu,TRUCK_073,1559,470,292,434,2755
DSP_900296,2025-01-06 02:00:00,2025-01-06 04:20:00,2025-01-06 04:26:00,Shepperton_Plant,Bindura,TRUCK_035,1786,599,738,556,3679
DSP_900297,2025-01-06 05:00:00,2025-01-06 07:30:00,2025-01-06 07:23:00,Shepperton_Plant,Chinhoyi,TRUCK_041,1360,305,278,329,2272
DSP_900298,2025-01-06 02:00:00,2025-01-06 03:50:00,2025-01-06 04:13:00,Shepperton_Plant,Murehwa,TRUCK_091,1856,539,593,437,3425
DSP_900299,2025-01-06 05:00:00,2025-01-06 06:00:00,2025-01-06 06:03:00,Shepperton_Plant,Harare,TRUCK_088,1709,328,449,416,2902
DSP_900300,2025-01-06 06:00:00,2025-01-06 08:30:00,2025-01-06 08:41:00,Shepperton_Plant,Chinhoyi,TRUCK_016,1837,478,342,462,3119
DSP_900301,2025-01-06 04:00:00,2025-01-06 06:00:00,2025-01-06 06:01:00,Shepperton_Plant,Chegutu,TRUCK_057,1468,699,620,447,3234
DSP_900302,2025-01-06 05:00:00,2025-01-06 06:00:00,2025-01-06 06:12:00,Shepperton_Plant,Harare,TRUCK_081,1764,344,542,415,3065
DSP_900303,2025-01-06 06:00:00,2025-01-06 08:00:00,2025-01-06 08:14:00,Shepperton_Plant,Chegutu,TRUCK_048,1600,447,283,425,2755
DSP_900304,2025-01-06 05:00:00,2025-01-06 10:00:00,2025-01-06 09:53:00,Shepperton_Plant,Mutare,TRUCK_116,1600,358,465,498,2921
DSP_900305,2025-01-07 03:00:00,2025-01-07 08:00:00,2025-01-07 07:55:00,Shepperton_Plant,Mutare,TRUCK_076,1991,433,565,592,3581
DSP_900306,2025-01-07 04:00:00,2025-01-07 06:20:00,2025-01-07 06:12:00,Shepperton_Plant,Bindura,TRUCK_068,1477,418,451,452,2798
DSP_900307,2025-01-07 03:00:00,2025-01-07 08:00:00,2025-01-07 08:39:00,Shepperton_Plant,Mutare,TRUCK_032,1614,362,425,416,2817
DSP_900308,2025-01-07 04:00:00,2025-01-07 04:50:00,2025-01-07 04:55:00,Shepperton_Plant,Hatcliff,TRUCK_038,1358,277,419,364,2418
DSP_900309,2025-01-07 03:00:00,2025-01-07 08:00:00,2025-01-07 08:05:00,Shepperton_Plant,Mutare,TRUCK_040,1620,432,383,306,2741
DSP_900310,2025-01-07 06:00:00,2025-01-07 08:20:00,2025-01-07 08:36:00,Shepperton_Plant,Bindura,TRUCK_096,2204,524,754,569,4051
DSP_900311,2025-01-07 04:00:00,2025-01-07 04:50:00,2025-01-07 05:30:00,Shepperton_Plant,Hatcliff,TRUCK_054,1206,307,340,280,2133
DSP_900312,2025-01-07 03:00:00,2025-01-07 04:00:00,2025-01-07 03:52:00,Shepperton_Plant,Harare,TRUCK_136,1362,415,600,467,2844
DSP_900313,2025-01-07 04:00:00,2025-01-07 04:50:00,2025-01-07 05:15:00,Shepperton_Plant,Hatcliff,TRUCK_059,1708,618,673,629,3628
DSP_900314,2025-01-07 05:00:00,2025-01-07 07:30:00,2025-01-07 07:32:00,Shepperton_Plant,Chinhoyi,TRUCK_001,1519,402,437,559,2917
DSP_900315,2025-01-07 03:00:00,2025-01-07 05:20:00,2025-01-07 05:35:00,Shepperton_Plant,Bindura,TRUCK_047,2108,602,416,549,3675
DSP_900316,2025-01-07 02:00:00,2025-01-07 03:50:00,2025-01-07 04:18:00,Shepperton_Plant,Murehwa,TRUCK_041,1315,341,275,270,2201
DSP_900317,2025-01-07 03:00:00,2025-01-07 03:50:00,2025-01-07 04:12:00,Shepperton_Plant,Hatcliff,TRUCK_016,1159,308,333,457,2257
DSP_900318,2025-01-07 03:00:00,2025-01-07 04:00:00,2025-01-07 03:59:00,Shepperton_Plant,Harare,TRUCK_013,1808,513,769,717,3807
DSP_900319,2025-01-07 02:00:00,2025-01-07 04:30:00,2025-01-07 04:56:00,Shepperton_Plant,Chinhoyi,TRUCK_036,1770,469,673,497,3409
DSP_900320,2025-01-07 04:00:00,2025-01-07 06:00:00,2025-01-07 05:50:00,Shepperton_Plant,Chegutu,TRUCK_074,1547,400,558,474,2979
DSP_900321,2025-01-07 04:00:00,2025-01-07 06:20:00,2025-01-07 06:25:00,Shepperton_Plant,Bindura,TRUCK_103,2017,402,554,416,3389
DSP_900322,2025-01-07 04:00:00,2025-01-07 05:50:00,2025-01-07 05:54:00,Shepperton_Plant,Murehwa,TRUCK_129,1101,432,344,482,2359
DSP_900323,2025-01-07 04:00:00,2025-01-07 06:30:00,2025-01-07 06:20:00,Shepperton_Plant,Chinhoyi,TRUCK_057,1634,395,344,372,2745
DSP_900324,2025-01-07 06:00:00,2025-01-07 08:30:00,2025-01-07 09:06:00,Shepperton_Plant,Chinhoyi,TRUCK_083,957,411,325,382,2075
DSP_900325,2025-01-07 05:00:00,2025-01-07 10:00:00,2025-01-07 10:05:00,Shepperton_Plant,Mutare,TRUCK_140,1885,797,792,701,4175
DSP_900326,2025-01-07 04:00:00,2025-01-07 09:00:00,2025-01-07 08:51:00,Shepperton_Plant,Mutare,TRUCK_072,1957,434,620,500,3511
DSP_900327,2025-01-07 02:00:00,2025-01-07 07:00:00,2025-01-07 07:23:00,Shepperton_Plant,Mutare,TRUCK_148,1240,296,337,482,2355
DSP_900328,2025-01-07 05:00:00,2025-01-07 06:00:00,2025-01-07 06:27:00,Shepperton_Plant,Harare,TRUCK_088,1247,376,323,442,2388
DSP_900329,2025-01-07 05:00:00,2025-01-07 06:00:00,2025-01-07 06:05:00,Shepperton_Plant,Harare,TRUCK_150,2332,614,436,574,3956
DSP_900330,2025-01-07 04:00:00,2025-01-07 06:20:00,2025-01-07 06:39:00,Shepperton_Plant,Bindura,TRUCK_107,1048,371,381,464,2264
DSP_900331,2025-01-07 05:00:00,2025-01-07 07:30:00,2025-01-07 07:30:00,Shepperton_Plant,Chinhoyi,TRUCK_093,1945,515,807,574,3841
DSP_900332,2025-01-07 05:00:00,2025-01-07 06:50:00,2025-01-07 06:56:00,Shepperton_Plant,Murehwa,TRUCK_075,1418,460,406,329,2613
DSP_900333,2025-01-07 06:00:00,2025-01-07 07:50:00,2025-01-07 08:19:00,Shepperton_Plant,Murehwa,TRUCK_011,2051,383,585,550,3569
DSP_900334,2025-01-07 06:00:00,2025-01-07 11:00:00,2025-01-07 11:09:00,Shepperton_Plant,Mutare,TRUCK_110,1254,276,238,331,2099
DSP_900335,2025-01-07 04:00:00,2025-01-07 06:20:00,2025-01-07 06:33:00,Shepperton_Plant,Bindura,TRUCK_117,985,272,374,420,2051
DSP_900336,2025-01-07 06:00:00,2025-01-07 06:50:00,2025-01-07 06:50:00,Shepperton_Plant,Hatcliff,TRUCK_141,1102,345,410,476,2333
