sensor_id,timestamp,plant_id,equipment_id,metric_name,metric_value
SEN_100263,2025-05-25 21:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,3.5
SEN_100264,2025-07-09 13:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,12.09
SEN_100265,2025-03-11 16:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,1.62
SEN_100266,2025-06-03 23:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,6.71
SEN_100267,2025-01-17 08:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,37.03
SEN_100268,2025-04-22 05:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,36.35
SEN_100269,2025-01-04 12:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,37.63
SEN_100270,2025-06-22 21:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,77.03
SEN_100271,2025-04-20 04:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,160.54
SEN_100272,2025-01-19 21:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,35.69
SEN_100273,2025-04-17 15:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,26.4
SEN_100274,2025-01-08 19:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,26.36
SEN_100275,2025-05-11 03:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,46.98
SEN_100276,2025-06-07 03:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,19.79
SEN_100277,2025-05-15 23:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,134.58
SEN_100278,2025-07-01 22:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,514.43
SEN_100279,2025-06-23 01:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,3.71
SEN_100280,2025-07-04 23:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,13.57
SEN_100281,2025-04-08 20:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,2.0
SEN_100282,2025-06-20 17:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,18.31
SEN_100283,2025-04-20 12:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,18.19
SEN_100284,2025-05-06 17:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,24.21
SEN_100285,2025-01-06 01:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,223.18
SEN_100286,2025-05-09 16:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,191.21
SEN_100287,2025-04-02 00:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,160.19
SEN_100288,2025-01-17 15:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,246.53
SEN_100289,2025-04-26 08:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,242.94
SEN_100290,2025-07-18 04:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,64.7
SEN_100291,2025-07-01 18:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,21.37
SEN_100292,2025-07-26 07:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,4.48
SEN_100293,2025-02-09 20:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,200.12
SEN_100294,2025-02-10 23:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,147.64
SEN_100295,2025-05-11 00:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,252.68
SEN_100296,2025-06-04 07:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,23.79
SEN_100297,2025-01-27 07:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,0.0
SEN_100298,2025-05-05 10:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,4.87
SEN_100299,2025-06-05 20:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,223.35
SEN_100300,2025-03-26 08:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,19.72
SEN_100301,2025-01-20 18:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,1.0
SEN_100302,2025-05-08 09:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,3.69
SEN_100303,2025-03-09 22:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,6.56
SEN_100304,2025-06-22 22:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,1.0
SEN_100305,2025-03-08 00:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,773.93
SEN_100306,2025-02-25 19:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,83.7
SEN_100307,2025-07-04 09:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.36
SEN_100308,2025-03-28 11:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,4.61
SEN_100309,2025-05-23 09:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,78.25
SEN_100310,2025-07-28 00:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,4.54
SEN_100311,2025-05-26 09:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,5.46
SEN_100312,2025-06-08 10:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,240.37
SEN_100313,2025-05-13 02:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,60.05
SEN_100314,2025-04-26 20:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,76.87
SEN_100315,2025-03-27 06:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,27.78
SEN_100316,2025-06-21 01:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,257.95
SEN_100317,2025-02-12 22:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,16.27
SEN_100318,2025-05-07 06:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,24.13
SEN_100319,2025-05-03 23:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,712.6
SEN_100320,2025-06-20 14:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,18.54
SEN_100321,2025-07-01 15:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,721.11
SEN_100322,2025-04-25 21:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,53.23
SEN_100323,2025-01-10 04:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,50.71
SEN_100324,2025-03-07 22:00:00,Shepperton_Plant,PROOFER_01,temperature_c,30.92
SEN_100325,2025-06-13 21:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,4.72
SEN_100326,2025-03-03 16:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,66.24
SEN_100327,2025-02-09 18:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,6.44
SEN_100328,2025-04-08 20:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,253.06
SEN_100329,2025-01-28 19:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,26.5
SEN_100330,2025-03-08 14:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,4.71
SEN_100331,2025-03-28 21:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,176.94
SEN_100332,2025-06-09 22:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,4.34
SEN_100333,2025-02-28 18:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,217.75
SEN_100334,2025-05-04 15:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.94
SEN_100335,2025-01-25 19:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,28.45
SEN_100336,2025-07-09 18:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,13.62
SEN_100337,2025-04-02 00:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,25.87
SEN_100338,2025-05-19 06:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,237.19
SEN_100339,2025-02-24 08:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,2.0
SEN_100340,2025-07-18 11:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.38
SEN_100341,2025-03-14 15:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,208.84
SEN_100342,2025-07-25 14:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,32.79
SEN_100343,2025-03-10 19:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,179.35
SEN_100344,2025-07-09 00:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,177.14
SEN_100345,2025-05-20 22:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,240.3
SEN_100346,2025-03-16 22:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,72.56
SEN_100347,2025-05-12 11:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,48.57
SEN_100348,2025-06-21 22:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.49
SEN_100349,2025-02-14 05:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,45.75
SEN_100350,2025-01-17 10:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,6.06
SEN_100351,2025-01-18 12:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,40.51
SEN_100352,2025-04-23 13:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,3.83
SEN_100353,2025-02-14 00:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,2.16
SEN_100354,2025-02-06 08:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,25.37
SEN_100355,2025-03-10 09:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,545.44
SEN_100356,2025-07-03 18:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.48
SEN_100357,2025-04-11 05:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,55.23
SEN_100358,2025-02-10 06:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,224.11
SEN_100359,2025-01-15 17:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,244.25
SEN_100360,2025-06-02 11:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,158.51
SEN_100361,2025-01-03 05:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,122.93
SEN_100362,2025-05-19 20:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,4.03
SEN_100363,2025-01-08 22:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,616.6
SEN_100364,2025-07-24 11:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,70.25
SEN_100365,2025-05-22 01:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,5.43
SEN_100366,2025-04-22 19:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,50.23
SEN_100367,2025-03-18 08:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,211.4
SEN_100368,2025-03-04 19:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,6.35
SEN_100369,2025-01-14 03:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,249.53
SEN_100370,2025-05-27 16:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,5.36
SEN_100371,2025-03-07 03:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,83.12
SEN_100372,2025-01-27 00:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,4.69
SEN_100373,2025-02-14 17:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,16.4
SEN_100374,2025-07-21 09:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,10.41
SEN_100375,2025-04-26 03:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,1.0
SEN_100376,2025-05-16 19:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,39.48
SEN_100377,2025-01-22 12:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,24.25
SEN_100378,2025-07-07 06:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,5.76
SEN_100379,2025-01-18 05:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,198.69
SEN_100380,2025-01-09 21:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,0.0
SEN_100381,2025-07-06 17:00:00,Shepperton_Plant,PROOFER_01,temperature_c,37.14
SEN_100382,2025-01-27 08:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,198.49
SEN_100383,2025-03-03 11:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,217.83
SEN_100384,2025-06-26 03:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,4.52
SEN_100385,2025-07-27 20:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,649.47
SEN_100386,2025-05-27 04:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,21.68
SEN_100387,2025-06-26 12:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,4.34
SEN_100388,2025-06-12 10:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,1.0
SEN_100389,2025-05-04 05:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,240.45
SEN_100390,2025-04-22 16:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,2.0
SEN_100391,2025-02-04 07:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,3.0
SEN_100392,2025-04-12 20:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,66.98
SEN_100393,2025-05-25 07:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,77.45
SEN_100394,2025-06-11 20:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,26.05
SEN_100395,2025-06-18 01:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,2.73
SEN_100396,2025-01-06 20:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,2.13
SEN_100397,2025-07-24 08:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,43.05
SEN_100398,2025-02-25 02:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,79.6
SEN_100399,2025-04-22 16:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,28.41
SEN_100400,2025-04-07 14:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,35.29
SEN_100401,2025-03-19 12:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,193.85
SEN_100402,2025-06-19 05:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,36.27
SEN_100403,2025-02-24 17:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,37.7
SEN_100404,2025-05-01 14:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,125.53
SEN_100405,2025-04-28 06:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,43.06
SEN_100406,2025-01-01 09:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,59.23
SEN_100407,2025-05-27 22:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,3.94
SEN_100408,2025-01-06 09:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,17.15
SEN_100409,2025-06-08 09:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,255.56
SEN_100410,2025-04-03 03:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,18.6
SEN_100411,2025-02-04 13:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,191.99
SEN_100412,2025-03-06 19:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,235.32
SEN_100413,2025-02-09 07:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,43.34
SEN_100414,2025-06-24 06:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.11
SEN_100415,2025-05-17 15:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,167.6
SEN_100416,2025-03-24 18:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,193.88
SEN_100417,2025-05-17 20:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,5.59
SEN_100418,2025-02-01 06:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,11.25
SEN_100419,2025-07-28 20:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,11.02
SEN_100420,2025-07-14 19:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,1.25
SEN_100421,2025-05-07 16:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,223.87
SEN_100422,2025-05-17 17:00:00,Shepperton_Plant,PROOFER_01,temperature_c,36.54
SEN_100423,2025-04-16 20:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,6.39
SEN_100424,2025-02-21 06:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,38.48
SEN_100425,2025-05-16 20:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,14.41
SEN_100426,2025-02-02 08:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,193.15
SEN_100427,2025-04-09 14:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,4.12
SEN_100428,2025-01-09 17:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,4.28
SEN_100429,2025-07-02 01:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,83.77
SEN_100430,2025-04-21 14:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,1.79
SEN_100431,2025-01-11 13:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,19.0
SEN_100432,2025-07-25 13:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,79.89
SEN_100433,2025-01-18 19:00:00,Shepperton_Plant,PROOFER_01,temperature_c,33.42
SEN_100434,2025-01-19 09:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,41.9
SEN_100435,2025-04-24 21:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,4.26
SEN_100436,2025-04-23 12:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,221.78
SEN_100437,2025-06-05 08:00:00,Shepperton_Plant,PROOFER_01,temperature_c,41.07
SEN_100438,2025-07-20 03:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,7.12
SEN_100439,2025-07-12 13:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,158.54
SEN_100440,2025-07-15 18:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,6.38
SEN_100441,2025-04-17 12:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,229.49
SEN_100442,2025-03-16 17:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,445.93
SEN_100443,2025-03-10 11:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,551.76
SEN_100444,2025-06-09 10:00:00,Shepperton_Plant,PROOFER_01,temperature_c,38.03
SEN_100445,2025-04-05 01:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,52.34
SEN_100446,2025-06-08 23:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,11.29
SEN_100447,2025-05-25 18:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,4.15
SEN_100448,2025-03-07 00:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,2.11
SEN_100449,2025-06-18 21:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,141.33
SEN_100450,2025-02-12 14:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,5.89
SEN_100451,2025-07-05 09:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,4.08
SEN_100452,2025-02-26 19:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,15.43
SEN_100453,2025-04-20 09:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,532.52
SEN_100454,2025-03-05 07:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,16.38
SEN_100455,2025-04-23 22:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,62.43
SEN_100456,2025-02-12 09:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,74.82
SEN_100457,2025-02-03 12:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,3.12
SEN_100458,2025-07-27 10:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,8.7
SEN_100459,2025-07-16 13:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,3.0
SEN_100460,2025-02-18 01:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,2.0
SEN_100461,2025-03-12 09:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,20.01
SEN_100462,2025-04-09 15:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,30.68
SEN_100463,2025-07-07 07:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,23.19
SEN_100464,2025-06-07 10:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,14.93
SEN_100465,2025-01-06 02:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,2.95
SEN_100466,2025-03-24 18:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,3.0
SEN_100467,2025-07-17 16:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,20.32
SEN_100468,2025-06-03 08:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,6.2
SEN_100469,2025-01-22 23:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,7.26
SEN_100470,2025-04-09 08:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,1.26
SEN_100471,2025-06-15 05:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,200.06
SEN_100472,2025-06-13 02:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,26.8
SEN_100473,2025-03-10 19:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,146.93
SEN_100474,2025-01-05 02:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,4.74
SEN_100475,2025-04-16 08:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.73
SEN_100476,2025-04-10 09:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,35.69
SEN_100477,2025-03-05 13:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,75.46
SEN_100478,2025-01-26 08:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,247.4
SEN_100479,2025-01-10 02:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,2.0
SEN_100480,2025-06-16 17:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,9.53
SEN_100481,2025-05-22 12:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,40.64
SEN_100482,2025-02-24 09:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,35.8
SEN_100483,2025-07-02 07:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,5.19
SEN_100484,2025-05-02 23:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,6.84
SEN_100485,2025-05-24 10:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.52
SEN_100486,2025-04-01 13:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.78
SEN_100487,2025-01-20 06:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,63.65
SEN_100488,2025-01-20 03:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,79.18
SEN_100489,2025-05-13 06:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,2.62
SEN_100490,2025-01-26 18:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,205.0
SEN_100491,2025-05-09 22:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,41.3
SEN_100492,2025-05-18 04:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,4.28
SEN_100493,2025-07-12 10:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,79.62
SEN_100494,2025-01-25 14:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,3.0
SEN_100495,2025-01-24 15:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,7.84
SEN_100496,2025-02-06 12:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,56.88
SEN_100497,2025-03-27 02:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,44.77
SEN_100498,2025-03-10 23:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,56.72
SEN_100499,2025-03-01 19:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,238.69
SEN_100500,2025-04-24 14:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,3.26
SEN_100501,2025-06-26 19:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,10.5
SEN_100502,2025-07-06 11:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,130.23
SEN_100503,2025-06-12 05:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,197.16
SEN_100504,2025-01-10 15:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,74.2
SEN_100505,2025-05-18 05:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,22.81
SEN_100506,2025-04-28 10:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,6.3
SEN_100507,2025-04-27 23:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,38.5
SEN_100508,2025-02-25 22:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,245.61
SEN_100509,2025-07-21 21:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,136.32
SEN_100510,2025-07-03 20:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,203.17
SEN_100511,2025-02-02 22:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,133.27
SEN_100512,2025-05-19 11:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,165.33
SEN_100513,2025-03-25 02:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,3.0
SEN_100514,2025-06-14 10:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,1.02
SEN_100515,2025-07-18 18:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,4.66
SEN_100516,2025-03-07 18:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,5.31
SEN_100517,2025-01-05 05:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,540.01
SEN_100518,2025-05-09 07:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,3.59
SEN_100519,2025-07-14 21:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,58.08
SEN_100520,2025-04-25 17:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,42.03
SEN_100521,2025-01-21 17:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.66
SEN_100522,2025-02-23 02:00:00,Shepperton_Plant,PROOFER_01,temperature_c,31.59
SEN_100523,2025-05-17 16:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,2.0
SEN_100524,2025-01-10 12:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,2.0
SEN_100525,2025-02-03 11:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,756.39
